id,generated_answer,correct_answer
13awvlk,"Γ.

**Εξήγηση:**

Η επιλογή Γ είναι η πιο ολοκληρωμένη και παρέχει την καλύτερη συμβουλή.  Επισημαίνει την σημασία της ασφάλειας (κράνος, ρούχα, σχολή οδήγησης), της επιλογής μηχανής ανάλογα με τη χρήση (καθημερινή, ταξίδια, κ.λπ.) και της εμπειρίας του χρήστη.  Επιπλέον, αναφέρει την εμπειρία του συγγραφέα, προσφέροντας μια πιο προσωπική και αξιόπιστη συμβουλή. Οι άλλες επιλογές είναι λιγότερο συγκεκριμένες ή δεν καλύπτουν όλες τις πτυχές της ερώτησης.
",Γ
13b3g1f,Δ.,Β
13bgljw,Α.,Α
13bxkda,Β.,Γ
13crawv,Α.,Α
13d1qxg,"Α.

**Εξήγηση:**

Η επιλογή Α είναι η πιο λογική. Η ήδη υπάρχουσα ηχομόνωση (χοντροί τοίχοι, διπλά τζάμια) δεν είναι αρκετή. Η ""εξωτερική ήχο(θερμό)μόνωση"" αναφέρεται σε μια προσθήκη που θα απορροφήσει ή θα μπλοκάρει τους εξωτερικούς ήχους.  Οι υπόλοιπες επιλογές είναι ακατάλληλες:

*   **Β:** Τα AirPods δεν είναι λύσης για ηχομόνωση ενός ολόκληρου σπιτιού.
*   **Γ:** Τα ""block"" που χρησιμοποιούνται για θερμομόνωση δεν είναι κατάλληλα για ηχομόνωση.
*   **Δ:** Χαλιά και έπιπλα μπορούν να βοηθήσουν στην απορρόφηση ήχων, αλλά δεν είναι η κύρια λύση για ηχομόνωση.",Α
13dp15j,Β.,Δ
13ds3yo,Α.,Α
13eth9h,"Α.

",Δ
13i72el,Α.,Α
13ia6wd,Δ.,Δ
13m26p7,Γ.,Α
13ma1se,Γ.,Γ
13omldq,Δ.,Δ
13pf7if,Α.,Γ
13qfj3a,Α.,Γ
13qjcex,"Β
",Γ
13rawlf,"Α.

**Εξήγηση:**

Η επιλογή Α είναι η πιο ακριβής. Οι σύγχρονες αρχιτεκτονικές αρχείων και οι SSD (Solid State Drives) δεν χρειάζртуουν defragmentation με τον τρόπο που χρειάζ ไหม οι παραδοσιακοί HDD (Hard Disk Drives).  Οι SSD χρησιμοποιούν ηλεκτρονική διαχείριση διευθύνσεων, και η φυσική διάταξη των δεδομένων δεν έχει σημασία για την ταχύτητα ανάγνωσης.  Επιπλέον, η συχνή εγγραφή και διαγραφή δεδομένων σε SSD απαιτεί διαφορετική προσέ चाहता, όπως το TRIM, για τη διατήρηση της απόδοσης και τη διάρκεια ζωής.

**Γιατί οι άλλες επιλογές είναι λιγότερο σωστές:**

*   **Β:** Η περιγραφή για τους μηχανικούς δίσκους είναι ανακριβής. Οι SSD δεν έχουν ""κεφαλές"" που να μετακινούνται φυσικά.
*   **Γ:** Η αναφορά στο ""trimm"" είναι σωστή, αλλά η γενική δήλωση ότι το defragment γίνεται μόνο για HDD είναι λανθασμένη.
*   **Δ:** Η απάντηση είναι υπερβολικά απλή και δεν λαμβάνει υπόψη την πολυπλοκότητα των SSD.",Β
13tmvqs,Α.,Α
13un4bi,"Β
",Β
13uqw3z,Γ.,Δ
13wfm8a,Β,Β
13xb723,Δ.,Β
13ylrgw,"Δ
",Β
13zb1jf,"Α.

**Εξήγηση:**

Η επιλογή Α είναι η πιο ολοκληρωμένη και συνάδει με την ερώτηση.  Αναφέρει ότι η επιτυχία εξαρτάται από την κατεύθυνση, το background και τους στόχους του κάθε ατόμου.  Επιπλέον, αναφέρει ότι για κάποια μαθήματα (π.χ. ιστορία) η θεωρία μπορεί να βγει χαλαρά χωρίς φροντιστήριο, ενώ για άλλα (π.χ. θετικές) ίσως χρειάζονται περισσότερη καθοδήγηση.  Επίσης, αναφέρει την επιλογή των ιδιαίτερων μαθημάτων για ενήλικες.

Οι υπόλοιπες επιλογές είναι λιγότερο ολοκληρωμένες:

*   **Β:**  Εστιάζει μόνο σε αριθμητικά δεδομένα (11-12000 μόρια) και δεν λαμβάνει υπόψη την ατομική κατάσταση.
*   **Γ:**  Εστιάζει στην προσωπική εμπειρία του συνομιλητή και δεν προσφέρει γενική συμβουλή.
*   **Δ:**  Εστιάζει στην αρνητική εμπειρία του συνομιλητή με ένα συγκεκριμένο φροντιστήριο και δεν προσφέρει γενική συμβουλή.",Β
13zozxo,Γ.,Δ
1415gvj,Γ.,Γ
142snho,Γ.,Γ
145a6lr,Γ.,Γ
145iqnl,Δ.,Δ
145yi93,Γ.,Γ
14tbg61,Β.,Β
14tn34q,Γ.,Γ
14uet4v,Γ.,Β
14utsaz,"Δ.
",Α
14zmsh2,"Δ.

**Εξήγηση:**

Η ερώτηση αναφέρεται στην αδικία της συνεχούς εργασίας και στην επιθυμία για μια πιο ισορροπημένη ζωή. Η επιλογή Δ είναι η μόνη που απευθύνεται άμεσα στην κριτική του καπιταλισμού και στην ανάγκη για αλλαγή του συστήματος για να επιτευχεί μια καλύτερη ζωή για όλους. Οι υπόλοιπες επιλογές εστιάζουν σε πιο συγκεκριμένες οικονομικές ή λειτουργικές πτυχές, αλλά δεν αγγίζουν την βαθύτερη αιτία του προβλήματος.",Γ
1520kbq,Γ.,Δ
155lhay,Α.,Α
15a28nr,Γ.,Γ
15a592c,"Α.

**Εξήγηση:**

Η επιλογή Α περιγράφει με λεπτομέρεια προσωπικές εμπειρίες και συναισθήματα, ενώ αναφέρει και παράγοντες όπως η ανάγκη για κοινότητα, η υπαρξιακή αναζήτηση και η χρήση ψυχεδελικών. Αν και η αναφορά στα ψυχεδελικά είναι αμφιλεγόμενη, η γενική εικόνα είναι πιο ολοκληρωμένη και προσπαθεί να εξηγήσει την επιλογή ενός ατόμου να εισέλθει σε μια χριστιανική κοινότητα.

Οι υπόλοιπες επιλογές είναι πιο γενικές και δεν προσφέρουν την ίδια εις βάθος ανάλυση. Η επιλογή Β είναι πολύ απλή και δεν εξετάζει τις βαθύτερες αιτίες. Η επιλογή Γ είναι πιο φιλοσοφική, αλλά δεν συνδέεται άμεσα με την εμπειρία ενός ατόμου. Η επιλογή Δ είναι πολύ περιοριστική και δεν αναφέρει άλλους παράγοντες.",Γ
15a75pf,Γ.,Γ
15bwwns,Γ.,Γ
15ed775,"Δ
",Δ
15enxix,Γ.,Γ
15gwsl4,"Δ
",Δ
15ir5wc,Γ.,Γ
15kmbwg,Β.,Β
15lzp60,Γ.,Γ
15m8hdr,"Α
",Α
15neehi,Γ.,Α
15odjfa,Β.,Γ
15pov8a,"Δ
",Β
15w77kr,Γ.,Α
15x0y41,Γ.,Γ
15xklsb,Δ.,Δ
15zy0fi,Β,Β
1604hry,"Α.

",Δ
160smzs,Α.,Α
1619a16,"Δ
",Δ
163ifqu,"Δ.

**Εξήγηση:**

Η επιλογή Δ είναι η πιο λογική. Η ερώτηση αναφέρει ότι ο φοιτητής δεν έχει δηλώσει μαθήματα για αρκετό καιρό, γεγονός που συνήθως οδηγεί σε διαγραφή από το πρόγραμμα σπουδών. Ωστόσο, η επιλογή αναφέρει ότι ίσως μπορεί να τον ξαναλάβουν, αν επικοινωνήσει με τη γραμματεία. Οι άλλες επιλογές είναι λιγότερο πιθανές ή ακατάλληλες:

*   **Α:** Η επιλογή Α είναι υπερβολικά αβέβαιη και δεν προσφέρει χρήσιμες πληροφορίες.
*   **Β:** Η επιλογή Β είναι απλώς μια αόριστη παρατήρηση και δεν βοηθά στην επίλυση του προβλήματος.
*   **Γ:** Η επιλογή Γ είναι ακατάλληλη και δεν σχετίζεται με την ερώτηση.

",Δ
164f2so,Α.,Γ
164lbd0,Γ.,Β
165a7k0,"Δ
",Δ
1670kyk,Γ.,Β
168pipz,Γ.,Γ
169394g,Β.,Γ
169y76y,Β.,Β
16b06o2,Γ.,Α
16boip1,Δ.,Β
16dq1jq,"Δ
",Γ
16euf3f,Β.,Γ
16ewuiy,Γ.,Γ
16ezi2f,Β,Γ
16g260d,Β.,Δ
16hlb65,Β.,Β
16i4nr3,"Δ.

**Εξήγηση:**

Η επιλογή Δ είναι η πιο λογική και πρακτική απάντηση.  Προτείνει μια συγκεκριμένη δράση (αναζήτηση τοπικών συλλόγων) και λαμβάνει υπόψη την ανάγκη να αξιολογηθεί το επίπεδο του συλλόγου πριν από την προσέγγιση.  Οι άλλες επιλογές είναι είτε λιγότερο συγκεκριμένες (Α, Β) ή υπερβολικά απαισιόδοξες (Γ).
",Δ
16iao1h,"Α.

**Εξήγηση:**

Η επιλογή Α αναφέρεται στην εποχή του ΠΑΣΟΚ, η οποία είναι μια συγκεκριμένη χρονική περίοδος στην Ελλάδα. Η περιγραφή της ζωής των γυναικών εκείνης της εποχής, με τη συμμετοχή τους στην αγροτική εργασία και την ανάγκη για επιπών εργασίες για την κάλυψη των βασικών αναγκών, υποδηλώνει ότι οι οικογένειες, ακόμη και με έναν μόνο εργαζόμενο άνδρα, μπορούσαν να επιβιώσουν με δυσκολία.

Οι υπόλοιπες επιλογές περιγράφουν διαφορετικές εποχές και συνθήκες ζωής, με διαφορετικές οικονομικές και κοινωνικές πραγματικότητες. Η επιλογή Β αναφέρεται στην αρχή της δεκαετίας του 1900, η επιλογή Γ αναφέρεται στην αύξηση της αξίας των αγαθών και των σπιτιών, ενώ η επιλογή Δ περιγράφει μια περίοδο με πολύ σκληρή εργασία και υψηλά εισοδήματα, αλλά με σημαντικό κόστος ζωής.
",Β
16k30j7,"Γ.

**Εξήγηση:**

Η επιλογή Γ είναι η καλύτερη απάντηση επειδή λαμβάνει υπόψη την ηλικία (59), την προηγούμενη αθλητική εμπειρία (βάρη, πολεμικές τέχνες, ποδήλατο) και τον στόχο (γενική φυσική κατάσταση και υγεία για 10 χρόνια). Η κολύμβηση είναι μια εξαιρετική επιλογή για χαμηλής επίπτωσης άσκηση, ειδικά για άτομα με προϋπάρχουσες αθλητικές δραστηριότητες, καθώς μειώνει τον κίνδυνο τραυματισμού. Η προσοχή στην εκτέλεση είναι επίσης σημαντική για να αποφευχθούν τραυματισμοί.

Η επιλογή Α είναι γενική και δεν προσφέρει συγκεκριμένη συμβουλή. Η επιλογή Β είναι πολύ γενική και δεν λαμβάνει υπόψη την προηγούμενη εμπειρία. Η επιλογή Δ, ενώ αναγνωρίζει την αξία της γυμναστικής με αντιστάσεις, δεν λαμβάνει υπόψη την ηλικία και τον κίνδυνο τραυματισμού.",Γ
16kft46,Γ.,Γ
16kkgth,Β.,Β
16lncvy,Α.,Α
16lvkve,Γ.,Δ
16m6ez9,Β.,Β
16nwadw,Γ.,Δ
16o3fyn,Γ.,Γ
16qqvqq,"Δ
",Β
16qshsn,Δ.,Α
16tp49p,Γ.,Δ
16w3b04,"Δ.

**Εξήγηση:**

Η επιλογή Δ αναφέρεται άμεσα σε συγκεκριμένες τεχνικές και υποδομές για την αντιμετώπιση πλημμυρών, που είναι ένα από τα κύρια προβλήματα που αναφέρονται στην ερώτηση.  Οι υπόλοιπες επιλογές είναι πιο ειρωνικές ή ασαφείς.
",Δ
16zgjif,Γ.,Β
16zjuch,Γ.,Δ
16zpov5,Γ.,Δ
171bynv,Δ.,Δ
173o1j1,Γ.,Γ
17be3wj,"Δ
",Α
17cjpko,Α.,Β
17je5jh,"Γ
",Α
17njsfl,Β.,Δ
17nqved,Α.,Α
17oky3u,Α.,Α
17p1q6n,Γ.,Α
17p8ywo,Δ.,Γ
17sq04r,Β.,Β
17v3fhq,Δ.,Δ
17wuxc5,"Δ.

**Εξήγηση:**

Η ερώτηση αναφέρεται στην καλύτερη προσέ ஏற்படுத்தும் του ""Τα εις εαυτόν"" του Αυρήλιου. Η απάντηση Δ αναφέρει ότι είναι καλύτερο να διαβάσει κανείς το πρωτότυπο μαζί με μια νεοελληνική μετάφραση, καθώς αυτό προσφέρει περισσότερα. Η απάν سکے Β, αν και αναφέρει την Loeb, δεν δίνει μια σαφή σύσταση για το ποια έκδοση είναι καλύτερη. Οι επιλογές Α, Γ και Β δεν προσφέρουν μια σαφή απάντηση.
",Β
17xam5v,Γ.,Β
17y7pla,Γ.,Γ
183vmp0,Δ.,Δ
185tos4,"Α.
",Β
18b91bs,Γ.,Β
18bahl7,Β.,Β
18bmfuu,"Δ
",Δ
18d7yig,Β.,Α
18e9r0j,Δ.,Α
18f8phw,"Δ
",Α
18fysmr,"Γ
",Γ
18ggx21,Β,Α
18gzy35,"Δ.

**Εξήγηση:**

Η ερώτηση αφορά την αντιφατικότητα της ύπαρξής μας σε ένα σύμπαν που έχει ύπαρξη από άπειρο χρόνο. Η επιλογή Δ (""Ναι είναι θαύμα. Κάθε ύπαρξη είναι γροθιά στο χαοτικό κατεστημένο της εντροπίας."") είναι η πιο κατάλληλη γιατί εκφράζει την ιδέα ότι η ύπαρξή μας, παρά την σύντομη διάρκεια της, είναι ένα αξιοσημείωτο γεγονός σε ένα σύμπαν που τείνει προς την εντροπία (αταξία).  Οι άλλες επιλογές δεν αποτυπώνουν αυτή την ιδέα με τον ίδιο τρόπο.
",Α
18i532s,Α.,Γ
18iy2er,"Δ
",Δ
18iy3nw,Β.,Β
18k14zl,Γ.,Δ
18kf6vv,Β.,Β
18l6vci,"Γ
",Γ
18l9hx4,Γ.,Α
18ppf3e,Α.,Γ
18qfnr5,Α.,Α
18qrfxx,Δ.,Β
18rea4t,Β.,Α
18rx87y,Γ.,Α
18w5dcb,"Δ.

**Εξήγηση:**

Η επιλογή Δ είναι η πιο λογική. Η εκδοτική βιομηχανία είναι πολύ ανταγωνιστική και οι περισσότεροι εκδοτικοί οίκοι δεν θα επενδύσουν σε έναν άγνωστο συγγραφέα χωρίς κάποια εγγύηση. Η επιλογή Α είναι πολύ απλή και δεν λαμβάνει υπόψη την επιθυμία του συγγραφέα για μια ""παραδοσιακή"" έκδοση. Η επιλογή Β είναι υπερβολικά αισιόδοξος και περιέχει πληροφορίες που δεν είναι απαραίτητα αληθείς. Η επιλογή Γ είναι υπερβολικά απλουστευτική. Η επιλογή Δ αναγνωρίζει την πραγματικότητα της αγοράς και την ανάγκη για πόρους (ταλέντο, χρήματα, φίλοι) για να επιτύχει ένας συγγραφέας.",Β
18yfjgx,Γ.,Γ
18ylcsb,"Α.

**Εξήγηση:**

Η επιλογή Α είναι η πιο λογική.  Αναφέρει συγκεκριμένες δουλειές που ταιριάζουν στην περιγραφή του ερωτήματος (ελάχιστη επαφή με κόσμο) και είναι πιο εύκολα προσβάσιμες από τις υπόλοιπες. Οι υπόλοιπες επιλογές είναι πολύ εξειδικευμένες ή απίθανες.
",Α
193fxyo,"Δ.

**Εξήγηση:**

Η επιλογή Δ είναι η πιο λογική και ασφαλής. Αν και οι άλλες επιλογές είναι κάπως ασαφείς ή υπερβολικές, η Δ συνδυάζει την πρόταση ότι μπορείς να δώσεις αίμα με την προτροπή να κάνεις ένα τηλεφώνημα για να επιβεβαιώσεις. Αυτό είναι σημαντικό για να αποφευχθούν τυχόν προβλήματα και να διασφαλιστεί ότι η διαδικασία είναι σωστή.
",Β
193vjj6,"Δ
",Δ
19a32ut,Β.,Β
19bchmb,Δ,Α
19bf9wt,Γ.,Α
19bhmbc,Δ.,Δ
19cvz4i,Δ,Α
19dj3i2,Α.,Β
1abidyz,"Α.
",Δ
1adboz4,"Α. ""Dark kitchen?""
",Δ
1ael79z,"Δ
",Δ
1agpunc,Β.,Α
1ahszkj,Γ.,Β
1ajbf60,Β.,Β
1ajg13b,Δ.,Α
1ajj9ny,Γ.,Γ
1akf04c,Γ.,Γ
1an1j7l,Α.,Β
1ani8tb,"Α.
",Α
1ank0xp,Β.,Β
1ao3b8c,Δ.,Γ
1areyhk,Γ.,Γ
1as6moq,Δ,Β
1at2o3j,"Δ.

**Εξήγηση:**

Η επιλογή Δ είναι η πιο λογική και συνάδει με την περιγραφή του διαμεσού εισοδήματος.  Το διάμεσο εισόδημα, όπως ορίζεται, είναι πιο ανθεκτικό στις ακραίες τιμές (υψηλούς μισθούς) και επομένως, θα είναι χαμηλότερο από το μέσο.  Η επιλογή Δ αναφέρει επίσης παράγοντες που επηρεάζηκαν από την παραοικονομία, όπως το μεικτό εισόδημα, τα δώρα και ο πληθωρισμός, και καταλήγει σε μια λογική εκτίμηση.

Οι υπόλοιπες επιλογές είναι λιγότερο πιθανές:

*   **Α:** Η απάντηση Α αναφέρει συγκεκριμένα ποσά που δεν είναι εύκολα προσβάσιμα και δεν συνάδουν με την περιγραφή του διαμεσού εισοδήματος.
*   **Β:** Η απάντηση Β είναι μια γενική δήλωση χωρίς συγκεκριμένα δεδομένα.
*   **Γ:** Η απάντηση Γ είναι υπερβολικά αισιόδοξη και δεν λαμβάνει υπόψη την παραοικονομία.",Δ
1atbmzt,Β.,Γ
1aupkq4,Γ.,Γ
1avfc98,Β.,Γ
1avfgac,"Δ
",Γ
1ax2e0h,Α.,Β
1axxp3g,Β,Γ
1axxyad,Β.,Β
1ay00d3,Δ.,Α
1b0veeo,Γ.,Β
1b2xg9v,Γ.,Β
1b5wgpc,Γ.,Α
1b7whnb,Α.,Α
1b7z6dg,Δ.,Γ
1b8o9kg,Α.,Δ
1bap0ft,Β.,Δ
1bb1zfs,Δ.,Δ
1bc5v9m,"Δ.

**Εξήγηση:**

Η επιλογή Δ είναι η πιο λογική και ρεαλιστική.  Αναφέρει ότι σε αλυσίδα καφέ, αν και δεν υπάρχει επίσημα το γάλα στον κατάλογο, υπάρχει εκπαίδευση για το πώς να το σερβίρεις.  Επιπλέον, η αναφορά στο κεφίρ υποδηλώνει ότι η καφετέρια έχει κάποια επιλογή για να προσφέρει κάτι παρόμοιο. Οι άλλες επιλογές είναι είτε υπερβολικά απίθανες (Α), σαρκαστικές (Β) ή απλώς αβάσιμες (Γ).
",Δ
1bdvnhn,Β.,Β
1bekzh9,"Δ.

**Εξήγηση:**

Η ερώτηση αναφέρεται σε μια αλλαγή στις οδηγίες πλυσίματος των ρούχων, με πολλές προειδοποιήσεις και περιορισμούς. Η επιλογή Δ είναι η μόνη που εκφράζει μια αντίδραση στην πρόταση αυτή, επιλέγοντας να πλύνει όλα τα ρούχα μαζί στους 40 βαθμούς, με εξαίρεση τα μαλλινά. Αυτό υποδηλώνει μια αμφισβήτηση των αυστηρών οδηγιών και μια προσέγγιση που βασίζεται στην εμπειρία και την πρακτικότητα. Οι υπόλοιπες επιλογές δεν εκφράζ প্রতিষ্ঠান μια τόσο έντονη αντίδραση ή δεν εστιάζουν στην ίδια πρακτική.",Α
1bkas7a,"Β
",Β
1bmj5f3,"Α.
",Β
1bmrbi5,"Δ
",Δ
1bskfrj,Δ.,Α
1bv6rtr,"Γ
",Γ
1bwq9np,Δ.,Α
1bxc998,"Δ
",Γ
1bzuwqs,Β,Β
1c0qejc,"Β.

**Εξήγηση:**

Η πρόταση που αναφέρεται είναι μια πρόταση συνεργασίας, όχι ένα συμβόλαιο εργασίας. Η φράση ""δηλώνουν αμοιβαία θέληση να συνεργαστούν"" υποδηλώνει ότι δεν υπάρχει υποχρέωση για καμία πλευρά να συνεχίσει τη συνεργασία.  Η επιλογή Β (""Λέει πρόθεση όχι υποχρέωση. Nothing to worry about"") είναι η πιο λογική, καθώς η εταιρεία δεν έχει ακόμη δεσμευτεί να προσλάβει τον υπογράφοντα. Οι άλλες επιλογές είναι υπερβολικά αβέβαιες ή παραπλανητικές.
",Β
1c22cw2,Γ.,Β
1c3iir1,Γ.,Γ
1c5dlft,Γ.,Α
1c9fy74,Β.,Γ
1cbs0pq,"Β
",Β
1cdjhq4,Γ.,Γ
1cf9hmb,Β.,Δ
1cg2my8,"Γ.

**Εξήγηση:**

Η επιλογή Γ είναι η πιο λογική και επαγγελματική.  Εστιάζει στην βασική αρχή της τιμολόγησης: την αξία του χρόνου και της εμπειρίας.  Αναφέρει ότι η τιμή πρέπει να βασίζεται στον χρόνο που απαιτείται για την ολοκλήρωση της εργασίας, λαμβάνοντας υπόψη την εμπειρία του γραφίστα.  Επιπλέον, αναφέρει την ανάγκη να συμπεριληφθούν και άλλα έξοδα (stock photos, εκτυπώσεις).  Η επιλογή Α είναι υπερβολικά γενική και δεν λαμβάνει υπόψη την πολυπλοκότητα της συνεργασίας. Η επιλογή Β είναι αρκετά επιθετική και δεν προσφέρει χρήσιμες συμβουλές. Η επιλογή Δ είναι μια καλή ιδέα, αλλά όχι η καλύτερη απάντηση στην ερώτηση.
",Δ
1ch77vx,"Δ
",Β
1chjq7k,"Γ
",Δ
1chtd2r,Β.,Β
1cj2xwg,Γ.,Β
1cjmtc0,Β.,Α
1cjwpw7,Γ.,Γ
1cm95cp,"Β
",Β
1co1q7w,Α.,Β
1cpe102,Α.,Α
1cq3z21,Γ.,Γ
