id,generated_answer,correct_answer
28,"Γ. ""Νίκος Εγγονόπουλος.""",Β
29,"Γ. ""Ιωάννη από το Φιέν""",Β
30,"Γ. ""Ποπ Αρτ.""",Γ
31,"Α. ""Γένεσις-Πάθη-Δοξαστικόν""",Α
32,"Δ. ""Γ. Μόρις""",Δ
33,"Γ. ""χυτοσίδηρο και ξύλο""",Δ
34,"Γ. ""της τέχνης του βίντεο""",Β
35,"Γ. ""εξπρεσιονιστικής αρχιτεκτονικής""",Γ
36,"Γ. ""η οφιοειδής κίνηση""",Γ
37,"Γ. ""φθάσουν τα προϊόντα από τον παραγωγό στον καταναλωτή.""",Γ
38,"Γ. ""Max Weber""",Γ
39,"Β. ""Στην οικονομική λειτουργία""",Β
40,"Α. ""Προγραμματισμού ή σχεδιασμού, οργάνωσης, διεύθυνσης και ελέγχου.""",Α
41,"Α. ""η τιμή""",Α
42,"Γ. ""στις καινοτομίες""",Γ
43,"Β. ""Χρηματοοικονομική Διοίκηση""",Β
44,"Α. ""τον βαθμό επίτευξης των στόχων""",Α
45,"Γ. ""στην εμπορική λειτουργία.""",Β
46,"Γ. ""η λήψη αποφάσεων""",Δ
47,"Γ. ""Τη σύγχρονη τεχνολογία""",Γ
48,"Γ. ""η λήψη αποφάσεων""",Α
49,"Α. ""Φρεντερίκ Τέιλορ (Frederick Taylor)""

Ο Φρεντερίκ Τέιλορ ήταν Αμερικανός μηχανικός και θεωρείται ο πατέρας της επιστημονικής διαχείρισης (scientific management). Υπογράμμισε τη σημασία της εκπαίδευσης και του ανθρώπινου παράγοντα στην επίλυση διοικητικών προβλημάτων, προτείνοντας μεθόδους για τη βελτιστοποίηση της παραγωγικότητας μέσω της εκπαίδευσης και της κατάρτισης των εργαζομένων.

Οι άλλες επιλογές δεν σχετίζονται άμεσα με τη σημασία της εκπαίδευσης και του ανθρώπινου παράγοντα:

Β. ""Ενρί Φεϊόλ (Henri Fayol)"" - Ο Φεϊόλ ήταν Γάλλος μηχανικός και διατύπωσε τις 14 αρχές της διοίκησης, αλλά δεν τονίστηκε ιδιαίτερα η εκπαίδευση.

Γ. ""Μαξ Βέμπερ (Max Weber)"" - Ο Βέμπερ ήταν κοινωνιολόγος και ανέπτυξε τη θεωρία της γραφειοκρατίας, αλλά δεν επικεντρώθηκε στην εκπαίδευση.

Δ. ""Χένρυ Γκαντ (Henry Gantt)"" - Ο Γκαντ ήταν Αμερικανός μηχανικός και ανέπτυξε το διάγραμμα Gantt, αλλά δεν τονίστηκε ιδιαίτερα η εκπαίδευση.",Δ
50,"Γ. ""Αξιολόγηση και Πολιτική Αμοιβών""",Δ
51,"Γ. ""κοινωνικής και υγειονομικής υποστήριξης""",Γ
52,"Γ. ""Αξιολόγηση και Πολιτική Αμοιβών""",Δ
53,"Γ. ""νομικό περιβάλλον της επιχείρησης""",Α
54,"Γ. ""η λήψη αποφάσεων""",Δ
55,"Α. ""Τον Frederick Taylor""",Β
56,"Α. ""να φθάσουν τα προϊόντα ή οι υπηρεσίες από τον παραγωγό στον καταναλωτή.""",Α
57,"Γ. ""Ηγετικές, οργανωσιακές και διοικητικές""",Α
58,"Γ. ""Fayol και Weber""",Δ
59,"Γ. ""Οικονομική λειτουργία""",Β
60,"Γ. ""Οικονομική λειτουργία""",Β
61,"Γ. ""0,02""",Β
62,"Γ. ""Αξιολόγηση και πολιτική αμοιβών""

Η Διοίκηση Ανθρωπίνων Πόρων (HRM) ασχολείται κυρίως με την πρόσληψη, την εκπαίδευση, την αξιολόγηση, την αμοιβή και την κοινωνική και υγειονομική υποστήριξη των εργαζομένων. Η ""Αξιολόγηση και πολιτική αμοιβών"" (Γ) είναι μέρος της HRM, αλλά ο ""Προγραμματισμός"" (Δ) δεν είναι άμεσα συνδεδεμένος με τις κύριες λειτουργίες της HRM. Αντίθετα, ο προγραμματισμός μπορεί να εμπίπτει σε ευρύτερες επιχειρησιακές ή στρατηγικές δραστηριότητες.",Δ
63,"Β. ""το προϊόν""",Β
64,"Β. ""Νομικό περιβάλλον της επιχείρησης.""",Β
65,"Γ. ""αποφασίζουμε υπό καθεστώς ανάγκης.""  

**Εξήγηση:**  
Η ερώτηση αναφέρεται σε απόφαση με ""πιθανά"" αποτελέσματα, πράγμα που σημαίνει ότι υπάρχει κάποιο επίπεδο αβεβαιότητας. Αυτό αποκλείει τις επιλογές Α (βεβαιότητα) και Β (πλήρης αβεβαιότητα). Η επιλογή Γ (""ανάγκης"") δεν είναι η καλύτερη, καθώς η ανάγκη δεν σχετίζεται άμεσα με την αβεβαιότητα των αποτελεσμάτων. Η επιλογή Δ (""κινδύνου"") είναι πιο ακριβής, καθώς ο κίνδυνος υποδηλώνει πιθανότητα αρνητικών αποτελεσμάτων, που ταιριάζει με την περιγραφή.  

**Απάντηση:** Γ. ""αποφασίζουμε υπό καθεστώς ανάγκης.""",Δ
66,"Γ. ""Ανάγκες εγωιστικές ή αναγνώρισης""",Γ
67,"Γ. ""η λήψη αποφάσεων""",Α
68,"Γ. ""προγραμματισμός, αξιολόγηση, επαναπληροφόρηση.""",Α
69,"Γ. ""στη διοίκηση παραγωγής.""",Γ
70,"Γ. ""νομικό περιβάλλον""",Α
71,"Γ. ""50 άτομα.""",Γ
72,"Β. ""το προϊόν""",Β
73,"Α. ""Προγραμματισμού ή σχεδιασμού, οργάνωσης, διεύθυνσης και ελέγχου.""",Α
74,"Γ. ""η συντήρηση των μηχανημάτων""",Δ
75,"Γ. ""του ελέγχου""",Β
76,"Γ. ""διορίζεται.""",Δ
77,"Β. ""Στην οικονομική λειτουργία""",Β
78,"Γ. ""Ανάγκες εγωιστικές ή αναγνώρισης""",Γ
79,"Γ. ""Max Weber.""",Β
80,"Γ. ""την πλήρη καταγραφή και καταχώριση των οικονομικών μεγεθών της επιχείρησης στα λογιστικά της βιβλία.""",Α
81,"Γ. ""Πολιτισμικού Περιβάλλοντος""",Γ
82,"Α. ""Αν το προϊόν παρουσιάζει αποκλίσεις από τα πρότυπα που έχουν τεθεί στο σχεδιασμό της παραγωγής""",Δ
83,"Γ. ""Βιοτεχνικές επιχειρήσεις""",Γ
84,"Β. ""τους Elton Mayo και F. Roethlisberger""",Β
85,"Γ. ""Χρησιμοποιηθέντα Κεφάλαια / Καθαρό Κέρδος ή Ζημία""",Α
86,"Γ. ""το προϊόν""",Γ
87,"Γ. ""Weber""",Β
88,"Α. ""Αν υπάρχει στις αποθήκες της επιχείρησης η κατάλληλη ποσότητα πρώτων και βοηθητικών υλών.""",Α
89,"Γ. ""στις σχέσεις μεταξύ πομπού και δέκτη""",Γ
90,"Γ. ""περνά όραμα""",Γ
91,"Γ. ""οι θεατές μιας κινηματογραφικής ταινίας""",Β
92,"Γ. ""της οργάνωσης""",Γ
93,"Γ. ""η ωριμότητα των ατόμων""",Γ
94,"Γ. ""των εργασιακών σχέσεων.""",Δ
95,"Γ. ""στην εμπορική λειτουργία.""",Β
96,"Δ. η ενσυναίσθηση, που σημαίνει ότι ο δέκτης ακούει και κατανοεί από τη θέση του πομπού όσα ο τελευταίος του μεταβιβάζει.",Δ
97,"Α. ""η προβολή και η προώθηση των προϊόντων ή υπηρεσιών.""",Α
98,"Β. ""α. αν το προϊόν παράγεται σύμφωνα με τα πρότυπα που έχουν τεθεί στον σχεδιασμό ή παρουσιάζουν αποκλίσεις""",Β
99,"Α. ""Αν υπάρχει στις αποθήκες της επιχείρησης η κατάλληλη ποσότητα πρώτων και βοηθητικών υλών.""",Α
100,"Γ. ""η τιμή του αγαθού αυξάνεται και η ζήτησή του είναι ανελαστική.""",Γ
101,"Γ. ""αυξάνεται το εισόδημα των καταναλωτών.""",Γ
102,"Γ. ""0,2""",Β
103,"Γ. ""χρησιμοποιηθούν μηχανήματα που ήταν αχρησιμοποίητα.""",Δ
104,"Γ. ""IEDI=1""",Γ
105,"Γ. ""αντιδιαστέλλεται στη θεωρία του Freud (κατά την οποία το «εγώ» αποτελεί την αυθόρμητη πλευρά του εαυτού και αντιπροσωπεύει τις παρορμήσεις του ατόμου, το αυθόρμητο και το απρόβλεπτο μέρος του κοινωνικού εαυτού) με τη θεωρία του Mead (κατά την οποία αποτελεί τη συνειδητή πλευρά της προσωπικότητας, τις ψυχικές λειτουργίες με τις οποίες το άτομο ενεργεί).""",Β
106,"Γ. ""αύξηση της ζητούμενης ποσότητας του αγαθού Λ""",Δ
107,"Γ. ""το οριακό προϊόν είναι μέγιστο""",Δ
108,"Γ. ""22""",Β
109,"Γ. ""ένα σύστημα που προσπαθεί να διατηρηθεί σε ισορροπία και να αναπαραχθεί.""",Δ
110,"Γ. ""αύξηση ποσότητας ισορροπίας για x και y.""",Δ
111,"Γ. ""-40%.""",Β
112,"Γ. ""μεγαλύτερο από το μέσο προϊόν, τότε το μέσο προϊόν αυξάνεται με την αύξηση της εργασίας.""",Γ
113,"Γ. ""η εισοδηματική ελαστικότητα ισούται με -2 και το αγαθό είναι κατώτερο.""",Γ
114,"Γ. ""για να παραχθεί μία μονάδα Ψ απαιτείται θυσία 2 μονάδων Χ.""",Γ
115,"Γ. ""μοναδιαία.""",Β
116,"Γ. ""αύξηση της ζήτησης του.""",Β
117,"Γ. ""μειωθεί η συνολική δαπάνη των καταναλωτών για το αγαθό Μ.""

Η ελαστικότητα ζήτησης ως προς την τιμή (PED) μετράει την ευαισθησία της ζητούμενης ποσότητας ενός αγαθού σε σχέση με την τιμή του. Αν η ελαστικότητα είναι -1,5 για το αγαθό Λ, αυτό σημαίνει ότι η ζήτηση του αγαθού Λ είναι ελαστική (-1,5). Αυτό σημαίνει ότι μια μείωση της τιμής του αγαθού Λ θα οδηγήσει σε αύξηση της ζητούμενης ποσότητας, όχι σε μείωση.

Για το αγαθό Μ, η ελαστικότητα είναι -1,2, δηλαδή η ζήτηση είναι ελαστική (-1,2). Αυτό σημαίνει ότι μια μείωση της τιμής του αγαθού Λ θα οδηγήσει σε αύξηση της ζήτησης του αγαθού Μ, όχι σε μείωση.

Ωστόσο, η ερώτηση ρωτάει για την επίδραση μιας μείωσης της τιμής του αγαθού Λ στην **συνολική δαπάνη των καταναλωτών για το αγαθό Μ**. Δεδομένου ότι η ζήτηση του αγαθού Μ είναι ελαστική (-1,2), μια μείωση της τιμής του αγαθού Λ θα οδηγήσει σε αύξηση της ζήτησης του αγαθού Μ. Αυτό θα αυξήσει την τιμή του αγαθού Μ, με αποτέλεσμα η συνολική δαπάνη των καταναλωτών για το αγαθό Μ να μειωθεί.

Άρα, η σωστή απάντηση είναι η **Γ**.",Β
118,"Γ. ""παραμένει σταθερό.""",Δ
119,"Γ. ""− 0,6""",Α
120,"Γ. ""θα μετατοπιστεί η καμπύλη του οριακού κόστους προς τα πάνω και αριστερά.""",Β
121,"Γ. ""FC=5 χρηματικές μονάδες""",Α
122,"Γ. ""1,6 ευρώ.""",Α
123,"Γ. ""εξέλιξη, πολλαπλασιασμός, διαφήμιση.""",Δ
124,"Η σωστή απάντηση είναι:

**Δ. ""ανθρώπινο κεφάλαιο""**

**Εξήγηση:**  
Το ανθρώπινο κεφάλαιο αναφέρεται στο σύνολο των γνώσεων, δεξιοτήτων, ικανοτήτων και εμπειρίας που αποκτά ένας άνθρωπος μέσω της εκπαίδευσης και της επαγγελματικής του εμπειρίας. Αυτή η έννοια χρησιμοποιείται συχνά στην οικονομική και κοινωνιολογική ανάλυση για να περιγράψει την αξία που προσδίδει ένας εργαζόμενος στην παραγωγικότητα και την οικονομική ανάπτυξη.  

Οι άλλες επιλογές δεν αντιστοιχούν στον ορισμό:  
- **Α. ""εργασία""** (εργασία ως οικονομική έννοια)  
- **Β. ""πνευματικό κεφάλαιο""** (γενικότερη έννοια, όχι ειδικά για ανθρώπινες δεξιότητες)  
- **Γ. ""επιχειρηματικότητα""** (σχετίζεται με την καινοτομία και την επιχειρηματική δράση)",Δ
125,"Γ. ""διαρθρωτική ανεργία.""",Β
126,"Γ. ""της συμβολικής αλληλεπίδρασης.""",Β
127,"Γ. ""βελτιωθεί η τεχνολογία παραγωγής των αγαθών.""",Γ
128,"Γ. ""100""",Γ
129,"Γ. ""μειώνεται.""",Γ
130,"Γ. ""μείωση του εισοδήματος κατά 12% προκαλεί αύξηση της ζήτησης κατά 6%.""",Β
131,"Γ. ""αύξηση των επενδύσεων.""",Α
132,"Γ. ""πλήρως ανελαστικής ζήτησης.""",Γ
133,"Γ. ""40 ευρώ""",Δ
134,"Γ. ""καθώς η τιμή του μειώνεται, η συνολική δαπάνη των καταναλωτών αυξάνεται.""",Β
135,"Γ. ""αύξηση της ζήτησης του αγαθού Β.""  

**Εξήγηση:**  
Τα αγαθά Α και Β είναι συμπληρωματικά, δηλαδή καταναλώνονται μαζί. Αν η τιμή του Α αυξηθεί, η συνολική ζήτηση για το Α μειώνεται (καμπύλη ζήτησης Α μετατοπίζεται αριστερά). Αυτό οδηγεί σε μείωση της ζήτησης για το Β, καθώς το Β χρησιμοποιείται λιγότερο.  

- **Α (αύξηση ζήτησης Α):** Λάθος, γιατί η ζήτηση για Α μειώνεται.  
- **Β (αύξηση προσφοράς Β):** Λάθος, η προσφορά εξαρτάται από τους παραγωγούς, όχι από την τιμή του Α.  
- **Γ (αύξηση ζήτησης Β):** Λάθος, η ζήτηση για Β μειώνεται.  
- **Δ (μείωση ζήτησης Β):** Σωστό, αλλά η πιο άμεση και πλήρης απάντηση είναι η **Γ**, καθώς η ζήτηση για Β μειώνεται γενικά, αν και η ακριβής αιτιολόγηση είναι η μείωση της ζήτησης για Α.  

**Καλύτερη απάντηση:** **Γ** (αλλά με την προϋπόθεση ότι η ερώτηση ζητά τη γενική επίδραση, η **Γ** είναι η πιο ακριβής).  

Ωστόσο, αν η ερώτηση ζητούσε μόνο τη **μεγαλύτερη επίδραση**, η **Γ** είναι η σωστή. Αν όμως ζητούσε τη **συγκεκριμένη επίδραση**, η **Δ** είναι η πιο ακριβής.  

Για να αποφευχθεί η ασάφεια, η **Γ** είναι η καλύτερη επιλογή.  

**Απάντηση:** **Γ**",Δ
136,"Γ. ""είναι σταθερό.""",Α
137,"Γ. ""μειώνεται και το αγαθό είναι ανελαστικής ζήτησης.""

Η ελαστικότητα ζήτησης μετράει την ευαισθησία της ζητούμενης ποσότητας ενός αγαθού σε σχέση με την τιμή του. Αν η τιμή ενός αγαθού αυξάνεται και το αγαθό είναι ανελαστικής ζήτησης, η ζητούμενη ποσότητα θα αυξηθεί λιγότερο από την τιμή, οδηγώντας σε αύξηση της συνολικής δαπάνης των καταναλωτών. Αυτό συμβαίνει επειδή τα αγαθά με ανελαστική ζήτηση έχουν μικρή ευαισθησία στην τιμή, και οι καταναλωτές συνεχίζουν να αγοράζουν παρόμοια ποσότητα ανεξάρτητα από την τιμή.

Οι άλλες επιλογές είναι λανθασμένες:

Α. Αν η τιμή αυξάνεται και το αγαθό έχει ελαστική ζήτηση, η ζητούμενη ποσότητα θα μειωθεί περισσότερο από την τιμή, οδηγώντας σε μείωση της συνολικής δαπάνης.

Β. Αν η τιμή αυξάνεται και το αγαθό έχει ανελαστική ζήτηση, η συνολική δαπάνη θα αυξηθεί, αλλά η επιλογή αυτή είναι λανθασμένη επειδή η ερώτηση ζητάει την επιλογή που είναι σωστή, και η σωστή επιλογή είναι η Γ.

Δ. Αν η τιμή μειώνεται και το αγαθό έχει ελαστικότητα ζήτησης ίση με τη μονάδα, η συνολική δαπάνη θα μειωθεί, αλλά η επιλογή αυτή είναι λανθασμένη επειδή η ερώτηση ζητάει την επιλογή που είναι σωστή, και η σωστή επιλογή είναι η Γ.",Β
138,"Γ. ""Για να παραχθεί μία επιπλέον μονάδα του y, θα πρέπει να θυσιαστούν 2 μονάδες του x αγαθού.""",Γ
139,"Γ. ""στην αγορά θα δημιουργηθεί έλλειμμα 50 μονάδων προϊόντος.""",Β
140,"Γ. ""την καμπύλη του συνολικού προϊόντος προς τα κάτω και την καμπύλη προσφοράς προς τα δεξιά""",Β
141,"Γ. ""0,2""",Β
142,"Γ. ""μια μόνο φορά για τον σκοπό που έχουν παραχθεί""",Γ
143,"Γ. ""από ένα επίπεδο παραγωγής και μετά το μέσο μεταβλητό κόστος αυξάνεται.""",Γ
144,"Γ. ""αύξηση της τιμής και μείωση της ποσότητας ισορροπίας του Ψ.""  

**Εξήγηση:**  
Αν τα αγαθά Χ και Ψ είναι υποκατάστατα, η βελτίωση της τεχνολογίας παραγωγής του Χ θα μειώσει το κόστος του, κάνοντάς το φθηνότερο. Αυτό θα οδηγήσει σε αυξημένη ζήτηση για το Χ, με αποτέλεσμα οι καταναλωτές να στραφούν μακριά από το Ψ (λόγω της υποκατάστασής τους). Αυτό θα προκαλέσει πτώση της ζήτησης για το Ψ, οδηγώντας σε μείωση της τιμής και της ποσότητας ισορροπίας του Ψ.  

Η επιλογή Γ είναι η σωστή, καθώς αντικατοπτρίζει την πτώση της τιμής και της ποσότητας λόγω της μείωσης της ζήτησης για το Ψ.",Β
145,"Γ. ""|ΕDτοξ | = 1.""  

**Εξήγηση:**  
Η ελαστικότητα ζήτησης (Ed) μετράει την ευαισθησία της ζητούμενης ποσότητας σε σχέση με την τιμή. Αν η τιμή του πετρελαίου θέρμανσης αυξομειώνεται σημαντικά (π.χ. λόγω εποχικών διακυμάνσεων), οι ένοικοι αγοράζουν σταθερή ποσότητα (1.000 λίτρα) ανεξάρτητα από την τιμή. Αυτό σημαίνει ότι η ζητούμενη ποσότητα μεταβάλλεται κατά το ίδιο ποσοστό με την τιμή, δηλαδή **|Ed| = 1**.  

- **Α (Ed = 0):** Δεν υπάρχει σχέση μεταξύ τιμής και ζήτησης.  
- **Β (Ed τείνει στο άπειρο):** Η ζήτηση μειώνεται δραματικά σε κάθε αύξηση τιμής (π.χ. ελαστική ζήτηση).  
- **Δ (|Ed| > 1):** Η ζήτηση μειώνεται περισσότερο από την τιμή (π.χ. υπερβολικά ελαστική ζήτηση).  

Στην περίπτωση της πολυκατοικίας, η σταθερή κατανάλωση υποδηλώνει **αμετάβλητη ζήτηση**, άρα **|Ed| = 1**.",Γ
146,"Γ. ""αύξηση της ζήτησης του.""",Β
147,"Α. ""η μάθηση, η ταύτιση και η επανακοινωνικοποίηση.""",Δ
148,"Γ. ""μια αύξηση της τιμής του αγαθού κατά 1% θα έχει ως αποτέλεσμα τη μείωση της ζητούμενης ποσότητας κατά 2%""",Γ
149,"Γ. ""θα αυξηθεί η τιμή ισορροπίας στο φρέσκο βούτυρο, και θα αυξηθεί η τιμή ισορροπίας της μαργαρίνης""",Γ
150,"Γ. ""θα αυξηθεί η προσφορά του ψωμιού""",Δ
151,"Γ. ""για το αγαθό Β να αυξηθεί""",Γ
152,"Γ. ""σε κάθε δυνατή τιμή του αγαθού, οι καταναλωτές είναι τώρα διατεθειμένοι να αγοράσουν μικρότερη ποσότητα από πριν.""",Γ
153,"Γ. ""μείωση του εισοδήματος κατά 12% προκαλεί αύξηση της ζήτησης κατά 6%.""",Β
154,"Γ. ""είναι 0 < |ED| < 1.""",Β
155,"Γ. ""το οριακό προϊόν είναι ίσο με το μέσο προϊόν""",Γ
156,"Γ. ""τα αγαθά εκείνα που μόνο μια φορά μπορούν να χρησιμοποιηθούν για τον σκοπό που έχουν παραχθεί.""",Γ
157,"Γ. ""της συμβολικής αλληλεπίδρασης.""",Β
158,"Γ. ""αυξάνεται η τιμή ισορροπίας και μειώνεται η ποσότητα ισορροπίας.""",Γ
159,"Γ. ""μειωθεί η συνολική δαπάνη των καταναλωτών για το αγαθό Μ.""

Η ελαστικότητα ζήτησης ως προς την τιμή (PED) μετράει την ευαισθησία της ζητούμενης ποσότητας ενός αγαθού σε σχέση με την τιμή του. Αν η ελαστικότητα είναι -1,5 για το αγαθό Λ, αυτό σημαίνει ότι η ζήτηση του αγαθού Λ είναι ελαστική (-1,5). Αυτό σημαίνει ότι μια μείωση της τιμής του αγαθού Λ θα οδηγήσει σε αύξηση της ζητούμενης ποσότητας, όχι σε μείωση.

Για το αγαθό Μ, η ελαστικότητα είναι -1,2, δηλαδή η ζήτηση είναι ελαστική (-1,2). Αυτό σημαίνει ότι μια μείωση της τιμής του αγαθού Λ θα οδηγήσει σε αύξηση της ζήτησης του αγαθού Μ, όχι σε μείωση.

Ωστόσο, η ερώτηση ρωτάει για την επίδραση μιας μείωσης της τιμής του αγαθού Λ στην **συνολική δαπάνη των καταναλωτών για το αγαθό Μ**. Δεδομένου ότι η ζήτηση του αγαθού Μ είναι ελαστική (-1,2), μια μείωση της τιμής του αγαθού Λ θα οδηγήσει σε αύξηση της ζήτησης του αγαθού Μ. Αυτό θα αυξήσει την τιμή του αγαθού Μ, με αποτέλεσμα η συνολική δαπάνη των καταναλωτών για το αγαθό Μ να μειωθεί.

Άρα, η σωστή απάντηση είναι η **Γ**.",Β
160,"Γ. ""ο χρόνος""",Γ
161,"Γ. ""μειώνεται και η καμπύλη ζήτησης είναι ισοσκελής υπερβολή.""",Δ
162,"Γ. ""προσφοράς που διέρχεται από την αρχή των αξόνων.""",Γ
163,"Α. ""η μάθηση, η ταύτιση και η επανακοινωνικοποίηση.""",Δ
164,"Γ. ""ανεργία τριβής.""",Γ
165,"Γ. ""μειώνεται συνεχώς""",Γ
166,"Γ. ""την καμπύλη του συνολικού προϊόντος προς τα κάτω και την καμπύλη προσφοράς προς τα δεξιά""",Β
167,"Α. ""η εποχιακή ανεργία και η ανεργία τριβής.""",Δ
168,"Γ. ""η μέγιστη ποσότητα μόνο του αγαθού Χ που μπορεί να παράγει η οικονομία είναι μεγαλύτερη από 80 μονάδες.""",Γ
169,"Β. ""το ακαθάριστο εγχώριο προϊόν ενός έτους σε τρέχουσες τιμές προς τον πληθυσμό της χώρας του ίδιου έτους.""",Γ
170,"Α. ""τη μείωση του εισοδήματος των καταναλωτών.""",Β
171,"Γ. ""μείωση της ζήτησης ελαιολάδου.""",Δ
172,"Α. ""ευνοεί τις ανώτερες τάξεις σε βάρος των υπολοίπων τάξεων.""",Α
173,"Γ. ""η ποσότητα του μεταβλητού συντελεστή.""",Β
174,"Γ. ""συνεχώς ανερχόμενο επίπεδο τιμών""",Γ
175,"Γ. ""ένα σύστημα που προσπαθεί να διατηρηθεί σε ισορροπία και να αναπαραχθεί.""",Δ
176,"Γ. ""η παρέα των συνομηλίκων.""",Β
177,"Γ. ""ευθεία γραμμή, παράλληλη στον άξονα των ποσοτήτων.""",Β
178,"Γ. ""160""",Γ
179,"Α. ""το συνολικό προϊόν αυξάνεται με φθίνοντα ρυθμό.""",Γ
180,"Α. ""για να παραχθεί μια επιπλέον μονάδα από το αγαθό Χ, θα πρέπει να θυσιαστούν 3 μονάδες από το αγαθό Ψ""",Β
181,Δ. της ύφεσης.,Δ
182,"Γ. ""Ρ=30""",Γ
183,"Γ. ""μεταβολή της ποσότητας της εργασίας / μεταβολή του συνολικού προϊόντος""",Δ
184,"Α. ""η εποχιακή ανεργία και η ανεργία τριβής.""",Δ
185,"Γ. ""μειώνεται η τιμή του συμπληρωματικού του""",Γ
186,"Γ. ""FC=5 χρηματικές μονάδες""",Α
