id,generated_answer,correct_answer
101,Η σωστή απάντηση είναι η Β. 'μειώνεται το εισόδημα των καταναλωτών.'.,Γ
102,"Η σωστή απάντηση είναι η Γ. ""0,2"".",Β
103,"Η σωστή απάντηση είναι η Δ: ""βελτιωθεί η τεχνολογία παραγωγής των αγαθών."".",Δ
104,"Η σωστή απάντηση είναι η Γ: ""IEDI=1"".",Γ
105,Η σωστή απάντηση είναι η επιλογή Β.,Β
106,Η σωστή απάντηση είναι η Γ. 'αύξηση της ζητούμενης ποσότητας του αγαθού Λ'.,Δ
107,"Η σωστή απάντηση είναι η Γ: ""το οριακό προϊόν είναι μέγιστο"".",Δ
108,Η σωστή απάντηση είναι η Β. '14'.,Β
109,"Η σωστή απάντηση είναι η Γ: ""ένα σύστημα που προσπαθεί να διατηρηθεί σε ισορροπία και να αναπαραχθεί.""",Δ
110,Η σωστή απάντηση είναι η Γ. 'αύξηση ποσότητας ισορροπίας για x και y.'.,Δ
111,"Η σωστή απάντηση είναι η Γ. ""-40%.""",Β
112,"Η σωστή απάντηση είναι η επιλογή Β: ""μικρότερο από το μέσο προϊόν, τότε το μέσο προϊόν αυξάνεται με την αύξηση της εργασίας."".",Γ
113,"Η σωστή απάντηση είναι η επιλογή Α: ""η εισοδηματική ελαστικότητα ισούται με -2 και το αγαθό είναι κανονικό.""",Γ
114,Η σωστή απάντηση είναι η Γ.,Γ
115,Η σωστή απάντηση είναι η Β. ',Β
116,"Δ. ""μείωση της ζήτησής του.""",Β
117,Η σωστή απάντηση είναι η Γ.,Β
118,Η σωστή απάντηση είναι η Γ. 'παραμένει σταθερό.'.,Δ
119,"Η σωστή απάντηση είναι η Γ. ""− 0,6"".",Α
120,Η σωστή απάντηση είναι η Γ. 'Θα μετατοπιστεί η καμπύλη του οριακού κόστους προς τα πάνω και αριστερά.',Β
121,"Β. ""FC=320 χρηματικές μονάδες""",Α
122,"Η σωστή απάντηση είναι η Γ. '1,6 ευρώ.'.",Α
123,"Η σωστή απάντηση είναι η Δ: ""κορεσμός, πολλαπλασιασμός, εξέλιξη."".",Δ
124,"Δ. ""ανθρώπινο κεφάλαιο""",Δ
125,"Η σωστή απάντηση είναι η Β. ""ανεργία τριβής."".",Β
126,"Η σωστή απάντηση είναι η Β. ""του λειτουργισμού."".",Β
127,"Η σωστή απάντηση είναι η Γ: ""βελτιωθεί η τεχνολογία παραγωγής των αγαθών."".",Γ
128,"Η σωστή απάντηση είναι η Γ. ""100"".",Γ
129,Η σωστή απάντηση είναι η Γ. 'μειώνεται.'.,Γ
130,"Η σωστή απάντηση είναι η επιλογή Β: ""μείωση του εισοδήματος κατά 5% προκαλεί αύξηση της ζήτησης κατά 10%"".",Β
131,Η σωστή απάντηση είναι η Β. 'μείωση της ανεργίας.'.,Α
132,"Β. ""ανελαστικής ζήτησης.""",Γ
133,"Δ. ""160 ευρώ.""",Δ
134,"Η σωστή απάντηση είναι η Δ: ""καθώς η τιμή του αυξάνεται, η συνολική δαπάνη των καταναλωτών παραμένει σταθερή."".",Β
135,"Δ. ""μείωση της ζήτησης του αγαθού Β.""",Δ
136,Η σωστή απάντηση είναι η Δ: 'αρχικά αυξάνεται και στη συνέχεια μειώνεται'.,Α
137,"Η σωστή απάντηση είναι η επιλογή Β: ""αυξάνεται και το αγαθό είναι ανελαστικής ζήτησης."".",Β
138,Η σωστή απάντηση είναι η Γ.,Γ
139,Η σωστή απάντηση είναι η Γ. 'Στην αγορά θα δημιουργηθεί έλλειμμα 50 μονάδων προϊόντος.'.,Β
140,"Η σωστή απάντηση είναι η επιλογή Β: ""την καμπύλη του συνολικού προϊόντος προς τα πάνω και την καμπύλη προσφοράς προς τα δεξιά"".",Β
141,"Η σωστή απάντηση είναι η Γ. ""0,2"".",Β
142,Η σωστή απάντηση είναι η Γ.,Γ
143,Η σωστή απάντηση είναι η Δ. 'το μέσο προϊόν στα αρχικά επίπεδα παραγωγής είναι μικρότερο από το οριακό προϊόν.'.,Γ
144,"Η σωστή απάντηση είναι η επιλογή Β: ""μείωση της τιμής και της ποσότητας ισορροπίας του Ψ."".",Β
145,Η σωστή απάντηση είναι η Δ.,Γ
146,Η σωστή απάντηση είναι η Δ. 'μείωση της ζήτησής του.'.,Β
147,"Δ. ""η μάθηση, η ταύτιση και η εσωτερίκευση.""",Δ
148,Η σωστή απάντηση είναι η Γ. 'μια αύξηση της τιμής του αγαθού κατά 1% θα έχει ως αποτέλεσμα τη μείωση της ζητούμενης ποσότητας κατά 2%'.,Γ
149,"Η σωστή απάντηση είναι η επιλογή Β: ""θα μειωθεί η προσφορά στο φρέσκο βούτυρο, θα μειωθεί η τιμή ισορροπίας στο φρέσκο βούτυρο, και θα μειωθεί η τιμή ισορροπίας στη μαργαρίνη"".",Γ
150,Η σωστή απάντηση είναι η Δ. 'θα μειωθεί η προσφορά του ψωμιού.'.,Δ
151,Η σωστή απάντηση είναι η Γ. 'για το αγαθό Β να αυξηθεί'.,Γ
152,"Η σωστή απάντηση είναι η Γ. 'Σε κάθε δυνατή τιμή του αγαθού, οι καταναλωτές είναι τώρα διατεθειμένοι να αγοράσουν μικρότερη ποσότητα από πριν.'",Γ
153,"Η σωστή απάντηση είναι η επιλογή Β: ""μείωση του εισοδήματος κατά 5% προκαλεί αύξηση της ζήτησης κατά 10%"".",Β
154,Η σωστή απάντηση είναι η Γ. ',Β
155,Η σωστή απάντηση είναι η Γ. 'Το οριακό προϊόν είναι ίσο με το μέσο προϊόν'.,Γ
156,Η σωστή απάντηση είναι η Γ.,Γ
157,"Η σωστή απάντηση είναι η Β. ""του λειτουργισμού."".",Β
158,Η σωστή απάντηση είναι η επιλογή Α: 'αυξάνεται η τιμή και η ποσότητα ισορροπίας.'.,Γ
159,Η σωστή απάντηση είναι η Γ.,Β
160,Η σωστή απάντηση είναι η Α. 'η τεχνολογία παραγωγής'.,Γ
161,Η σωστή απάντηση είναι η επιλογή Α: 'μειώνεται και είναι ελαστική η ζήτηση του αγαθού.'.,Δ
162,Η σωστή απάντηση είναι η Γ. Η συνάρτηση Q= P/2 περιγράφει μια καμπύλη προσφοράς που διέρχεται από την αρχή των αξόνων.,Γ
163,"Δ. ""η μάθηση, η ταύτιση και η εσωτερίκευση.""",Δ
164,Η σωστή απάντηση είναι η Γ. 'ανεργία τριβής'.,Γ
165,Η σωστή απάντηση είναι η Δ. 'στην αρχή αυξάνεται και στη συνέχεια μειώνεται.'.,Γ
166,"Η σωστή απάντηση είναι η επιλογή Β: ""την καμπύλη του συνολικού προϊόντος προς τα πάνω και την καμπύλη προσφοράς προς τα δεξιά"".",Β
167,"Η σωστή απάντηση είναι η επιλογή Α: ""η εποχιακή ανεργία και η ανεργία τριβής."".",Δ
168,Η σωστή απάντηση είναι η Β. 'η μέγιστη ποσότητα μόνο του αγαθού Ψ που μπορεί να παράγει η οικονομία είναι 50 μονάδες.',Γ
169,Η σωστή απάντηση είναι η Γ. 'Το πραγματικό εγχώριο προϊόν ενός έτους προς τον πληθυσμό της χώρας του ίδιου έτους.'.,Γ
170,"Η σωστή απάντηση είναι η Δ. 'την αύξηση της τιμής του αγαθού Λ, το οποίο είναι υποκατάστατο του αγαθού Κ.'.",Β
171,Η σωστή απάντηση είναι η Δ. 'μείωση της προσφοράς ελαιολάδου.'.,Δ
172,"Α. ""ευνοεί τις ανώτερες τάξεις σε βάρος των υπολοίπων τάξεων.""",Α
173,Η σωστή απάντηση είναι η Δ. 'το οριακό κόστος παραγωγής.'.,Β
174,"Γ. ""συνεχώς ανερχόμενο επίπεδο τιμών.""",Γ
175,"Η σωστή απάντηση είναι η Γ: ""ένα σύστημα που προσπαθεί να διατηρηθεί σε ισορροπία και να αναπαραχθεί.""",Δ
176,"Δ. ""η οικογένεια""",Β
177,"Η σωστή απάντηση είναι η επιλογή Α: ""καμπύλη, που αρχικά ανέρχεται και μετά φθίνει."".",Β
178,Η σωστή απάντηση είναι η Γ. '160'.,Γ
179,Η σωστή απάντηση είναι η Γ. 'το συνολικό προϊόν αυξάνεται με αύξοντα ρυθμό.'.,Γ
180,Η σωστή απάντηση είναι η επιλογή Β.,Β
181,"Η σωστή απάντηση είναι η Δ. ""της ύφεσης."".",Δ
182,Η σωστή απάντηση είναι η Γ. 'Ρ=30'.,Γ
183,Η σωστή απάντηση είναι η Γ: 'μεταβολή της ποσότητας της εργασίας / μεταβολή του συνολικού προϊόντος'.,Δ
184,"Η σωστή απάντηση είναι η επιλογή Α: ""η εποχιακή ανεργία και η ανεργία τριβής."".",Δ
185,Η σωστή απάντηση είναι η Β. 'μειώνεται η τιμή του υποκατάστατού του'.,Γ
186,"Β. ""FC=320 χρηματικές μονάδες""",Α
187,"Η σωστή απάντηση είναι η επιλογή Β: ""θα μειωθεί η τιμή ισορροπίας του αγαθού Χ και θα αυξηθεί η ποσότητα ισορροπίας του αγαθού Ψ."".",Δ
188,Η σωστή απάντηση είναι η επιλογή Β: 'θα μειωθεί'.,Β
189,"Α. ""επειδή η οικονομία αδυνατεί να απορροφήσει τη συνολική προσφορά εργατικού δυναμικού.""",Α
190,"Α. ""αυξάνονται""",Α
191,"Η σωστή απάντηση είναι η επιλογή Β: ""ο Merton του οποίου ο στοχασμός στρέφεται γύρω από τη σχέση ατόμου-κοινωνίας και επισήμανε την ύπαρξη πολλών εναλλακτικών μορφών λειτουργιών, ιδίως σε οικουμενικούς θεσμούς, όπως ο θεσμός της οικογένειας στηρίζοντας τη θεωρία του στην οργανωτική αρχή του συστήματος.""",Δ
192,"Η σωστή απάντηση είναι η επιλογή Α: ""η τιμή του αγαθού μειώνεται και η ζήτησή του είναι ανελαστική"".",Α
193,Η σωστή απάντηση είναι η Δ: 'το οριακό προϊόν αρχίζει να μειώνεται.'.,Δ
194,Η σωστή απάντηση είναι η Δ: 'το οριακό προϊόν αρχίζει να μειώνεται.'.,Δ
195,Η σωστή απάντηση είναι η επιλογή Β: 'η ζήτηση παραμένει σταθερή και η προσφορά αυξάνεται'.,Α
196,Η σωστή απάντηση είναι η Γ: 'μεταβολή του συνολικού προϊόντος / μεταβολή της ποσότητας της εργασίας'.,Γ
197,Η σωστή απάντηση είναι η Γ. '15%'.,Β
198,"Η σωστή απάντηση είναι η επιλογή Α: ""η τιμή του αγαθού μειώνεται και η ζήτησή του είναι ανελαστική"".",Α
199,Η σωστή απάντηση είναι η Α. 'η τεχνολογία παραγωγής'.,Γ
200,Η σωστή απάντηση είναι η Γ.,Β
201,Η σωστή απάντηση είναι η Β: 'Η μείωση του εισοδήματος των καταναλωτών με δεδομένο ότι ο καφές είναι κανονικό αγαθό.',Γ
202,"Η σωστή απάντηση είναι η επιλογή Β: ""Συμπεριλαμβάνουν στην οπτική τους τις έμφυτες παρορμήσεις και τα ένστικτα του ατόμου, ενώ παράλληλα δίνουν έμφαση στην επίδραση που ασκεί το κοινωνικό περιβάλλον στην ανάπτυξη του ατόμου."".",Γ
203,Η σωστή απάντηση είναι η Δ: 'η ζήτηση αυξηθεί και η προσφορά παραμείνει αμετάβλητη.'.,Γ
204,"Η σωστή απάντηση είναι η επιλογή Β: ""την αύξηση της τιμής ισορροπίας του αγαθού Α και τη μείωση της συνολικής δαπάνης των καταναλωτών για το αγαθό Β."".",Γ
205,Η σωστή απάντηση είναι η Γ. 'Η μέγιστη παραγωγή του χ με ψ=200 είναι 50.'.,Γ
206,"Β. ""μεγαλύτερο του σταθερού κόστους.""",Γ
207,Η σωστή απάντηση είναι η Γ. 'μειώνεται.'.,Γ
208,Η σωστή απάντηση είναι η Δ. 'αυξηθούν οι τιμές (αμοιβές) των παραγωγικών συντελεστών.'.,Δ
209,Η σωστή απάντηση είναι η Γ.,Γ
210,"Η σωστή απάντηση είναι η επιλογή Β: ""μείωση της τιμής ισορροπίας, ενώ η ποσότητα ισορροπίας μπορεί να αυξηθεί, να μειωθεί ή να παραμείνει σταθερή."".",Β
211,"Η σωστή απάντηση είναι η Γ. ""4,95 €"".",Α
212,"Β. ""έμμεσοι φόροι.""",Α
213,Η σωστή απάντηση είναι η Γ. 'Αλτουσέρ'.,Δ
214,Η σωστή απάντηση είναι η Γ. 'για το αγαθό Β να αυξηθεί'.,Γ
215,"Η σωστή απάντηση είναι η Γ. ""40"".",Β
216,"Β. ""έμμεσοι φόροι.""",Α
217,Η σωστή απάντηση είναι η Δ. 'Τα (α) και (γ) μαζί.'.,Δ
218,"Η σωστή απάντηση είναι η επιλογή Α: ""μια αύξηση της τιμής κατά 50% επιφέρει αύξηση της προσφερόμενης ποσότητας περισσότερο από 50%"".",Α
219,"Β. ""το συνολικό εισόδημα μιας οικονομίας.""",Γ
220,"Η σωστή απάντηση είναι η επιλογή Β: ""μείωση της τιμής ισορροπίας, ενώ η ποσότητα ισορροπίας μπορεί να αυξηθεί, να μειωθεί ή να παραμείνει σταθερή."".",Β
221,Η σωστή απάντηση είναι η Γ.,Δ
222,"Β. ""της ανόδου ή άνθησης.""",Β
223,"Δ. ""την Ε_D ως προς την τιμή, κατά προσέγγιση στο μέσο του τόξου ΑΒ.""",Δ
224,Η σωστή απάντηση είναι η Δ.,Γ
225,Η σωστή απάντηση είναι η Γ.,Β
226,"Β. ""προωθεί την ανακατανομή του πλούτου.""",Β
227,Η σωστή απάντηση είναι η Δ. 'μείωση της προσφοράς ελαιολάδου.'.,Δ
228,Η σωστή απάντηση είναι η Γ: 'την αύξηση της προσφοράς του Χ και την αύξηση της ζήτησης του Ψ.'.,Γ
229,Η σωστή απάντηση είναι η Δ. 'θα μειωθεί η προσφορά του ψωμιού.'.,Δ
230,Η σωστή απάντηση είναι η Γ. 'IE_DI=1'.,Γ
231,Η σωστή απάντηση είναι η Γ. '100.'.,Γ
232,"Α. ""θα αυξηθεί""",Α
233,"Η σωστή απάντηση είναι η επιλογή Β: ""Έχουν κεντρικά σχεδιασμένη και κρατικά ελεγχόμενη οικονομία με το βάρος τους να πέφτει στα άτομα, ώστε με την ενεργοποίησή τους να βελτιώσουν τις συνθήκες της ζωής τους.""",Α
234,"Η σωστή απάντηση είναι η Γ. ""Χειρισμός Mendelssohn"".",Β
235,"Η σωστή απάντηση είναι η Δ. ""Divide"".",Δ
236,"Η σωστή απάντηση είναι η επιλογή Β: ""Καταγράφονται περιληπτικά και με σαφήνεια στο τέλος κάθε συνέντευξης"".",Β
237,"Η σωστή απάντηση είναι η επιλογή Β: ""iv, v"".",Β
238,Το μοντέλο απαιτήσεων και ικανοτήτων.,Δ
239,Η σωστή απάντηση είναι η Γ. 'Τίτλων και επιπέδων σπουδών'.,Α
240,"Η σωστή απάντηση είναι η επιλογή Α: ""η Διεύθυνση του νηπιαγωγείου με τον/την Ειδικό/ή Εκπαιδευτικό της ειδικής μονάδας του δημοτικού σχολείου."".",Δ
241,Η σωστή απάντηση είναι η Γ. 'Μπορεί να αιτηθεί την παροχή διευκολύνσεων για τις Π.Ε.Π. και την ψυχομετρική εξέταση του Υπουργείου Άμυνας'.,Α
242,Η σωστή απάντηση είναι η Γ. 'Κατεύθυνση και Κλάδο κατά τον πρώτο χρόνο της φοίτησής του και Ειδικότητα στον δεύτερο χρόνο της φοίτησής του'.,Β
243,"Η σωστή απάντηση είναι η επιλογή Β: 'Τους λόγους αξιολόγησης, το επίπεδο των παιδιών και τους επιδιωκόμενους στόχους.'",Γ
244,Η σωστή απάντηση είναι η Β.,Α
245,Η σωστή απάντηση είναι η Δ. 'Το εκτυπωτικό υλικό (χαρτί)'.,Δ
246,"Η σωστή απάντηση είναι η επιλογή Γ: ""Εκγύμναση σε πλατφόρμα δόνησης που προκαλεί μηχανική διέγερση σε όλο το σώμα - Whole Body Vibration"".",Α
247,"Η σωστή απάντηση είναι η επιλογή Α: ""μεταφέρεται από τη διεύθυνση του ειδικού σχολείου στο δημοτικό σχολείο στο οποίο πρόκειται να φοιτήσει ο μαθητής.""",Α
248,"Η σωστή απάντηση είναι η Δ. 'Την αναγνώριση των επιθυμιών και των αναγκών του ατόμου, τη σημασία της επιλογής, τον σχεδιασμό και την εκπαίδευση σε συμπεριφορές που οδηγούν στην επιτυχία'.",Α
249,"Η σωστή απάντηση είναι η Δ. ""Offset"".",Δ
250,"Η σωστή απάντηση είναι η επιλογή Α: ""John Holland"".",Α
251,"Η σωστή απάντηση είναι η Γ: ""Συνδετικό/ή Λειτουργό και Βοηθό Διευθυντή/Διευθύντρια."".",Β
252,"Η σωστή απάντηση είναι η επιλογή Α: ""μεταφέρεται από τη διεύθυνση του ειδικού σχολείου στο δημοτικό σχολείο στο οποίο πρόκειται να φοιτήσει ο μαθητής.""",Α
253,Η σωστή απάντηση είναι η Δ. 'Κανένα από τα πιο πάνω.'.,Δ
254,"Δ. ""Προσόντα, πτυχία και δεξιότητες""",Α
255,"Η σωστή απάντηση είναι η επιλογή Γ: ""Φορητή κάμερα ηλεκτρονικού υπολογιστή."".",Γ
256,"Η σωστή απάντηση είναι η Β. ""Ολική επικοινωνία"".",Α
257,"Δ. ""Παιδαγωγικές Ομάδες Τμημάτων για την Παιδαγωγική/Συμβουλευτική Διεργασία θεμάτων μαθητών και Πολυθεματικές Ομάδες για συγκεκριμένους μαθητές""",Γ
258,"Β. ""Επίπεδο ΙΙΙ""",Β
259,"Η σωστή απάντηση είναι η επιλογή Γ: ""Με τη βοήθεια ενός ατόμου και τη χρήση ζώνης μεταφοράς, μετακινείται από το τροχοκάθισμα στην όρθια θέση, περιστρέφεται και κάθεται στο κάθισμα της τουαλέτας"".",Δ
260,"Η σωστή απάντηση είναι η Δ. 'Ο/Η Διευθυντής/Διευθύντρια του σχολείου ακολουθεί την υφιστάμενη πολιτική για διαχείριση περιστατικών εκφοβισμού, η οποία δεν διαφοροποιείται αν εμπλέκεται στο περιστατικό παιδί με αναπηρία.'",Γ
261,Η σωστή απάντηση είναι η Γ. '/foˈrnitho/'.,Δ
262,"Η σωστή απάντηση είναι η επιλογή Β: ""Η ειδική εκπαιδευτικός θα πρέπει να βοηθήσει τον Κωνσταντίνο να κατανοήσει ότι οι δεκαδικοί αριθμοί μπορούν να μετατραπούν σε κλάσματα και να τον ενισχύσει με δραστηριότητες σειροθέτησης κλασμάτων και δεκαδικών αριθμών.""",Δ
263,"Η σωστή απάντηση είναι η Γ. 'Οι Διευθυντές των Γυμνασίων και Δημοτικών, οι Εκπαιδευτικοί Ψυχολόγοι των σχολείων, οι Συνδετικοί Λειτουργοί, Εκπρόσωποι από τον Σύνδεσμο Γονέων και ο Υπεύθυνος Β.Δ. της σχετικής Επιτροπής'.",Δ
264,Η σωστή απάντηση είναι η Α.,Δ
265,"Η σωστή απάντηση είναι η Δ. 'Περιγράφει στους γονείς τη συμπεριφορά του παιδιού τους στο σχολείο, ακούει τις απόψεις τους και συζητούν πιθανές δράσεις στο σχολείο και στο σπίτι.'",Δ
266,"Η σωστή απάντηση είναι η επιλογή Β: ""όχι για να ονομάσει άλλα ίδια αντικείμενα με διαφορετικά χαρακτηριστικά."".",Γ
267,"Β. ""Στα διαγωνίσματα και στις τελικές εξετάσεις Γυμνασίου""",Γ
268,Η σωστή απάντηση είναι η Γ: 'Πτώση αρχικού φωνήματος'.,Α
269,Η σωστή απάντηση είναι η Γ. '102 πιστωτικές μονάδες και άνω'.,Δ
270,"Η σωστή απάντηση είναι η επιλογή Β: ""Να μεγενθύνει τα φύλλα εργασίας, ώστε οι δραστηριότητες γραφής να υλοποιούνται σε μεγαλύτερη επιφάνεια εργασίας.""",Δ
271,"Η σωστή απάντηση είναι η επιλογή Β: 'Ιστορικό παιδιού, ιατρικά πιστοποιητικά και εκπαιδευτική αξιολόγηση από τον ειδικό εκπαιδευτικό.'.",Δ
