id,generated_answer,correct_answer
12,"Η σωστή απάντηση είναι η Β: ""της ρωπογραφίας""

Η ""Νυχτερινή Περίπολος"" (De Nachtwacht) είναι ένα από τα πιο γνωστά έργα ρωπογραφίας του Ρέμπραντ. Παρότι είναι ένα ομαδικό πορτραίτο (Γ), αποτελεί πρωτίστως έργο ρωπογραφίας, καθώς απεικονίζει μια σκηνή καθημερινής ζωής με συμβολισμούς, και όχι απλώς μια απλή απεικόνιση προσώπων. Η ιστορική τοπιογραφία (Α) και η αυτοπροσωπογραφία (Δ) δεν αποτελούν τα κύρια χαρακτηριστικά του συγκεκριμένου έργου.",Γ
13,"Η σωστή απάντηση είναι η **Β. ""στη ναυπηγική""**

Η ανάπτυξη της ναυπηγικής βιομηχανίας περιορίστηκε τα πρώτα χρόνια της ελληνικής ανεξαρτησίας, κυρίως λόγω της έλλειψης υποδομών, τεχνογνωσίας και πρώτων υλών σε σύγκριση με άλλες βιομηχανίες. 

Η ναυπηγική απαιτούσε σημαντικές επενδύσεις σε υποδομές (ναυπηγεία) και τεχνολογικό εξοπλισμό, που ήταν δυσκολότερο να αναπτυχθούν στην Ελλάδα εκείνη την περίοδο σε σύγκριση με τη μεταλλουργία ή την παραγωγή οικοδομικών υλικών (τσιμέντο). Τα βυρσοδεψεία, αν και βιομηχανικές μονάδες, αναπτύχθηκαν περισσότερο σε οικιακό επίπεδο και λιγότερο ως οργανωμένες βιομηχανικές μονάδες εκείνη την περίοδο.",Δ
14,"Η σωστή απάντηση είναι το **Β. ""στο δρόμο που οδηγεί στην Ακρόπολη""**

Ο Δημήτρης Πικιώνης, σημαντικός Έλληνας αρχιτέκτονας και ακαδημαϊκός, στο πλαίσιο της προσπάθειάς του να κατανοήσει και να συνδέσει το σύγχρονο με το αρχαίο, σχεδίασε και υλοποίησε το περίφημο ""πεζοδρόμιο προς την Ακρόπολη"" (1957-1960). Αυτή η παρέμβαση αποτέλεσε ένα από τα σημαντικότερα έργα του που συνδύαζε αρχιτεκτονική, πολεοδομία και γλυπτική, και είχε ως στόχο τη δημιουργία μιας αρμονικής σχέσης μεταξύ της σύγχρονης πόλης και του αρχαίου μνημείου.",Δ
15,"Η σωστή απάντηση είναι η **Γ: ""η οφιοειδής κίνηση""**

Η Αρ Νουβό (Art Nouveau) χαρακτηρίζεται από οργανικές μορφές και γραμμές που μιμούνται φυσικά σχήματα και κινήσεις, όπως η οφιοειδής μορφή. 

Αν και περιέχει και άλλα χαρακτηριστικά στοιχεία, η οφιοειδής κίνηση είναι ένα από τα πιο αναγνωρίσιμα χαρακτηριστικά της αισθητικής αυτής κίνησης.",Γ
16,"Η σωστή απάντηση είναι η **Β. ""Φ. Γκόγια""**.

Ο Φρανσίσκο Γκόγια (Francisco Goya) είναι γνωστός για τους ""Μαύρους Πίνακες"" (Los Caprichos, Los Desastres de la Guerra), όπου απεικόνισε με σκληρό ρεαλισμό τις βιαιότητες του πολέμου και την βαρβαρότητα της εποχής του, καταγγέλλοντας με τον τρόπο αυτό τα δεινά του ισπανικού λαού κατά τη διάρκεια των πολέμων.",Β
17,"Η σωστή απάντηση είναι η Β: ""της ρωπογραφίας""

Η ""Νυχτερινή Περίπολος"" (De Nachtwacht) είναι ένα από τα πιο γνωστά έργα ρωπογραφίας του Ρέμπραντ. Παρότι είναι ένα ομαδικό πορτραίτο (Γ), αποτελεί πρωτίστως έργο ρωπογραφίας, καθώς απεικονίζει μια σκηνή καθημερινής ζωής με συμβολισμούς, και όχι απλώς μια απλή απεικόνιση προσώπων. Η ιστορική τοπιογραφία (Α) και η αυτοπροσωπογραφία (Δ) δεν αποτελούν τα κύρια χαρακτηριστικά του συγκεκριμένου έργου.",Γ
18,"Η σωστή απάντηση είναι το Β: ""Μονέ"".

Ο όρος Ιμπρεσιονισμός προήλθε από τον πίνακα του Κλωντ Μονέ ""Impression, soleil levant"" (Εντύπωση, ανατέλλων ήλιος), ανεξάρτητα αν τελικά δεν άρεσε στον ίδιο για τίτλο του έργου του.",Β
19,"Η σωστή απάντηση είναι η Δ: ""της παρουσίας ελληνικών παροικιών στην Μεσόγειο.""

Η ανάπτυξη της ελληνικής εμπορικής ναυτιλίας πριν την επανάσταση του 1821 οφείλεται κυρίως στην ύπαρξη και δράση των ελληνικών παροικιών στη Μεσόγειο. Οι παροικίες αυτές αποτέλεσαν κέντρα του ελληνισμού, προωθώντας το εμπόριο, την εκπαίδευση και ενισχύοντας την ναυτική παράδοση. 

Οι άλλες συνθήκες και γεγονότα, αν και σημαντικά, σχετίζονται περισσότερο με μεταγενέστερες περιόδους της ελληνικής ιστορίας.",Α
20,"Η σωστή απάντηση είναι το Δ: ""«Οι αστοί του Καλαί» του Α. Ροντέν""

Ο Ροντέν στο συγκεκριμένο έργο του απεικονίζει το ιστορικό γεγονός της Μάχης του Καλαί το 1347, όπου οι Άγγλοι στρατιώτες αντιμετώπισαν μια επιδημία πανώλης. Οι μορφές του έργου αντιπροσωπεύουν τους νεκρούς στρατιώτες, δίνοντας μια ιστορική αναφορά στο γεγονός.",Δ
21,"Η σωστή απάντηση είναι η Δ: ""εξομαλύνθηκαν οι σχέσεις του ελληνικού κράτους με την Οθωμανική""

Το εμπόριο, ιδιαίτερα μετά την ίδρυση του ελληνικού κράτους, έπαιξε καθοριστικό ρόλο στην εξομάλυνση των σχέσεων με την Οθωμανική Αυτοκρατορία και στην ανάπτυξη διπλωματικών και οικονομικών δεσμών. Αυτό ήταν θεμελιώδες για την ανάπτυξη του ελληνικού κράτους και την αντιμετώπιση των προκλήσεων της εποχής. Οι άλλες επιλογές, αν και σχετικές με τις επιπτώσεις του εμπορίου, αποτελούν δευτερογενείς συνέπειες των κυρίως οικονομικών και διπλωματικών οφελών.",Α
22,"Η σωστή απάντηση είναι η **Β. ""Λούντβιχ Μις Βαν Ντερ Ρόε""**.

Ο Λούντβιχ Μις βαν ντερ Ρόε (1886-1969) είναι γνωστός για την έμφασή του στη χρήση διαφανών υλικών και την ενσωμάτωση του φυσικού περιβάλλοντος στο εσωτερικό των κτιρίων, ένα χαρακτηριστικό παράδειγμα του οποίου είναι ο ουρανοξύστης Sea Cass στο Chicago, που σχεδιάστηκε την περίοδο 1919-20, αποτελώντας πειραματισμό πάνω στη διαφάνεια στην αρχιτεκτονική.",Β
23,"Η σωστή απάντηση είναι η Δ: ""Η κίνηση των μορφών""

Ο Γιώργος Κουνέλλης είναι γνωστός για την έμφαση που δίνει στην κίνηση των μορφών στο έργο του, δημιουργώντας δυναμικές συνθέσεις που αμφισβητούν τη συμβατική σχέση με το έργο τέχνης και τον χώρο. Η κίνηση αποτελεί κεντρικό στοιχείο της καλλιτεχνικής του έκφρασης και της επαναστατικής προσέγγισης στη σύγχρονη τέχνη.",Γ
24,"Η σωστή απάντηση είναι η **Β. ""Τζόζεφ Πάξτον""**.

Ο Τζόζεφ Πάξτον (Joseph Paxton) ήταν ο αρχιτέκτονας που σχεδίασε τους σταθμούς του υπόγειου σιδηρόδρομου στο Παρίσι κατά την περίοδο 1899-1904. 

Αν και ο Γκουστάβ Άιφελ είναι γνωστός για τον πύργο του στο Παρίσι, δεν είχε εμπλοκή με τους συγκεκριμένους σταθμούς. Οι Φρανσουά Ρυντ και Εκτόρ Γκιμάρ, αν και σημαντικοί αρχιτέκτονες της εποχής, δεν ήταν οι σχεδιαστές αυτών των συγκεκριμένων έργων.",Δ
25,"Η σωστή απάντηση είναι η Β: ""Μαρσέλ Ντυσάν""

Ο Μαρσέλ Ντυσάν (Marcel Duchamp) είναι ο δημιουργός του ready-made έργου ""Fountain"" (1917), που αποτελεί ορόσημο για την εννοιολογική τέχνη και την τέχνη του 20ού αιώνα.",Β
26,"Η σωστή απάντηση είναι το **Β. ""Πωλ Κλέε""**.

Το ""Παιδαγωγικό Λεύκωμα"" (Pädagogisches Skizzenbuch) γράφτηκε από τον Paul Klee το 1925 και αποτέλεσε σημαντικό διδακτικό εγχειρίδιο για το Μπαουχάους, επηρεάζοντας σημαντικά τη διδακτική προσέγγιση του σχολείου αυτού της τέχνης.",Β
27,"Η σωστή απάντηση είναι η **Δ. ""ύστερα από την κρίση του 1873""**.

Η οικονομική κρίση του 1873 αποτέλεσε ορόσημο για την ελληνική διασπορά, καθώς τότε παρατηρήθηκε σημαντική στροφή των οικονομικών δραστηριοτήτων των Ελλήνων της διασποράς προς την Ελλάδα. Αυτή η στροφή συνδέεται με την προσπάθεια ενίσχυσης της ελληνικής οικονομίας σε μια δύσκολη περίοδο.",Δ
28,"Η σωστή απάντηση είναι η Β: ""Νικόλαος Λύτρας.""

Ο Νικόλαος Λύτρας ήταν ένας από τους ιδρυτές της ""Ομάδας Τέχνης"" το 1930, μαζί με τον Γιώργο Μπουζιάνη. Η ""Ομάδα Τέχνης"" ήταν μια σημαντική καλλιτεχνική κίνηση στην Ελλάδα, με στόχο την προώθηση της μοντέρνας τέχνης στη χώρα.",Β
29,"Η σωστή απάντηση είναι το **Β. ""Ευστάθιο από το Σαιν - Πιέρ""**.

Οι Αστοί του Καλαί (Les Bourgeois de Calais) είναι ένα από τα πιο γνωστά έργα του γλύπτη Αυγούστου Ροντέν. Παρουσιάζει έξι φιγούρες που αναπαριστούν τους έξι αδελφούς Αστούς, μεταξύ των οποίων και τον Ευστάθιο από το Σαιν-Πιέρ, ο οποίος, σύμφωνα με το θρύλο, προσφέρθηκε εθελοντικά να θυσιαστεί φορώντας τον βρόγχο της αγχόνης για να σώσει την πόλη του Καλαί. Ο βρόγχος στο λαιμό της γερασμένης μορφής συμβολίζει ακριβώς αυτή τη θυσία.",Β
30,"Η σωστή απάντηση είναι η Γ: ""Ποπ Αρτ.""

Η Ποπ Αρτ (Pop Art) είναι ένα καλλιτεχνικό κίνημα που ακριβώς χαρακτηρίζεται από την αξιοποίηση και ανασύνθεση στοιχείων της ποπ κουλτούρας, της μαζικής παραγωγής και κατανάλωσης, και του αστικού περιβάλλοντος. Χρησιμοποιεί συχνά εικόνες από τη διαφήμιση, τη φωτογραφία, τη μουσική βιομηχανία, την τηλεόραση, τα κόμικς (κόμικς άριστ) και άλλα προϊόντα της μαζικής κουλτούρας.",Γ
31,"Η σωστή απάντηση είναι η **Α: ""Γένεσις-Πάθη-Δοξαστικόν""**.

Το ""Άξιον Εστί"" είναι ένα από τα σημαντικότερα έργα του Οδυσσέα Ελύτη, γραμμένο σε τρία μέρη: Γένεσις, Πάθη και Δοξαστικόν. Αυτά τα τρία μέρη αποτελούν τη δομή του έργου.",Α
32,"Η σωστή απάντηση είναι το Δ, ""Γ. Μόρις"".

Το κίνημα Arts and Crafts (Τέχνη και Χειροτεχνία) που υπερασπίστηκε την αυτόνομη αξία των εφαρμοσμένων τεχνών έναντι των Καλών Τεχνών ιδρύθηκε από τον William Morris (Γ. Μόρις) στην Αγγλία τον 19ο αιώνα. 

Ο Morris και οι συνεργάτες του αντιτάχθηκαν στον βιομηχανισμό και την εμπορευματοποίηση της τέχνης, προωθώντας την χειροποίητη παραγωγή και την επιστροφή στις μεσαιωνικές τεχνικές, σε αντίθεση με τον Β. Γκρόπιους (Βauhaus) που αργότερα προσπάθησε να γεφυρώσει το χάσμα μεταξύ των εφαρμοσμένων και των καλών τεχνών.",Δ
33,"Η σωστή απάντηση είναι η Δ: ""χυτοσίδηρο και γυαλί""

Το Κρυστάλλινο Παλάτι (Κρύσταλ Πάλας) στο Βερολίνο κατασκευάστηκε κυρίως από χυτοσίδηρο στο σκελετό του και γυαλί για τα παράθυρα και τις προσόψεις του.",Δ
34,"Η σωστή απάντηση είναι η Β: ""της κινητικής τέχνης""

Ο Τάκις (Pier Paolo Pasolini) είναι διεθνώς αναγνωρισμένος για την συνεισφορά του στην κινητική τέχνη (kinetic art). Τα έργα του χαρακτηρίζονται από κινητικά στοιχεία και την αλληλεπίδραση φωτός και κίνησης.",Β
35,"Η σωστή απάντηση είναι η Β: ""φουτουριστικής αρχιτεκτονικής""

Ο Πύργος του Αϊνστάιν (Einstein Tower) στο Πότσνταμ της Γερμανίας, σχεδιασμένος από τον Έριχ Μέντελσον, αποτελεί χαρακτηριστικό παράδειγμα φουτουριστικής αρχιτεκτονικής. Χτίστηκε το 1921 και η ιδιαίτερη μορφή του με τις καμπύλες επιφάνειες και τις γεωμετρικές φόρμες αντικατοπτρίζει τις φουτουριστικές αρχιτεκτονικές τάσεις της εποχής.",Γ
36,"Η σωστή απάντηση είναι η **Γ: ""η οφιοειδής κίνηση""**

Η Αρ Νουβό (Art Nouveau) χαρακτηρίζεται από οργανικές μορφές και γραμμές που μιμούνται φυσικά σχήματα και κινήσεις, όπως η οφιοειδής μορφή. 

Αν και περιέχει και άλλα χαρακτηριστικά στοιχεία, η οφιοειδής κίνηση είναι ένα από τα πιο αναγνωρίσιμα χαρακτηριστικά της αισθητικής αυτής κίνησης.",Γ
37,"Η σωστή απάντηση είναι η **Γ) ""φθάσουν τα προϊόντα από τον παραγωγό στον καταναλωτή""**.

Το μάρκετινγκ (marketing) είναι η διαδικασία που συνδέει τον παραγωγό με τον καταναλωτή, περιλαμβάνει τη διακίνηση και προώθηση προϊόντων/υπηρεσιών μέχρι τον τελικό αποδέκτη. 

- Η παραγωγή (Α) αφορά τη διαδικασία δημιουργίας των προϊόντων/υπηρεσιών.
- Η εύρεση κεφαλαίων (Β) σχετίζεται με τη χρηματοδότηση, όχι άμεσα με το μάρκετινγκ.
- Η εγκατάσταση (Δ) αφορά τη χωροθέτηση της επιχείρησης, ένα ζήτημα διαχείρισης και οργάνωσης, αλλά όχι βασικό στοιχείο του μάρκετινγκ.",Γ
38,"Η σωστή απάντηση είναι η Γ: ""Max Weber""

Ο Max Weber ήταν αυτός που υποστήριξε ότι η γραφειοκρατία αποτελεί το πλέον λογικό σύστημα για την άσκηση ελέγχου σε μια οργάνωση. Ανέπτυξε εκτενή θεωρία σχετικά με τη γραφειοκρατία, τα χαρακτηριστικά της και τον τρόπο λειτουργίας της ως ιδανικό σύστημα διοίκησης.",Γ
39,"Η σωστή απάντηση είναι η **Β. ""Στην οικονομική λειτουργία""**.

Οι νομικές και φορολογικές υποχρεώσεις αποτελούν αναπόσπαστο μέρος της οικονομικής διαχείρισης μιας επιχείρησης, που περιλαμβάνει τη χρηματοοικονομική οργάνωση, τον προγραμματισμό και τον έλεγχο.",Β
40,"Η σωστή απάντηση είναι η **Α: ""Προγραμματισμού ή σχεδιασμού, οργάνωσης, διεύθυνσης και ελέγχου.""**

Αυτή η διατύπωση αποτελεί τον κλασικό ορισμό των τεσσάρων βασικών λειτουργιών της διοίκησης, όπως διατυπώθηκε από τον Henri Fayol (1916-1917): 
1. Προγραμματισμός (Planning)
2. Οργάνωση (Organization)
3. Διεύθυνση (Direction) - συχνά μεταφράζεται και ως ""διοίκηση""
4. Έλεγχος (Command - ή Control)",Α
41,"Η σωστή απάντηση είναι η **Α. ""η τιμή""**

Εξήγηση: Το μίγμα μάρκετινγκ (marketing mix), γνωστό και με το ακρωνύμιο ""4Ps"", αποτελείται από:
- Product (Προϊόν)
- Price (Τιμή)
- Promotion (Προώθηση)
- Place (Διανομή/Κατανομή)

Από τις δοθείσες επιλογές, η ""τιμή"" (Price) είναι μία από τις βασικές μεταβλητές του μίγματος μάρκετινγκ, που μαζί με το προϊόν καθορίζουν την οικονομική διάσταση της στρατηγικής μάρκετινγκ.",Α
42,"Η σωστή απάντηση είναι το γράμμα **Β. ""στα συνολικά μεγέθη""**.

Αιτιολόγηση: Τα νέα διοικητικά συστήματα, ως λειτουργικοί στόχοι, συνδέονται άμεσα με τη συνολική απόδοση και αποτελεσματικότητα της επιχείρησης, η οποία αποτυπώνεται στα συνολικά της μεγέθη (οικονομικοί δείκτες, παραγωγή, μερίδιο αγοράς κλπ.).",Γ
43,"Η σωστή απάντηση είναι η **Β. ""Χρηματοοικονομική Διοίκηση""**.

Ο προϋπολογισμός αποτελεί βασικό εργαλείο της χρηματοοικονομικής διοίκησης καθώς:
- Αφορά τον προγραμματισμό και τον έλεγχο των οικονομικών πόρων της επιχείρησης
- Περιλαμβάνει τη διαδικασία πρόβλεψης εσόδων και εξόδων
- Εξασφαλίζει τη βιωσιμότητα και την αποτελεσματική διαχείριση των οικονομικών της επιχείρησης

Οι άλλες λειτουργίες έχουν διαφορετικούς στόχους και πεδία εφαρμογής στην οργάνωση μιας επιχείρησης.",Β
44,"Η σωστή απάντηση είναι το **Α: ""τον βαθμό επίτευξης των στόχων""**.

Εξήγηση:
- Η αποτελεσματικότητα αναφέρεται στο πόσο καλά επιτυγχάνονται οι στόχοι (στόχευση → αποτελεσματικότητα)
- Οι άλλες επιλογές αναφέρονται σε:
  * Β: Κόστος (θυσία πόρων)
  * Γ, Δ: Σχέσεις εισροών-εκροών (input-output ratios), που αφορούν την παραγωγικότητα, αλλά δεν αποτυπώνουν πλήρως την έννοια της αποτελεσματικότητας που εστιάζει στην επίτευξη στόχων",Α
45,"Η σωστή απάντηση είναι η **Β. ""στην οικονομική λειτουργία""**.

Το άνοιγμα λογαριασμού καταθέσεων αποτελεί μια οικονομική δραστηριότητα της επιχείρησης που σχετίζεται με τη διαχείριση των χρηματικών πόρων και την εκτέλεση οικονομικών συναλλαγών, και όχι άμεσα με την παραγωγή προϊόντων, τις προμήθειες ή το εμπόριο καθαυτό.",Β
46,"Η σωστή απάντηση είναι η **Γ: ""η λήψη αποφάσεων""**.

Ο ΚΑΤΖ (Katz) μαζί με τον Kahn ανέπτυξαν το μοντέλο των απαραίτητων ικανοτήτων για διοικητικά στελέχη, γνωστό ως μοντέλο ""Skills Necessary for Managerial Effectiveness"". Μία από τις βασικές ικανότητες που εντόπισαν ήταν η ικανότητα λήψης αποφάσεων. 

Αν και οι υπόλοιπες ικανότητες αναφέρονται σε δεξιότητες διοικητικών στελεχών, δεν αποτελούν μία από τις βασικές τεχνικές ικανότητες σύμφωνα με το συγκεκριμένο μοντέλο του Katz.",Δ
47,"Η σωστή απάντηση είναι η Γ: ""Τη σύγχρονη τεχνολογία""

Αιτιολόγηση: 
Η σύγχρονη τεχνολογία, παρότι επηρεάζει και διαμορφώνεται από το κοινωνικό περιβάλλον, αποτελεί από μόνη της ένα ξεχωριστό πεδίο που δεν εντάσσεται στους βασικούς πυλώνες που ορίζουν το κοινωνικό περιβάλλον per se. 

Οι υπόλοιπες επιλογές αποτελούν βασικά συστατικά στοιχεία του κοινωνικού περιβάλλοντος:
- Οι κοινωνικές αλλαγές είναι η δυναμική του
- Τα δημογραφικά στοιχεία δείχνουν τη δομή του
- Η κοινωνική οργάνωση είναι ο τρόπος δομής και λειτουργίας του",Γ
48,"Η σωστή απάντηση είναι η **Γ: ""η λήψη αποφάσεων""**.

Ο ΚΑΤΖ (Katz) μαζί με τον Kahn ανέπτυξαν ένα μοντέλο που περιγράφει δύο βασικές λειτουργικές ικανότητες που πρέπει να έχει ένα διοικητικό στέλεχος:

1. Την ""λήψη αποφάσεων"" (decision making)
2. Την ""καθοδήγηση και ανάπτυξη"" (managing and leading) που περιλαμβάνει την επιλογή Α (Δ) ως μέρος της (""η προφορική και γραπτή επικοινωνία"" - oral and written communication)

Η χρήση ηλεκτρονικών υπολογιστών (Α) είναι ένα εργαλείο που υποστηρίζει τη λήψη αποφάσεων, αλλά δεν αποτελεί τεχνική ικανότητα από μόνη της σύμφωνα με το μοντέλο του ΚΑΤΖ. Η διαχείριση κρίσεων (Β) αφορά περισσότερο την καθοδήγηση και ανάπτυξη της ομάδας.",Α
49,"Η σωστή απάντηση είναι η **Β. ""Ενρί Φεϊόλ (Henri Fayol)""**.

Ο Φεϊόλ είναι γνωστός για τις πέντε βασικές λειτουργίες της διοίκησης (σχεδιασμός, οργάνωση, στελέχωση, διεύθυνση, έλεγχος) και τα επτά διοικητικές αρχές που διατύπωσε, εστιάζοντας στη σημασία της εκπαίδευσης ως μία από αυτές τις αρχές για τη διοικητική αποτελεσματικότητα. Η θεωρία του τονίζει ιδιαίτερα τον ανθρώπινο παράγοντα στη διοικητική λειτουργία.",Δ
50,"Η σωστή απάντηση είναι η **Β. ""Εκπαίδευση και Ανάπτυξη""**.

Ο έλεγχος των δεξιοτήτων και ικανοτήτων των εργαζομένων αποτελεί βασικό στοιχείο της εκπαίδευσης και ανάπτυξης του προσωπικού, καθώς μέσω διαφόρων μεθόδων αξιολόγησης εντοπίζονται οι ανάγκες επιμόρφωσης και καθορίζονται οι στόχοι επαγγελματικής εξέλιξης των εργαζομένων.",Δ
51,"Η σωστή απάντηση είναι το γράμμα Γ: ""κοινωνικής και υγειονομικής υποστήριξης""

Η ιατρική περίθαλψη του προσωπικού αποτελεί μέρος των παροχών που σχετίζονται με την κοινωνική μέριμνα και την υγεία των εργαζομένων, οι οποίες συνήθως υπάγονται σε τμήματα που διαχειρίζονται τέτοιες υποστηρικτικές υπηρεσίες.",Γ
52,"Η σωστή απάντηση είναι η **Β. ""Εκπαίδευση και Ανάπτυξη""**.

Ο έλεγχος των δεξιοτήτων και ικανοτήτων των εργαζομένων αποτελεί βασικό στοιχείο της εκπαίδευσης και ανάπτυξης του προσωπικού, καθώς μέσω διαφόρων μεθόδων αξιολόγησης εντοπίζονται οι ανάγκες επιμόρφωσης και καθορίζονται οι στόχοι επαγγελματικής εξέλιξης των εργαζομένων.",Δ
53,"Η σωστή απάντηση είναι το **Γ. ""νομικό περιβάλλον της επιχείρησης""**.

Η νομισματική πολιτική αποτελεί εργαλείο της οικονομικής πολιτικής που ασκείται από τις κεντρικές τράπεζες και τις κυβερνήσεις, και επηρεάζει τις τιμές, τον πληθωρισμό και το γενικό επίπεδο των επιτοκίων. Ως εκ τούτου, σχετίζεται άμεσα με το νομικό πλαίσιο της οικονομίας και τους οικονομικούς κανόνες που διέπουν τη λειτουργία της αγοράς. 

Αν και επηρεάζει έμμεσα και τα υπόλοιπα περιβάλλοντα της επιχείρησης (πολιτικό, κοινωνικό, τεχνολογικό), ασκείται μέσω νομικών μηχανισμών και επηρεάζει νομικά ζητήματα (π.χ. αξία νομίσματος, συμβάσεις, κόστος δανεισμού).",Α
