id,generated_answer,correct_answer
138,"Δ. ""Η Εγνατία Οδός""",Δ
139,"Δ. ""Για την οργανωμένη ασφάλεια των ανθρώπων""",Δ
140,"Γ

Η σωστή απάντηση είναι: **Γ. ""Να περνούν την ώρα τους με παιχνίδια""**.

Στο Βυζάντιο, τα αγόρια που δεν πήγαιναν σχολείο δεν είχαν πρόσβαση σε επίσημη εκπαίδευση, οπότε περνούσαν την ώρα τους με παιχνίδια, ενώ τα κορίτσια ήταν συχνά σε πιο περιορισμένη ή καθόλου εκπαίδευση. Οι επιλογές Α, Β και Δ αναφέρονται σε δραστηριότητες που ήταν πιο συνηθισμένες σε εκπαιδευτικά περιβάλλοντα ή σε ειδικές περιπτώσεις.",Δ
141,"Δ. ""Γιατί συνοδευόταν από το μουσικό όργανο λύρα""",Δ
142,"Γ

Η αρχική και κύρια λειτουργία των Δήμων στο Βυζάντιο ήταν η διοίκηση των πόλεων και η διαχείριση των θεμάτων της καθημερινής ζωής των πολιτών, όπως η ασφάλεια, η δικαιοσύνη, η παροχή υπηρεσιών και η διαχείριση των δημοτικών υποδομών. Επομένως, η σωστή απάντηση είναι:

**Γ. ""Στρατιωτικές μονάδες""** – αυτή είναι η πιο κατάλληλη επιλογή από τις διαθέσιμες, αν και δεν είναι ακριβώς ακριβής, αφού οι Δήμοι δεν ήταν στρατιωτικές μονάδες, αλλά διοικητικές μονάδες. Ωστόσο, από τις προτεινόμενες επιλογές, η **Γ** είναι η πλησιέστερη στην πραγματική λειτουργία των Δήμων.",Α
143,"Α. ""Σάλπισμα Πολεμιστήριον""",Β
144,"Α. ""Αριστείδης""",Δ
145,"Γ. ""Σε τρείς τάξεις""",Β
146,"Α. ""Βασιλική Οδός""",Δ
147,"Α. ""Με διαδήλωση ειρηνικών διαμαρτυρόμενων πολιτών""",Δ
148,"Β. ""371 π.Χ.""",Β
149,"Β. ""Στον Λέοντα Γ' τον Ίσαυρο""",Δ
150,"Α. ""1774""",Α
151,"Α. ""Στην Ασία, την Ευρώπη και την Αφρική""",Α
152,"Γ. ""Τη θεωρούσαν κατώτερη""",Β
153,"Γ

Η εξέγερση στη Θεσσαλία κατά την Ελληνική Επανάσταση του 1821 ξεσπάσει στις 4 Μαΐου 1821.",Γ
154,"Δ. ""Στο εμπόριο και τη ναυτιλία""",Δ
155,"Γ. ""Οι Οθωμανοί""",Δ
156,"Α. ""Κανόνια""",Δ
157,"Α. ""Να κάνουν επιδρομές και να λεηλατούν""",Α
158,"Γ. ""Πανουργιάς""",Β
159,"Α. ""Κανείς""",Β
160,"Α. ""Για να τους κατακτήσουν ευκολότερα""",Α
161,"Β. ""Η αγορά""",Β
162,"Γ. ""Επτάλοφη""",Γ
163,"Β. ""Δημητριακά (ψωμί/κριθάρι), ελιές, ψάρια και λαχανικά""",Β
164,"Δ. ""Τη Μικρά Ασία""",Γ
165,"Γ. ""Γιατί οι Έλληνες είχαν πολλά καράβια""",Β
166,"Γ. ""Κλεόμβροτο""",Δ
167,"Α. ""Βασική ανάγνωση και γραφή, μουσική και χορός, καθώς και σωματική και στρατιωτική εκπαίδευση""",Α
168,"Α. ""Καλλιεργούσαν τη γη και φρόντιζαν τα ζώα τους""",Α
169,"Α. ""Τους υποδέχονταν θριαμβευτικά στην πόλη τους και τους στεφάνωναν με κότινο""",Α
170,"Γ. ""Στο Άργος""",Γ
171,"Β. ""Μαχμούτ (Δράμαλης)""",Β
172,"Γ. ""Παπαφλέσσας""",Δ
173,"Γ. ""Οι εικονομάχοι""",Α
174,"Α. ""Τον μιμήθηκαν και τον διέδωσαν""",Α
175,"Γ

Η Κωνσταντινούπολη γίνει πρωτεύουσα της Βυζαντινής Αυτοκρατορίας από τον Κωνσταντίνο Α΄, το 330 μ.Χ. Σκοπός της μεταφοράς έργων τέχνης από άλλες πόλεις ήταν να αποτελέσει την πιο όμορφη και πολιτισμένη πόλη της αυτοκρατορίας, ως σύμβολο ισχύος και πολιτιστικής επιρροής. Επομένως, η σωστή απάντηση είναι:

**Γ. ""Για να κάνουν την πόλη την πιο όμορφη στην αυτοκρατορία""**",Γ
176,"Α. ""Να καταπνίξουν την Ελληνική Επανάσταση""",Α
177,"Γ

Η Μονή Αρκαδίου πολιορκήθηκε το 1866 από τους Τούρκους, αλλά δεν καταλήφθηκε. Έμεινε ανέπαφη, ενώ οι μοναχοί δεν έφυγαν και οι πολιορκημένοι δεν ανατινάχθηκαν. Έτσι, η σωστή απάντηση είναι:

**Γ. ""Έμεινε ανέπαφη""**",Δ
178,"Α. ""Χρησιμοποίησε και Πέρσες αξιωματούχους""",Α
179,"Β. ""Δούλοι""",Β
180,"Γ. ""Γουλιέλμος Κρουγκ""",Α
181,"Γ. ""Ίων Δραγούμης""",Γ
182,"Γ. ""Μουράτ Β'""",Γ
183,"Γ. ""1204""",Α
184,"Β. ""Εθνικός Διχασμός""",Β
185,"Δ. ""Οι Έλληνες""",Α
186,"Γ. ""Θεόδωρος Κολοκοτρώνης""",Δ
187,"Γ. ""Δεν υπήρχε Σύγκλητος στη Ρώμη""",Β
188,"Α. ""Γεώργιος Παπανδρέου""",Δ
189,"Β. ""Μακρύ δόρυ""",Β
190,"Α. ""Αιολείς, Ίωνες και Δωριείς""",Α
191,"Γ. ""Παλαιών Πατρών Γερμανός""",Β
192,"Δ. ""Κρήτη""",Β
193,"Δ. ""Κωνσταντινούπολη""",Β
194,"Β. ""Κωνσταντίνος""",Β
195,"Δ. ""Το κίνημα των Ζηλωτών""",Δ
196,"Β. ""Ένοπλοι Έλληνες που ζούσαν στην ύπαιθρο και αντιστέκονταν στους Τούρκους""",Β
197,"Γ. ""Ευαγγελική Σχολή Σμύρνης""",Γ
198,"Γ. ""Περικλῆς""",Γ
199,"Γ. ""Μία συνθήκη ειρήνης μεταξύ Ελλήνων και Περσών""",Γ
200,"Γ. ""Στην Τίρυνθα""",Γ
201,"Β. ""Από τη Δράμα""",Β
202,"Β. ""Το 431 π.Χ.""",Β
203,"Δ. ""Ελληνικές κοινότητες σε διάφορες πόλεις""",Δ
204,"Δ. ""Στο Λιτόχωρο της Πιερίας""",Δ
205,"Δ. ""Δωριείς""",Δ
206,"Γ. ""Να απελευθερώσει τους βαλκανικούς λαούς από τους Τούρκους""",Γ
207,"Δ. ""Κόρινθος""",Β
208,"Β. ""Η Βουλή των Πεντακοσίων""",Β
209,"Β. ""Τις υψηλές τάξεις""",Α
210,"Γ

Οι περισσότεροι παλιοί κατοίκοι της Σπάρτης, μετά την εγκατάσταση των Δωριέων, έγιναν είλωτες, δηλαδή εργατική κλάση που καλλιεργούσε τη γη.",Γ
211,"Α. ""Εκμεταλλευόμενοι την πολιτική αναστάτωση""",Α
212,"Α. ""Δωρεάν στρατιωτικό εξοπλισμό""",Δ
213,"Δ. ""Απρίλιος 1827""",Γ
214,"Α. ""Ορεινοί πολεμιστές από το Σούλι της Ηπείρου που αντιστάθηκαν στον Αλή Πασά και στους Οθωμανούς""",Α
215,"Α. ""25 βουλευτές""",Β
216,"Β. ""Οι Δωριείς""",Α
217,"Δ. ""1261""",Δ
218,"Α. ""Πύργο φρουράς""",Β
219,"Γ. ""Μαραθώνα""",Β
220,"Γ. ""1060""",Β
221,"Γ. ""Γεώργιος Α'""",Α
222,Γ.,Γ
223,"Δ. ""Μάχη του Πουατιέ""",Δ
224,"Β. ""Γεώργιος Γρίβας""",Β
225,"Γ

Οι εμφύλιες συγκρούσεις των ελληνικών πόλεων κατά τη διάρκεια της Περσικής Αυτοκρατορίας (π.χ. Αριστοτέλης) οδήγησαν σε απώλειες για τους Πέρσες. Αυτές οι συγκρούσεις είχαν ως αποτέλεσμα την απώλεια έδαφους στη Μικρά Ασία, καθώς οι Έλληνες πόλεις αντέστρεψαν την πολιτική κατάσταση και αναδείξαν την ανεξαρτησία τους. Έτσι, η σωστή απάντηση είναι:

**Γ. ""Έχασαν έδαφος στη Μικρά Ασία""**",Α
226,"Γ. ""Το κρησφύγετό τους""",Γ
227,"Γ. ""Να φυλάνε τα ανατολικά σύνορα""",Γ
228,"Γ. ""Μεταφέρθηκε στην Κτησιφώντα""",Γ
229,"Δ. ""Διαίρει και βασίλευε""",Δ
230,"Γ. ""Ο ΕΛΑΣ""",Α
231,"Α. ""Υπηρέτησε ως Πρωθυπουργός της Ελλάδας""",Α
232,"Α. ""Ιούνιος 1821""",Β
233,"Δ. ""Μπορμπάρδας""",Β
234,"Γ. ""Ο τσάρος της Ρωσίας""",Γ
235,"Δ. ""527 μ.Χ.""",Δ
236,"Δ. ""Την έκαναν επαρχία του Ρωμαϊκού κράτους""",Δ
237,"Α. ""Οι Βαυαροί""",Α
238,"Γ

Ο Κοσμάς ο Αιτωλός ήταν ένας λόγιος μοναχός που ίδρυσε σχολεία, γνωστός για την πολιτιστική και διδακτική του δραστηριότητα.",Γ
239,"Α. ""Αμβροσία και νέκταρ""",Α
240,"Γ. ""Λουδοβίκος""",Δ
241,"Γ. ""4 κράτη""",Β
242,"Α. ""Εκμεταλλευόμενοι την πολιτική αστάθεια και τη δυσαρέσκεια των πολιτών""",Α
243,"Β. ""Έχτιζαν ναό για να τελούν τα θρησκευτικά τους καθήκοντα""",Β
244,"Β

Η Αγία Σοφία χτίστηκε από τους αρχιτέκτονες Ναρσή και Βελισάριος κατά την περίοδο του Ιουστινιανού Β΄.",Δ
245,"Γ. ""Δεκάτη""",Α
246,"Α. ""Οκτώβριος 1827""",Α
247,"Β. ""9 Απριλίου 1941""",Δ
248,"Δ. ""Σε νίκησα, Σολομώντα""",Γ
249,"Β. ""Λάδι, κρασί και άλλα προϊόντα""",Β
250,"Β. ""Στα Δερβενάκια""",Β
251,"Γ

Ο Πύρρος της Ηπείρου δεν νίκησε τους Ρωμαίους σε τρεις μάχες, αλλά έχασε την πολιορκία της Καλλιρρόης στην Ιταλία. Επίσης, δεν σκοτώθηκε στη Σπάρτη, και ενδιαφέρθηκε για την ανάπτυξη των πόλεών του. Η σωστή πρόταση είναι η Γ, αν και δεν είναι ακριβώς ακριβής, αλλά είναι η καλύτερη επιλογή μεταξύ των διαθέσιμων.",Α
252,"Α. ""Κωνσταντίνος""",Δ
253,"Γ. ""Θρησκευτικές ενώσεις ελληνικών φύλων για τη φροντίδα κοινών ιερών""",Γ
254,"Δ. ""Το 478 π.Χ.""",Δ
255,"Γ. ""Ως ελευθερωτή""",Γ
256,"Δ. ""313 μ.Χ.""",Δ
257,"Γ

Η Κωνσταντινούπολη ανακαταλήφθηκε από τον Μιχαήλ Η΄ Παλαιολόγο το 1261 **με διπλωματία**, με τη βοήθεια του Παπαγιάννη Καλούντη, ο οποίος την παραδώσατε στον Μιχαήλ. Αυτή η επίλυση ήταν αποτέλεσμα διπλωματικών επαφών και όχι εισβολής ή πολέμου.",Α
258,"Δ. ""Λάζαρος Κουντουριώτης""",Α
259,"Β. ""Περίπου 14""",Γ
260,"Γ. ""Πεισίστρατος""",Δ
261,"Α. ""Σταδιακά, σε διαδοχικά κύματα""",Α
262,"Β. ""Οι Αιγύπτιοι""",Β
263,"Α. ""Τοποθέτησαν 30 ολιγαρχικούς για να την κυβερνήσουν""",Α
264,"Γ. ""4 χρόνια""",Α
265,"Β

Ο ""Νικηφόρος Ουρανός"" ήταν ο περίφημος Βουλγαροκτόνος, ένας από τους πιο διάσημους Βουλγαροκτόνους της ιστορίας.",Γ
266,"Β. ""Συμβουλευτικό σώμα""",Β
267,"Α. ""Να είναι αυτοδιοικούμενη""",Α
268,"Α. ""537 μ.Χ.""",Α
269,"Δ. ""Όταν κινδυνεύουν ή θέλουν να ζήσουν καλύτερα""",Δ
270,"Α. ""Ξύλο""",Α
271,"Γ. ""Βυζάντιο""",Γ
272,"Δ. ""Τα μετέφραζαν στα λατινικά""",Δ
273,"Δ. ""Φιλόσοφος""",Δ
274,"Α. ""Η Ρωσία κήρυξε πόλεμο κατά της Οθωμανικής Αυτοκρατορίας""",Α
275,"Δ. ""Αισχύλος""",Δ
276,"Γ. ""Θεόδωρος Κολοκοτρώνης""",Γ
277,"Δ. ""Πλέον φορολογούνταν""",Δ
278,"Β. ""Ελληνικά""",Β
279,"Γ. ""Αλεξάνδρεια""",Γ
280,"Γ. ""Εξέγερση στη Μακεδονία""",Α
281,"Δ. ""23 Σεπτεμβρίου 1821""",Δ
282,"Γ. ""Πρεσβευτή""",Δ
283,"Β. ""Κρούμος""",Β
284,"Γ. ""Αλεξάνδρεια""",Γ
285,"Γ. ""Η Μεσόγειος Θάλασσα""",Γ
286,"Δ. ""24 Φεβρουαρίου""",Β
287,"Γ

Η αρχική σχεδιαζόμενη πορεία του στόλου της Δ΄ Σταυροφορίας ήταν προς την Αίγυπτο και στη συνέχεια από ξηράς προς την Ιερουσαλήμ.",Γ
288,"Γ. ""Περίοδος πολιτικών διαμαχών""",Δ
289,"Γ. ""Διονύσιος Σολωμός""",Γ
290,"Γ. ""Επίσημα ουδέτερη""",Γ
291,"Α. ""Πολλές πόλεις όπως η Αθήνα, η Κόρινθος και η Θήβα""",Α
292,"Β. ""Από τους Φοίνικες""",Β
293,"Γ

Η ""σάρισα"" ήταν μία μακριά ασπίδα, η οποία χρησιμοποιούνταν από τους Αρχαίους Έλληνες στον πολέμο.",Δ
294,"Γ. ""60 καράβια""",Α
295,"Α. ""Δώδεκα""",Α
296,"Β. ""Ευρυβιάδης""",Γ
297,"Δ. ""Διέφερε από περιοχή σε περιοχή""",Δ
298,"Β. ""Το Νοέμβριο του 1973""",Β
299,"Α. ""Με βάση τη γη και την περιουσία τους""",Α
300,"Α. ""Σεπτέμβριος 1912""",Γ
301,"Β. ""Μάχη στον Υδάσπη""",Α
302,"Δ. ""Σύμβουλοι""",Β
303,"Γ

Η σωστή απάντηση είναι: **Γ. ""Γεώργιος Καραϊσκάκης""**. 

Ο Γεώργιος Καραϊσκάκης εκλέχθηκε κυβερνήτης της Ελλάδας κατά τη Γ΄ Εθνοσυνέλευση (1844-1845).",Α
304,"Α. ""1876""",Γ
305,"Β. ""Με τη γεωργία και την κτηνοτροφία""",Β
306,"Δ. ""Κέντημα και πλέξιμο δίπλα στις μητέρες τους""",Δ
307,"Γ. ""Περσέας""",Β
308,"Δ. ""Αυτονομία""",Δ
309,"Α. ""Τους προστάτευαν και έδειχναν φιλοξενία""",Α
310,"Δ. ""Νικηφόρος Λύτρας""",Α
311,"Β. ""Σελτζούκοι Τούρκοι""",Β
312,"Α. ""Τη νομαρχία, όπου εξουσιάζουν οι νόμοι""",Α
313,"Α. ""Χριστιανισμό""",Α
314,"Γ. ""Οι Αθηναίες ήταν πιο ελεύθερες""",Α
315,"Β. ""Αθηνά""",Β
316,"Δ. ""Η αγορά""",Γ
317,"Α. ""Πιάστηκε αιχμάλωτος και θανατώθηκε""",Α
318,"Δ. ""1974""",Β
319,"Γ. ""Οι δούλοι""",Γ
320,"Α. ""Ίδρυσε νέες πόλεις με ναούς, θέατρα και τείχη""",Α
321,"Δ. ""Επειδή οι Ρωμαίοι διέθεταν ισχυρό στόλο""",Δ
322,"Β. ""Θεόδωρος Κολοκοτρώνης""",Α
323,"Β. ""Νερωμένο κρασί""",Β
324,"Δ. ""Άραβες""",Δ
325,"Β. ""Τον Πελοποννησιακό πόλεμο""",Β
326,"Γ. ""Ο Ρατισλάβος""",Γ
327,"Δ. ""Οι μετακινήσεις έγιναν λόγω ασφάλειας και αναζήτησης καλύτερης ζωής""",Δ
328,"Β. ""Πανεπιστήμιο Αθηνών""",Β
329,"Α. ""Κλεφτοπόλεμο""",Α
330,"Α. ""Απελευθέρωση των Αγίων Τόπων""",Α
331,"Β. ""Για να σώσει την Αθήνα από τους Δωριείς""",Β
332,"Α. ""Δύο χρόνια""",Β
333,"Γ. ""Λιτή""",Γ
334,"Β. ""Ονώριος""",Α
335,"Γ. ""Με τη ναυτιλία""",Β
336,"Γ. ""146 π.Χ.""",Γ
337,"Β. ""Ο Φίλιππος Α΄""",Γ
338,"Α. ""Βουλγαρία""",Α
339,"Δ. ""Πολλοί μιλούσαν και έγραφαν ελληνικά""",Δ
340,"Γ. ""Αγώνες και δημόσιες εκδηλώσεις""",Γ
341,"Δ. ""Τους έδωσε δωρεάν γη για καλλιέργεια""",Δ
342,"Β. ""Ιεροδικείο""",Β
343,"Α. ""Στην Κωνσταντινούπολη""",Β
344,Β,Β
345,"Γ. ""Τη ρωμαϊκή""",Γ
346,"Δ. ""Χίος""",Δ
347,"Α. ""Πόλη του Φωτός""",Δ
348,"Γ. ""Θεοδώριχος""",Β
349,"Β

Ο Σέργιος (ή Σεργιός) ήταν ο βυζαντινός στρατηγός που μπήκε στην Κωνσταντινούπολη το 1261, οδηγώντας στην ανακατάληψή της από τον Κωνσταντίνο Παλαιολόγο.",Δ
350,"Γ. ""Στις 4 Αυγούστου 1936""",Γ
351,"Β

Η περίοδος των Μακεδόνων αυτοκρατόρων (περίπου 324 π.Χ. – 330 π.Χ.) θεωρείται περίοδος ακμής και μεγαλείου του Βυζαντίου.",Β
352,"Β. ""Περικλής""",Β
353,"Δ. ""Γεώργιος Καραϊσκάκης""",Β
354,"Δ. ""Ο Μάγιστρος Βώνος""",Γ
355,"Δ. ""1945""",Δ
