id,generated_answer,correct_answer
384,Δ,Δ
385,Δ,Δ
386,Α,Α
387,Β,Β
388,Β,Β
389,Β,Α
390,Β,Β
391,Γ,Γ
392,Β,Β
393,Α,Α
394,Γ,Γ
395,Β,Δ
396,Δ,Δ
397,Α,Α
398,Β,Β
399,Γ,Γ
400,Β,Β
401,Γ,Γ
402,Δ,Δ
403,Β,Α
404,"Β

*(Σωστή απάντηση: **Α** – Ο Πατριάρχης Νεόφυτος Β΄ (1450-1454) επιδίωξε την προσέγγιση προς τη Δύση και την αναζήτηση βοήθειας από τους Καθολικούς για την αντιμετώπιση της οθωμανικής απειλής, παράλληλα με την προσπάθεια διατήρησης της αυτονομίας του Οικουμενικού Πατριαρχείου.)*

**Σωστό γράμμα: Α**",Α
405,Β,Β
406,Β,Β
407,Α,Α
408,Β,Β
409,Γ,Α
410,Δ,Δ
411,Δ,Δ
412,Β,Β
413,Γ,Γ
414,Δ,Δ
415,Β,Β
416,Β,Α
417,Δ,Δ
418,Γ,Β
419,"Η σωστή απάντηση είναι **Δ. ""17 χρόνια""**.

(Η δημοκρατική κυβέρνηση των Ζηλωτών στη Θεσσαλονίκη διήρκεσε από το 1912 έως το 1929, δηλαδή 17 χρόνια.)",Β
420,Β,Β
421,Δ,Δ
422,Β,Β
423,Β,Α
424,Β,Β
425,Δ,Δ
426,Β,Β
427,Β,Α
428,Β,Γ
429,Γ,Γ
430,Β,Α
431,Γ,Γ
432,Γ,Γ
433,Β,Β
434,Α,Δ
435,Γ,Γ
436,Δ,Α
437,Β,Γ
438,Β,Β
439,Β,Α
440,Β,Γ
441,Γ,Δ
442,Β,Α
443,Γ,Δ
444,Β,Β
445,Β,Β
446,Β,Β
447,Δ,Δ
448,Γ,Δ
449,Β,Β
450,Α,Α
451,Γ,Γ
452,Γ,Γ
453,Γ,Γ
454,Α,Α
455,Γ,Γ
456,Γ,Γ
457,Γ,Γ
458,Α,Α
459,Β,Β
460,Α,Α
461,Β,Β
462,Γ,Δ
463,Β,Γ
464,Β,Α
465,Β,Β
466,Β,Α
467,Γ,Γ
468,Β,Β
469,Β,Β
470,Β,Β
471,Β,Α
472,Β,Β
473,Β,Γ
474,Β,Β
475,Β,Β
476,Α,Δ
477,Α,Β
478,Δ,Δ
479,Β,Α
480,Β,Γ
481,Α,Γ
482,Δ,Γ
483,Α,Α
484,Β,Γ
485,Γ,Γ
486,Β,Β
487,Β,Γ
488,Β,Β
489,Β,Β
490,Α,Γ
491,Β,Γ
492,Γ,Γ
493,Β,Β
494,Β,Β
495,Δ,Α
496,Γ,Α
497,Β,Δ
498,Γ,Α
499,Δ,Β
500,Β,Β
501,Β,Δ
502,Γ,Γ
503,Β,Γ
504,Α,Α
505,Β,Δ
506,Β,Α
507,Β,Β
508,Β,Α
509,Β,Β
510,Β,Γ
511,Α,Δ
512,Γ,Γ
513,Γ,Δ
514,Γ,Γ
515,Γ,Γ
516,Β,Α
517,"Β. ""60.000""",Δ
518,Β,Β
519,Β,Α
520,Β,Γ
521,Β,Α
522,Α,Β
523,Α,Α
524,Α,Α
525,Α,Α
526,Β,Γ
527,Γ,Γ
528,Δ,Β
529,Δ,Δ
530,Γ,Γ
531,Β,Β
532,Γ,Γ
533,Β,Β
534,Β,Β
535,Β,Β
536,Β,Β
537,Γ,Γ
538,Β,Β
539,Γ,Β
540,Β,Β
541,Δ,Δ
542,Β,Γ
543,Γ,Β
544,Β,Δ
545,Γ,Α
546,Γ,Γ
547,Β,Α
548,Α,Δ
549,Β,Δ
550,Γ,Β
551,Β,Β
552,Α,Α
553,Δ,Β
554,Β,Γ
555,Β,Α
556,Δ,Β
557,Β,Β
558,Γ,Γ
559,Γ,Γ
560,Δ,Δ
561,Β,Δ
562,Β,Β
563,Β,Δ
564,Β,Β
565,Γ,Δ
566,Δ,Δ
567,Γ,Γ
568,Γ,Γ
569,Β,Β
570,Β,Β
571,Β,Γ
572,Β,Α
573,Β,Β
574,Γ,Γ
575,Γ,Α
576,Β,Β
577,Β,Β
578,Γ,Β
579,Β,Β
580,Β,Γ
581,Β,Β
582,Β,Β
583,Β,Γ
584,Β,Β
585,Α,Α
586,Β,Β
587,Β,Δ
588,Β,Α
589,Β,Β
590,Α,Α
591,Α,Α
592,Δ,Δ
593,Β,Α
594,Γ,Γ
595,Δ,Δ
596,Β,Β
597,Β,Α
598,Δ,Β
599,Γ,Γ
600,Β,Δ
601,"Β

*(Σημείωση: Η Ελλάδα ήταν μέλος των Βαλκανικών Χωρών, αλλά κατά τον Α' Παγκόσμιο Πόλεμο συμμαχούσε επίσημα με τις Δυνάμεις της Αντάντ. Ωστόσο, η πιο ακριβής απάντηση μεταξύ των δεδομένων επιλογών είναι η Β, καθώς η Ελλάδα ήταν μέλος της Βαλκανικής Συμμαχίας και ενεπλάκη στον πόλεμο από την πλευρά των Συμμάχων, αν και με καθυστέρηση και υπό συγκεκριμένες συνθήκες. Αν η ερώτηση αναφερόταν στην επίσημη συμμαχία κατά τη διάρκεια του πολέμου, η σωστή απάντηση θα ήταν η Α. Ωστόσο, η επιλογή Β είναι η πιο κοντά στην ιστορική πραγματικότητα ως μέλος της Βαλκανικής Συμμαχίας.)*

**Σωστή απάντηση: Α** (Εντούτοις, η ερώτηση φαίνεται να έχει λάθος επιλογές. Η Ελλάδα ήταν σύμμαχος της Αντάντ, αλλά η επιλογή Α είναι η ""Εγκάρδια Συνεννόηση (Αντάντ)"" και δεν είναι η καλύτερη φράση. Αν η ερώτηση είναι σωστή, τότε η σωστή απάντηση είναι η **Α**.)

**Επανέλεγξα και η σωστή απάντηση είναι η Α.**",Α
602,Β,Α
603,Α,Α
604,Β,Β
605,Γ,Γ
606,Β,Γ
607,Β,Β
608,Α,Γ
609,Γ,Α
610,Β,Α
611,Β,Β
612,Α,Α
613,Β,Α
614,Δ,Δ
615,Β,Β
616,Β,Γ
617,Β,Α
618,Β,Γ
619,Β,Β
620,Α,Α
621,Γ,Γ
622,Β,Α
623,Α,Α
624,Δ,Δ
625,Α,Α
626,Α,Β
627,Β,Β
628,Δ,Δ
629,Α,Α
630,Β,Α
631,Γ,Γ
632,Β,Α
633,Δ,Β
634,Β,Β
635,Δ,Δ
636,Α,Α
637,Β,Β
638,Β,Β
639,Β,Α
640,Β,Β
641,Α,Α
642,Β,Α
643,Δ,Δ
644,Β,Β
645,Γ,Γ
646,Δ,Α
647,Β,Β
648,Β,Α
649,Δ,Δ
650,Β,Α
651,Γ,Γ
652,Δ,Δ
653,Β,Β
654,Δ,Γ
655,Β,Α
656,Γ,Γ
657,Β,Β
658,Α,Α
659,Δ,Β
660,Β,Β
661,Β,Β
662,Α,Α
663,Β,Α
664,Β,Α
665,Γ,Γ
666,Β,Α
667,Β,Α
668,Γ,Γ
669,Δ,Δ
670,Β,Β
671,Α,Α
672,Γ,Γ
673,Γ,Γ
674,Β,Γ
675,Α,Β
676,Β,Β
677,Β,Γ
678,Β,Γ
679,Β,Α
680,Β,Α
681,Β,Β
682,Β,Δ
683,Δ,Α
684,Β,Δ
685,Β,Β
686,Β,Β
687,Β,Α
688,Β,Α
689,Γ,Γ
690,Γ,Γ
691,Β,Δ
692,Β,Β
693,Δ,Γ
694,Γ,Γ
695,Β,Α
696,Β,Α
697,Β,Α
698,Β,Α
699,Α,Α
700,Γ,Β
701,Α,Α
702,Δ,Δ
703,Γ,Β
704,Γ,Β
705,Β,Β
706,Β,Β
707,Α,Α
708,Β,Β
709,Β,Β
710,Β,Β
711,Γ,Δ
712,Β,Β
713,Β,Β
714,Δ,Α
715,Β,Β
716,Γ,Γ
717,Δ,Δ
718,Β,Β
719,Α,Α
720,Β,Β
721,Γ,Γ
722,Γ,Γ
723,Δ,Δ
724,Β,Β
725,Γ,Γ
726,Γ,Γ
727,Δ,Α
728,Α,Α
729,Β,Δ
730,Β,Β
731,Γ,Γ
732,Γ,Γ
733,Γ,Γ
734,Β,Β
735,Γ,Γ
736,Β,Γ
737,Α,Α
738,Β,Β
739,Β,Β
740,Δ,Δ
741,Β,Α
742,"Β. ""Χαλκίδα"" (πιο συγκεκριμένα, η **Κολχίδα**, περιοχή της ανατολικής Μακεδονίας, κοντά στο σημερινό Ποντοπόταμο, όπου σύμφωνα με τον μύθο βρισκόταν το Χρυσό Ερυθρό Δέρμα). Ωστόσο, αν αναφερόμαστε στην **Χαλκίδα της Ετρουρίας** (όπως αναφέρεται μερικές φορές στην αρχαία ελληνική μυθολογία), τότε η απάντηση είναι **Β**.

**Σωστή απάντηση: Β** (αν και η Κολχίδα είναι η πιο γνωστή περιοχή, η Χαλκίδα της Ετρουρίας δεν συνδέεται με την Αργοναυτική Εκστρατεία).

**Πιο ακριβής επιλογή:** **Δεν υπάρχει σωστή απάντηση** στις παραπάνω επιλογές, καθώς ο προορισμός ήταν η **Κολχίδα** (όχι η Χαλκίδα της Βοιωτίας, η οποία είναι διαφορετική περιοχή).

**Εάν αναφερόμαστε στην Χαλκίδα της Ετρουρίας (όπως αναφέρεται σε μερικές εκδοχές), τότε η απάντηση είναι Β.**

**Αλλά η σωστή απάντηση είναι η Κολχίδα, η οποία δεν αναφέρεται στις επιλογές.**

**Εάν ζητάται η πιο κοντινή επιλογή, τότε η Β (Χαλκίδα) είναι η πιο πιθανή, αν και λανθασμένη.**

**Απάντηση: Β** (αν και δεν είναι πλήρως ακριβής).

---
**Σημείωση:** Η Αργοναυτική Εκστρατεία είχε ως προορισμό την **Κολχίδα**, η οποία δεν αναφέρεται στις επιλογές. Αν η ερώτηση αναφέρεται στην **Χαλκίδα της Ετρουρίας**, τότε η απάντηση είναι Β. Σε κάθε περίπτωση, η σωστή απάντηση δεν είναι πλήρως ακριβής στις επιλογές που δίνονται.

**Εάν η ερώτηση είναι για την Κολχίδα, τότε καμία από τις επιλογές δεν είναι σωστή.**

**Εάν η ερώτηση είναι για την Χαλκίδα της Ετρουρίας, τότε η απάντηση είναι Β.**

**Απάντηση: Β** (αν και με προφυλάξεις).",Β
743,Α,Α
744,Β,Β
745,Β,Β
746,Β,Α
747,Γ,Γ
748,Δ,Δ
749,Γ,Α
750,Γ,Γ
751,Δ,Δ
752,Γ,Γ
753,"Β. ""η περιθωριοποίηση""

*(Σωστή απάντηση είναι η Β, αν και η ερώτηση αναφέρεται στο μοτίβο του ""Ρήτορα του Ηρώα"" που περιγράφεται από τον Joseph Campbell, όπου η διαδικασία περιλαμβάνει τρία στάδια: ""Αποχωρισμός"" (Separation), ""Δοκιμασίες"" (Initiation) και ""Επιστροφή"" (Return). Ωστόσο, η ερώτηση αναφέρεται στο στάδιο που προηγείται της επιστροφής του ήρωα, το οποίο είναι η ""Δοκιμασία"" ή ""Ηρωοποίηση"", αλλά η πιο ακριβής και κοινή ορολογία που χρησιμοποιείται στα τελετουργικά μύησης είναι η ""Περιθωριοποίηση"" (Marginalization) ή ""Απομόνωση"" (Liminality), που αντιστοιχεί στο στάδιο της ""Δοκιμασίας"".*

**Σωστή απάντηση είναι η Α. ""ο αποχωρισμός""** (το πρώτο στάδιο του μοτίβου του ήρωα, που προηγείται της περιόδου δοκιμασιών και επιστροφής).

*(Εάν η ερώτηση αναφέρεται στο μοτίβο του Campbell, τότε η σωστή απάντηση είναι η Α.)*",Δ
754,Β,Α
755,Γ,Γ
756,Δ,Δ
757,Β,Δ
758,Α,Α
759,Β,Α
760,Α,Α
761,Α,Α
762,Β,Α
763,Δ,Δ
764,Β,Δ
765,Γ,Γ
766,Α,Α
767,Δ,Δ
768,Β,Β
769,Β,Β
770,Β,Α
771,Δ,Δ
772,Γ,Γ
773,Γ,Γ
774,Β,Α
775,Α,Α
776,Β,Α
777,Β,Γ
778,Α,Α
779,Β,Β
780,Β,Β
781,Β,Γ
782,Γ,Γ
783,Β,Α
784,Β,Β
785,Γ,Γ
786,Γ,Γ
787,Β,Γ
788,Α,Α
789,Δ,Δ
790,Γ,Γ
791,Β,Β
792,Γ,Γ
793,Α,Α
794,Α,Α
795,Δ,Δ
796,Β,Β
797,Β,Β
798,Γ,Γ
799,Β,Β
800,Α,Β
801,Β,Β
802,Β,Γ
803,Δ,Β
804,Γ,Δ
805,Β,Β
806,Β,Β
807,Β,Α
808,Γ,Α
809,Α,Α
810,Β,Β
811,Β,Β
812,Γ,Γ
813,Α,Α
814,Γ,Γ
815,Δ,Δ
816,Β,Α
817,Α,Α
818,Β,Γ
819,Β,Β
820,Β,Β
821,Β,Β
822,Β,Δ
823,Β,Γ
824,Δ,Δ
825,Δ,Δ
826,Α,Α
827,Γ,Γ
828,Α,Α
829,Β,Α
830,Β,Β
831,Γ,Δ
832,Α,Α
833,Β,Γ
834,Δ,Δ
835,Γ,Γ
836,Β,Β
837,Β,Β
838,Δ,Δ
839,Α,Α
840,Γ,Γ
841,Β,Α
842,Β,Α
843,Β,Δ
844,Α,Α
845,Β,Β
846,Α,Β
847,Γ,Γ
848,Β,Α
849,Α,Α
850,Α,Α
851,Β,Β
852,Β,Β
853,Δ,Δ
854,Α,Α
855,Β,Β
856,Β,Β
857,Α,Α
858,Β,Α
859,Β,Β
860,Α,Α
861,Β,Α
862,Γ,Γ
863,Β,Γ
864,Γ,Γ
865,Δ,Δ
866,Α,Α
867,Α,Δ
868,Δ,Δ
869,Β,Α
870,Γ,Γ
871,Β,Γ
872,Β,Β
873,Δ,Δ
874,Δ,Δ
875,Β,Β
876,Γ,Β
877,Γ,Γ
878,Β,Β
879,Δ,Δ
880,Β,Α
881,Γ,Γ
882,Α,Α
883,Γ,Γ
884,Β,Α
885,Α,Α
886,Γ,Γ
887,Β,Δ
888,Γ,Γ
889,Β,Β
890,Α,Α
891,Δ,Δ
892,Β,Β
893,Β,Α
894,Β,Β
895,Β,Β
896,Β,Β
897,Β,Γ
898,Β,Β
899,Γ,Β
900,Β,Α
901,Γ,Γ
902,Β,Β
903,Γ,Γ
904,Β,Β
905,Γ,Γ
906,Γ,Γ
907,Β,Β
908,Β,Γ
909,Δ,Γ
910,Β,Β
911,Α,Β
912,Γ,Γ
913,Β,Β
914,Γ,Γ
915,Α,Β
916,Α,Α
917,Β,Α
918,Β,Β
919,Β,Α
920,Δ,Δ
921,Β,Α
922,Β,Β
923,Β,Β
924,Α,Β
925,Β,Β
926,Β,Β
927,Β,Α
928,Α,Α
929,Β,Α
930,Β,Β
931,Β,Β
932,Β,Β
933,Α,Α
934,Α,Α
935,Β,Β
936,Β,Α
937,Α,Α
938,Β,Β
939,Γ,Γ
940,Β,Β
941,Β,Α
942,Α,Α
943,Α,Α
944,Β,Β
945,Β,Α
946,Α,Α
947,Δ,Δ
948,Γ,Γ
949,Β,Α
950,Β,Β
951,Γ,Γ
952,Α,Α
953,Β,Β
954,Γ,Γ
955,Δ,Δ
956,Α,Α
957,Β,Β
958,Β,Α
959,Β,Β
960,Β,Β
961,Γ,Γ
962,Δ,Δ
963,Γ,Γ
964,Α,Α
965,Β,Β
966,Β,Β
967,Β,Α
968,Β,Β
969,Β,Α
970,Β,Α
971,Β,Β
972,Α,Α
973,Α,Α
974,Β,Β
975,Γ,Γ
976,Α,Α
977,Α,Α
978,Β,Β
979,Β,Β
980,Α,Β
981,Β,Β
982,Β,Α
983,Β,Β
984,Β,Α
985,Α,Α
986,Δ,Α
987,Β,Γ
988,"Β

*(Το σιτάρι περιέχει γλουτένη, ενώ το καλαμπόκι και το κριθάρι δεν περιέχουν γλουτένη. Η σωστή απάντηση είναι το καλαμπόκι, αλλά η ερώτηση ζητάει την **πρώτη ύλη που ΔΕΝ** θα χρησιμοποιήσουμε, καθώς οι άλλες δύο είναι ασφαλείς. Ωστόσο, η πιο σωστή επιλογή για άτομο με δυσανεξία στη γλουτένη είναι το καλαμπόκι, αλλά δεν αναφέρεται στις επιλογές ως σωστή απάντηση. Εδώ η ερώτηση φαίνεται να ζητάει την **πρώτη ύλη που ΠΕΡΙΕΧΕΙ** γλουτένη, οπότε η σωστή απάντηση είναι το Β.)*

**Σωστή απάντηση για την ερώτηση (πρώτη ύλη που ΠΕΡΙΕΧΕΙ γλουτένη): Β.**

*(Εάν η ερώτηση ήταν για την **πρώτη ύλη που ΔΕΝ** θα χρησιμοποιήσουμε, τότε η σωστή απάντηση θα ήταν το Β, αλλά αυτό δεν είναι σωστό. Η σωστή απάντηση για δυσανεξία στη γλουτένη είναι το καλαμπόκι, το οποίο δεν αναφέρεται στις επιλογές. Εδώ η ερώτηση φαίνεται να ζητάει την **πρώτη ύλη που ΠΕΡΙΕΧΕΙ** γλουτένη, οπότε η σωστή απάντηση είναι το Β.)*

**Απάντηση: Β** *(Το σιτάρι περιέχει γλουτένη και δεν θα χρησιμοποιηθεί για άτομο με δυσανεξία.)*",Α
989,Δ,Δ
990,Γ,Α
991,Α,Α
992,Α,Α
993,Β,Α
994,Β,Β
995,Α,Β
996,Δ,Δ
997,Α,Α
998,Β,Δ
999,Α,Β
1000,Β,Β
1001,Δ,Δ
1002,Α,Α
1003,Γ,Γ
1004,Β,Β
1005,Β,Β
1006,Β,Β
1007,Β,Β
1008,Α,Α
1009,Α,Α
1010,Β,Β
1011,Α,Α
1012,Β,Β
1013,Β,Γ
1014,Β,Γ
1015,Β,Β
1016,Α,Α
1017,Γ,Β
1018,Β,Β
1019,Α,Α
1020,Α,Α
1021,Α,Α
1022,Β,Β
1023,Γ,Β
1024,Β,Β
1025,Β,Β
1026,Α,Α
1027,Β,Γ
1028,Α,Α
1029,Α,Α
1030,Γ,Γ
1031,Γ,Δ
1032,Β,Β
1033,Β,Β
1034,Β,Α
1035,Β,Β
1036,Β,Β
1037,Β,Β
1038,Β,Β
1039,Β,Α
1040,Β,Α
1041,Β,Α
1042,Β,Α
1043,Β,Β
1044,Γ,Γ
1045,Β,Β
1046,Γ,Γ
1047,Α,Α
1048,Γ,Γ
1049,Β,Β
1050,Γ,Α
1051,Β,Β
1052,Β,Β
1053,Β,Α
1054,Β,Β
1055,Δ,Γ
1056,Β,Α
1057,Β,Α
1058,Β,Β
1059,Α,Α
1060,Β,Α
1061,Γ,Β
1062,Β,Α
1063,Β,Α
1064,Γ,Γ
1065,Β,Α
1066,Β,Γ
1067,Β,Β
1068,Α,Α
1069,Γ,Γ
1070,Δ,Δ
1071,Α,Α
1072,Δ,Δ
1073,Β,Β
1074,Γ,Γ
1075,Β,Β
1076,Α,Α
1077,Β,Α
1078,Β,Β
1079,Α,Α
1080,Β,Α
1081,Β,Β
1082,Γ,Α
1083,Γ,Γ
1084,Α,Α
1085,Β,Α
1086,Δ,Δ
1087,Β,Α
1088,Β,Β
1089,Α,Β
1090,Β,Β
1091,Β,Β
1092,Β,Β
1093,Α,Α
1094,Β,Α
1095,Γ,Γ
1096,Δ,Δ
1097,Β,Β
1098,Δ,Γ
1099,Α,Α
1100,Α,Α
1101,Α,Α
1102,Β,Β
1103,Β,Β
1104,Γ,Γ
1105,Β,Α
1106,Γ,Β
1107,Γ,Γ
1108,Α,Α
1109,Γ,Γ
1110,Β,Α
1111,Β,Β
1112,Β,Α
1113,Β,Β
1114,Β,Β
1115,Α,Α
1116,Δ,Β
1117,Δ,Δ
1118,Β,Β
1119,Β,Β
1120,Β,Γ
1121,Β,Β
1122,Α,Α
1123,Α,Α
1124,Δ,Δ
1125,Γ,Γ
1126,Β,Β
1127,Β,Β
1128,Γ,Γ
1129,Β,Β
1130,Α,Β
1131,Β,Α
1132,Β,Α
1133,Β,Δ
1134,Β,Α
1135,Β,Β
1136,Α,Α
1137,Α,Γ
1138,Α,Α
1139,Δ,Δ
1140,Δ,Δ
1141,Β,Β
1142,Β,Β
1143,Α,Β
1144,Β,Β
1145,Α,Α
1146,Α,Α
1147,Γ,Δ
1148,Γ,Γ
1149,Δ,Δ
1150,Β,Α
1151,Α,Α
1152,Γ,Α
1153,Β,Β
1154,Β,Β
1155,Β,Α
1156,Α,Α
1157,Β,Β
1158,Β,Β
1159,Β,Α
1160,Β,Α
1161,Β,Β
1162,Γ,Γ
1163,Β,Β
1164,Γ,Γ
1165,Γ,Β
1166,Β,Β
1167,Β,Β
1168,Β,Β
1169,Β,Β
1170,Δ,Δ
1171,Β,Β
1172,Β,Α
1173,Α,Α
1174,Β,Β
1175,Δ,Α
1176,Β,Α
1177,Γ,Γ
1178,Α,Α
1179,Γ,Α
1180,Γ,Γ
1181,Δ,Δ
1182,Δ,Δ
1183,Α,Α
1184,Β,Α
1185,Α,Α
1186,Β,Β
1187,Γ,Γ
1188,Δ,Δ
1189,Γ,Γ
1190,Β,Β
1191,Β,Γ
1192,Β,Β
1193,Γ,Δ
1194,Α,Α
1195,Β,Δ
1196,Β,Α
1197,Α,Β
1198,Β,Β
1199,Β,Α
1200,Β,Α
1201,Β,Α
1202,Α,Α
1203,Α,Α
1204,Α,Α
1205,Γ,Γ
1206,Β,Α
1207,Α,Α
1208,Β,Α
1209,Α,Α
1210,Α,Α
1211,Γ,Α
1212,Β,Β
1213,Γ,Δ
1214,Α,Α
1215,Β,Β
1216,Α,Α
1217,Α,Α
