id,generated_answer,correct_answer
243,"Δ
",Β
244,"Α.
",Δ
245,"Γ. ""Δεκάτη""

",Α
246,"Α.
",Α
247,"Α.
",Δ
248,"Γ
",Γ
249,"Β
",Β
250,"Β.
",Β
251,"Γ
",Α
252,"Δ
",Δ
253,"Γ
",Γ
254,"Δ
",Δ
255,"Γ
",Γ
256,"Δ
",Δ
257,"Β.
",Α
258,"Α
",Α
259,"Γ
",Γ
260,"Δ
",Δ
261,"Α.
",Α
262,"Β.
",Β
263,"Γ.
",Α
264,"Α.
",Α
265,"Β
",Γ
266,"Β. ""Συμβουλευτικό σώμα""
",Β
267,"Α.
",Α
268,"Α.
",Α
269,"Δ
",Δ
270,"Γ
",Α
271,"Γ
",Γ
272,"Δ
",Δ
273,"Δ
",Δ
274,"Δ
",Α
275,"Δ
",Δ
276,"Α.
",Γ
277,"Δ
",Δ
278,"Γ. ""Αρχαία ελληνικά""
",Β
279,"Γ.
",Γ
280,"Α.
",Α
281,"Α.
",Δ
282,"Β. ""Υπουργό Άμυνας""
",Δ
283,"Α.
",Β
284,"Γ
",Γ
285,"Γ.
",Γ
286,"Α.
",Β
287,"Γ
",Γ
288,"Δ
",Δ
289,"Γ
",Γ
290,"Γ
",Γ
291,"Α
",Α
292,"Β
",Β
293,"Δ
",Δ
294,"Δ
",Α
295,"Α.
",Α
296,"Γ
",Γ
297,"Δ
",Δ
298,"Β
",Β
299,"Α.
",Α
300,"Α.
",Γ
301,"Α.
",Α
302,"Β. ""Αντιβασιλείς""
",Β
303,"Α
",Α
304,"Β.
",Γ
305,"Β
",Β
306,"Δ
",Δ
307,"Β
",Β
308,"Δ
",Δ
309,"Α.
",Α
310,"Α.
",Α
311,"Β.
",Β
312,"Γ
",Α
313,"Α.
",Α
314,"Α.
",Α
315,"Β.
",Β
316,"Γ. ""Η εκκλησία""

**Εξήγηση:**

Στην βυζαντινή κοινωνία, η εκκλησία δεν ήταν απλώς ένα θρησκευτικό κέντρο, αλλά και ένας σημαντικός δημόσιος χώρος συγκέντρωσης. Οι Βυζαντινοί συχνά συνέβαιναν στην εκκλησία για να λαμβάνουν πληροφορίες, να συζητήσουν νέα, να συμμετάσχουν σε κοινοτικές δραστηριότητες και να εκφράσουν τις απόψεις τους. Ενώ το σχολείο και το παλάτι είχαν τη δική τους σημασία, η εκκλησία ήταν το κέντρο της κοινωνικής ζωής και της δημόσιας έκφρασης. Η αγορά ήταν σημαντική για το εμπόριο, αλλά όχι τόσο για τη συγκέντρωση και την κοινωνική αλληλεπίδραση.",Γ
317,"Α.
",Α
318,"Α.
",Β
319,"Γ
",Γ
320,"Α.
",Α
321,"Β.
",Δ
322,"Α
",Α
323,"Β
",Β
324,"Δ
",Δ
325,"Β.
",Β
326,"Γ.
",Γ
327,"Δ
",Δ
328,"Β
",Β
329,"Α.
",Α
330,"Α.
",Α
331,"Β.
",Β
332,"Α.
",Β
333,"Γ
",Γ
334,"Α.
",Α
335,"Β
",Β
336,"Γ
",Γ
337,"Β
",Γ
338,"Α.
",Α
339,"Δ
",Δ
340,"Γ
",Γ
341,"Δ
",Δ
342,"Β. ""Ιεροδικείο""
",Β
343,"Β
",Β
344,"Β
",Β
345,"Α.
",Γ
346,"Α.
",Δ
347,"Α.
",Δ
348,"Β.
",Β
349,"Α.
",Δ
350,"Γ. ""Στις 4 Αυγούστου 1936""
",Γ
351,"Β
",Β
352,"Β
",Β
353,"Γ
",Β
354,"Α
",Γ
355,"Δ
",Δ
356,"Γ
",Γ
357,"Α.
",Α
358,"Γ
",Α
359,"Γ
",Γ
360,"Γ. ""300 μέλη""",Γ
361,"Γ
",Γ
362,"Γ
",Γ
363,"Γ
",Β
364,"Α.
",Α
365,"Β.
",Β
366,"Α.
",Δ
367,"Γ
",Γ
368,"Γ.
",Γ
369,"Α.
",Β
370,"Α
",Α
371,"Γ
",Δ
372,"Α.
",Α
373,"Β.
",Β
374,"Β
",Δ
375,"Δ
",Α
376,"Β
",Β
377,"Α.
",Δ
378,"Α.
",Β
379,"Α.
",Α
380,"Γ
",Β
381,"Γ
",Δ
382,"Β
",Β
383,"Γ.
",Γ
384,"Δ
",Δ
385,"Δ
",Δ
386,"Α.
",Α
387,"Α.
",Β
388,"Α
",Β
389,"Α.
",Α
390,"Β.
",Β
391,"Α.
",Γ
392,"Β
",Β
393,"Α.
",Α
394,"Γ
",Γ
395,"Δ
",Δ
396,"Δ
",Δ
397,"Α.
",Α
398,"Β
",Β
399,"Γ
",Γ
400,"Β.
",Β
401,"Β.
",Γ
402,"Δ
",Δ
403,"Γ
",Α
404,"Α.
",Α
405,"Β. ""6 κράτη""
",Β
406,"Γ
",Β
407,"Α
",Α
408,"Β
",Β
409,"Α
",Α
410,"Δ
",Δ
411,"Δ
",Δ
412,"Β
",Β
413,"Γ.
",Γ
414,"Δ
",Δ
415,"Α.
",Β
416,"Δ
",Α
417,"Δ
",Δ
418,"Γ
",Β
419,"Δ
",Β
420,"Δ
",Β
421,"Δ
",Δ
422,Β.,Β
423,"Β.
",Α
424,"Β
",Β
425,"Δ
",Δ
426,"Α
",Β
427,"Α.
",Α
428,"Γ
",Γ
429,"Γ
",Γ
430,"Γ.
",Α
431,"Γ
",Γ
432,"Γ
",Γ
433,"Β
",Β
434,"Δ
",Δ
435,"Γ
",Γ
436,"Δ
",Α
437,"Γ
",Γ
438,"Β. ""Υγρό πύρ""
",Β
439,"Β. ""Ιμπραήμ""
",Α
440,"Α.
",Γ
441,"Α.
",Δ
442,"Α.
",Α
443,"Γ
",Δ
444,"Β
",Β
445,"Β
",Β
446,"Γ
",Β
447,"Δ
",Δ
448,"Γ
",Δ
449,"Α.
",Β
450,"Α.
",Α
451,"Γ
",Γ
452,"Γ
",Γ
453,"Γ
",Γ
454,"Α.
",Α
455,"Γ. ""Βελισάριος και Μούνδος""",Γ
456,"Γ.
",Γ
457,"Β
",Γ
458,"Α
",Α
459,"Β. ""Στην Απέλλα""
",Β
460,"Γ
",Α
461,"Α.
",Β
462,"Δ
",Δ
463,"Β
",Γ
464,"Β.
",Α
465,"Β.
",Β
466,"Γ
",Α
467,"Β.
",Γ
468,"Β
",Β
469,"Β
",Β
470,"Β
",Β
471,Α.,Α
472,"Δ
",Β
473,"Α.
",Γ
474,"Γ
",Β
475,"Δ
",Β
476,"Δ
",Δ
477,"Γ
",Β
478,"Β
",Δ
479,"Γ. ""25,2%""
",Α
480,"Β.
",Γ
481,"Α.
",Γ
482,"Δ
",Γ
483,Α.,Α
484,"Γ
",Γ
485,Γ.,Γ
486,"Γ
",Β
487,"Δ
",Γ
488,"Β
",Β
489,"Β.
",Β
490,"Α.
",Γ
491,"Δ
",Γ
492,"Γ
",Γ
493,"Β
",Β
494,"Γ
",Β
495,"Β
",Α
496,"Α
",Α
497,"Β
",Δ
498,"Α.
",Α
499,"Α.
",Β
500,"Β.
",Β
501,"Β
",Δ
502,"Γ
",Γ
503,"Α.
",Γ
504,"Α.
",Α
505,"Α.
",Δ
506,"Α.
",Α
507,"Β.
",Β
508,"Γ.
",Α
509,"Α.
",Β
510,Γ.,Γ
511,"Α.
",Δ
512,"Α
",Γ
513,"Γ
",Δ
514,"Γ
",Γ
515,"Γ
",Γ
516,"Β.
",Α
517,"Α
",Δ
518,"Β
",Β
519,"Α.
",Α
520,"Γ
",Γ
521,"Α
",Α
522,"Γ
",Β
523,Α.,Α
524,"Α.
",Α
525,"Α
",Α
526,"Γ. ""Του 1956""

**Εξήγηση:**

Το ιδιόρρυθμο εκλογικό σύστημα στην Ελλάδα του 1956 (και συγκεκριμένα, η εφαρμογή του συστήματος D'Hondt) οδήγησε σε μια κατά πού καιρούς απρόβλεπτη κατανομή των εδρών, με αποτέλεσμα ένας συνασπισμός να λάβει τις περισσότερες ψήφους αλλά να καταλήξει δεύτερος σε αριθμό εδρών.
",Γ
527,"Α.
",Γ
528,"Δ
",Β
529,"Γ
",Δ
530,"Γ. ""Τρία (3)""
",Γ
531,"Β.
",Β
532,"Γ.
",Γ
533,"Α.
",Β
534,Α.,Β
535,"Β. Η Βουλγαρία
",Β
536,"Α
",Β
537,"Γ
",Γ
538,Β.,Β
539,"Β. ""Στη δικτατορία των συνταγματαρχών""

**Εξήγηση:**

Η δήλωση του Γεώργιου Σεφέρη αναφέρεται στην περίοδο της δικτατορίας των συνταγματαρχών (1967-1974). Η φράση ""γκρεμό που μας οδηγεί η καταπίεση"" και η αναφορά σε ""εθνική επιταγή"" υποδηλώνει την καταπίεση και την πολιτική αδικία που χαρακτηρίζουν αυτή την περίοδο. Οι άλλες επιλογές δεν ταιριάζουν με το ιστορικό πλαίσιο και το ύφος του Σεφέρη.",Β
540,"Α.
",Β
541,"Δ
",Δ
542,"Γ. ""Το 1911""
",Γ
543,"Β. ""Το 1976""",Β
544,"Β.
",Δ
545,"Α.
",Α
546,"Γ
",Γ
547,"Α.
",Α
548,"Α.
",Δ
549,Γ.,Δ
550,"Β.
",Β
551,"Β
",Β
552,"Α
",Α
553,"Γ.
",Β
554,Β.,Γ
555,"Γ
",Α
556,"Γ
",Β
557,Β.,Β
558,"Γ
",Γ
559,"Α.
",Γ
560,"Δ
",Δ
561,"Α
",Δ
562,"Β.
",Β
563,"Γ
",Δ
564,"Β
",Β
565,"Γ. ""18""
",Δ
566,"Δ
",Δ
567,"Δ
",Γ
568,"Γ
",Γ
569,Α.,Β
570,"Β
",Β
571,"Α.
",Γ
572,Α.,Α
573,"Β.
",Β
574,"Γ. ""Το 1969""
",Γ
575,"Α.
",Α
576,"Β.
",Β
577,"Δ
",Β
578,"Γ
",Β
579,"Α.
",Β
580,"Α.
",Γ
581,"Β
",Β
582,"Β
",Β
583,"Α
",Γ
584,"Β
",Β
585,"Α.
",Α
586,"Β
",Β
587,"Γ.
",Δ
588,"Α.
",Α
589,"Β
",Β
590,"Α
",Α
591,"Α.
",Α
592,"Δ
",Δ
593,"Α.
",Α
594,"Γ
",Γ
595,"Δ
",Δ
596,"Β.
",Β
597,"Α
",Α
598,"Α.
",Β
599,"Γ
",Γ
600,"Β.
",Δ
601,"Δ
",Α
602,"Β
",Α
603,"Α
",Α
604,"Β
",Β
605,"Γ
",Γ
606,"Β.
",Γ
607,"Β
",Β
608,"Γ
",Γ
609,"Γ
",Α
610,Γ. 1864,Α
611,"Β
",Β
612,"Α
",Α
613,"Α
",Α
614,"Α.
",Δ
615,"Β
",Β
616,"Β.
",Γ
617,"Α
",Α
618,"Α.
",Γ
619,"Β
",Β
620,"Α.
",Α
621,"Γ
",Γ
622,"Α.
",Α
623,"Α.
",Α
624,"Γ
",Δ
625,"Α.
",Α
626,"Β
",Β
627,"Β
",Β
628,"Δ
",Δ
629,"Α.
",Α
630,"Α.
",Α
631,"Γ
",Γ
632,"Α.
",Α
633,"Α
",Β
634,"Γ.
",Β
635,"Δ
",Δ
636,"Α
",Α
637,"Β.
",Β
638,"Β. 1945
",Β
639,"Β
",Α
640,"Β.
",Β
641,"Α
",Α
642,"Α.
",Α
643,"Δ
",Δ
644,"Β
",Β
645,"Γ
",Γ
646,"Α
",Α
647,"Β
",Β
648,"Α.
",Α
649,"Γ
",Δ
650,"Α
",Α
651,"Γ
",Γ
652,"Α.
",Δ
653,"Β
",Β
654,"Α.
",Γ
655,"Β. ""Δημήτριος Υψηλάντης""
",Α
656,"Γ.
",Γ
657,"Β
",Β
658,"Α
",Α
659,"Β.
",Β
660,"Β.
",Β
661,"Α.
",Β
662,"Α.
",Α
663,"Α.
",Α
664,"Α.
",Α
665,"Β.
",Γ
666,"Β.
",Α
667,"Α
",Α
668,"Γ
",Γ
669,"Δ
",Δ
670,"Β
",Β
671,"Α
",Α
672,"Γ
",Γ
673,"Γ.
",Γ
674,"Α
",Γ
675,"Α
",Β
676,"Β
",Β
677,"Β. ""η αρχαιότητα και η γλώσσα""
",Γ
678,"Β
",Γ
679,"Α.
",Α
680,"Α.
",Α
681,"Α
",Β
682,"Δ
",Δ
683,"Α
",Α
684,"Α
",Δ
685,"Α
",Β
686,"Α
",Β
687,"Γ
",Α
688,"Α.
",Α
689,"Γ
",Γ
690,"Γ
",Γ
691,"Γ
",Δ
692,"Β
",Β
693,"Γ
",Γ
694,"Α.
",Γ
695,"Α.
",Α
696,"Β
",Α
697,"Α.
",Α
698,"Α.
",Α
699,"Α
",Α
700,"Β.
",Β
701,"Α.
",Α
702,"Δ
",Δ
703,"Γ
",Β
704,"Γ
",Β
705,"Β.
",Β
706,"Β
",Β
707,"Α.
",Α
708,"Α.
",Β
709,"Β
",Β
710,"Β
",Β
711,"Δ
",Δ
712,"Β
",Β
713,"Β
",Β
714,"Δ
",Α
715,"Β.
",Β
716,"Γ
",Γ
717,"Δ
",Δ
718,"Β
",Β
719,"Α.
",Α
720,"Β.
",Β
721,"Γ
",Γ
722,"Γ
",Γ
723,"Δ
",Δ
724,"Β.
",Β
725,"Γ
",Γ
726,"Α.
",Γ
727,"Α.
",Α
728,"Α.
",Α
729,"Γ
",Δ
730,"Β. ""Χάριτες""
",Β
731,"Γ.
",Γ
732,"Γ
",Γ
733,"Β
",Γ
734,"Β
",Β
735,"Γ
",Γ
736,"Γ
",Γ
737,"Γ.
",Α
738,"Β.
",Β
739,"Δ
",Β
740,"Β
",Δ
741,"Β
",Α
742,"Α.
",Β
743,"Α
",Α
744,"Β
",Β
745,"Β
",Β
746,"Γ
",Α
747,"Γ. ""Γιος του Ποσειδώνα""
",Γ
748,"Δ
",Δ
749,"Α
",Α
750,"Γ
",Γ
751,"Δ
",Δ
752,"Γ
",Γ
753,"Α
",Δ
754,"Β
",Α
755,"Γ
",Γ
756,"Δ
",Δ
757,"Α.
",Δ
758,"Δ
",Α
759,"Α.
",Α
760,"Α
",Α
761,"Α.
",Α
762,"Α
",Α
763,"Γ
",Δ
764,"Α.
",Δ
765,"Γ
",Γ
766,"Γ. ""Ο Ποσειδώνας""
",Α
767,"Δ
",Δ
768,"Β
",Β
769,"Γ
",Β
770,"Α.
",Α
771,"Δ
",Δ
772,"Γ.
",Γ
773,"Γ
",Γ
774,"Α
",Α
775,"Β
",Α
776,"Α.
",Α
777,"Γ
",Γ
778,"Α
",Α
779,"Α
",Β
780,"Β
",Β
781,"Γ
",Γ
782,"Α.
",Γ
783,"Β
",Α
784,"Β
",Β
785,"Γ
",Γ
786,"Β.
",Γ
787,"Γ
",Γ
788,"Α.
",Α
789,"Δ
",Δ
790,"Β
",Γ
791,"Β
",Β
792,"Α.
",Γ
793,"Α.
",Α
794,"Α.
",Α
795,"Δ
",Δ
796,"Γ
",Β
797,"Α.
",Β
798,"Γ
",Γ
799,"Β
",Β
800,"Α.
",Β
801,"Α.
",Β
802,"Γ
",Γ
803,"Δ
",Β
804,"Α.
",Δ
805,"Γ
",Β
806,"Γ
",Β
807,"Γ
",Α
808,"Γ
",Α
809,"Α
",Α
810,"Β
",Β
811,"Γ
",Β
812,"Α
",Γ
813,"Α.
",Α
814,"Γ. ""Ιουλιανού""
",Γ
815,"Δ
",Δ
816,"Β
",Α
817,"Α
",Α
818,"Γ
",Γ
819,"Γ
",Β
820,"Β
",Β
821,"Α.
",Β
822,"Γ
",Δ
823,"Δ
",Γ
824,"Δ
",Δ
825,"Δ
",Δ
826,"Α.
",Α
827,"Γ
",Γ
828,"Α
",Α
829,"Γ
",Α
830,"Α.
",Β
831,"Δ
",Δ
832,"Α.
",Α
833,"Α.
",Γ
834,"Δ
",Δ
835,"Γ
",Γ
836,"Β
",Β
837,"Β
",Β
838,"Δ
",Δ
839,"Γ
",Α
840,"Γ
",Γ
841,"Α
",Α
842,"Β
",Α
843,"Α
",Δ
844,"Β.
",Α
845,"Α.
",Β
846,"Α.
",Β
847,"Γ
",Γ
848,"Β
",Α
849,"Α
",Α
850,"Α.
",Α
851,"Β
",Β
852,"Β
",Β
853,"Α.
",Δ
854,"Α.
",Α
855,"Β
",Β
856,"Γ
",Β
857,"Α.
",Α
858,"Γ
",Α
859,"Β
",Β
860,"Α.
",Α
861,"Β
",Α
862,"Γ
",Γ
863,"Γ
",Γ
864,"Γ
",Γ
865,"Α.
",Δ
866,"Α.
",Α
867,"Δ
",Δ
868,"Δ
",Δ
869,"Β
",Α
870,"Γ
",Γ
871,"Α
",Γ
872,"Β.
",Β
873,"Δ
",Δ
874,"Δ
",Δ
875,"Γ
",Β
876,"Γ
",Β
877,"Γ
",Γ
878,"Β.
",Β
879,"Δ
",Δ
880,"Β
",Α
881,"Β. ""μόνο άνδρες πολίτες και μέτοικοι της Αθήνας""
",Γ
882,"Α.
",Α
883,"Γ
",Γ
884,"Α.
",Α
885,"Α.
",Α
886,"Γ
",Γ
887,"Β
",Δ
888,"Γ
",Γ
889,"Α.
",Β
890,"Α.
",Α
891,"Δ
",Δ
892,"Β
",Β
893,"Α
",Α
894,"Β.
",Β
895,"Β. ""Οι θεοί""
",Β
896,"Β
",Β
897,"Γ
",Γ
898,"Β
",Β
899,"Γ
",Β
900,"Α.
",Α
901,"Γ.
",Γ
902,"Α
",Β
903,"Γ
",Γ
904,"Α.
",Β
905,"Γ
",Γ
906,"Β
",Γ
907,"Δ
",Β
908,"Α.
",Γ
909,"Β.
",Γ
910,"Β
",Β
911,"Γ
",Β
912,"Γ
",Γ
913,"Α.
",Β
914,"Γ
",Γ
915,"Β
",Β
916,"Α.
",Α
917,"Α.
",Α
918,"Β.
",Β
919,"Β
",Α
920,"Δ
",Δ
921,"Γ
",Α
922,"Β.
",Β
923,"Β
",Β
924,"Α
",Β
925,"Β
",Β
926,"Β. συνεκτικότητας
",Β
927,"Α
",Α
928,"Α.
",Α
929,"Β
",Α
930,"Β
",Β
931,"Β
",Β
932,"Α
",Β
933,"Α. ""1-4-3-5-2""

**Εξήγηση:**

Η σωστή σειρά για την παρασκευή της κρεμ Anglaise είναι:

1. **1) Ζεσταίνουμε το γάλα και την κρέμα γάλακτος:** (Βασική προετοιμασία)
2. **4) Χτυπάμε τη ζάχαρη με τους κρόκους αυγού:** (Προετοιμασία για την ενσωμάτωση)
3. **3) Ρίχνουμε το ζεστό μείγμα στους κρόκους:** (Ενσωμάτωση)
4. **5) Ζεσταίνουμε το μείγμα μέχρι τους 82°C:** (Θερμοκρασία για να θερμάνει τα αυγά χωρίς να ψηθούν)
5. **2) Προσθέτουμε τη βανίλια και αφήνουμε να κρυώσει:** (Τελική φάση)

",Α
934,"Β
",Α
935,"Β
",Β
936,"Α.
",Α
937,"Α
",Α
938,"Α.
",Β
939,"Γ. ""10-21°C""

",Γ
940,"Β.
",Β
941,"Β
",Α
942,"Α
",Α
943,"Α.
",Α
944,"Β. 4-6
",Β
945,"Α.
",Α
946,Α.,Α
947,"Δ
",Δ
948,"Γ
",Γ
949,"Α
",Α
950,"Γ
",Β
951,"Γ. ""Να τηρείται η μέθοδος διαχείρισης «FIFO» (First In First Out)""

**Εξήγηση:**

Η μέθοδος FIFO (First In First Out) είναι η πιο αποτελεσματική για την αποφυγή της λήξης πρώτων υλών.  Σημαίνει ότι τα προϊόντα που εισήχθησαν πρώτα στο απόθεμα χρησιμοποιούνται πρώτα.  Αυτό διασφαλίζει ότι τα προϊόντα δεν παραμένουν για πολύ καιρό στο απόθεμα και ότι χρησιμοποιούνται πριν από τη λήξη τους. Οι υπόλοιπες επιλογές δεν εστιάζουν στην αποφυγή της λήξης, αλλά στην απλή διαχείριση του αποθέματος.
",Γ
952,Α.,Α
953,"Β
",Β
954,"Γ
",Γ
955,Α.,Δ
956,"Α.
",Α
957,"Β
",Β
958,"Α.
",Α
959,"Β.
",Β
960,"Α.
",Β
961,"Γ
",Γ
962,"Δ
",Δ
963,"Δ
",Γ
964,Α,Α
965,"Α.
",Β
966,"Β
",Β
967,"Β
",Α
968,"Β
",Β
969,"Α
",Α
970,"Β
",Α
971,"Β
",Β
972,"Α
",Α
973,"Δ
",Α
974,"Β
",Β
975,"Γ
",Γ
976,"Α.
",Α
