id,generated_answer,correct_answer
24,"Γ. ""Νικηφόρος Ουρανός""

Ο Νικηφόρος Ουρανός ήταν Βυζαντινός αυτοκράτορας που νίκησε τους Ρώσους στη Μάχη του Κλειδίου το 917. Αυτή η νίκη του ήταν σημαντική για την άμυνα της Βυζαντινής Αυτοκρατορίας κατά των εισβολών των Ρώσων.",Α
25,"Γ. ""Κωδικοποίησε και συμπλήρωσε τους παλιούς ρωμαϊκούς νόμους""",Γ
26,"Γ. ""Στα Ψαρά""",Β
27,"Γ. ""Με πολεμικά και διπλωματικά μέσα""",Γ
28,"Δ. ""1821""",Δ
29,"Δ. ""Διασπάστηκε σε ελληνιστικά βασίλεια από τους Διαδόχους του""",Δ
30,"Γ. ""Ευρωπαϊκή Ένωση""",Δ
31,"Γ. ""Οι κόρες των φτωχών οικογενειών""  

Στο Βυζάντιο, η εκπαίδευση ήταν προνόμιο των εύπορων τάξεων, καθώς οι φτωχές οικογένειες δεν είχαν τη δυνατότητα να διαθέσουν οικονομικούς πόρους για τη μόρφωση των θυγατέρων τους. Οι κόρες των εύπορων οικογενειών είχαν πρόσβαση σε σχολεία και εκπαίδευση, ενώ οι φτωχές οικογένειες αντιμετώπιζαν δυσκολίες.  

(Α) ""Όλες οι μαθήτριες"" είναι λανθασμένη, καθώς δεν ίσχυε για όλες.  
(Β) ""Οι κόρες των εύπορων οικογενειών"" είναι σωστή, αλλά η ερώτηση αναφέρεται σε αυτές που είχαν δυσκολία, άρα η πιο ακριβής απάντηση είναι η (Γ).  
(Δ) ""Κανείς"" είναι επίσης λανθασμένη.",Γ
32,"Γ. ""Θήβα""",Γ
33,"Α. ""Με τον Ακάθιστο Ύμνο""",Α
34,"Γ. ""50%""",Α
35,"Γ. ""Οδυσσέας Ανδρούτσος""

Ο Οδυσσέας Ανδρούτσος ήταν σημαντικός Έλληνας αγωνιστής της Ελληνικής Επανάστασης του 1821 και γεννήθηκε στην Αράχωβα της Φωκίδας. Παρόλο που δεν ήταν Μανιάτης, ήταν ένας από τους πιο γνωστούς πολεμιστές της εποχής.

Οι άλλοι τρεις:

Α. ""Λάμπρος Κατσαντώνης"" - Μανιάτης κλέφτης και αγωνιστής.
Β. ""Γεώργιος Καραϊσκάκης"" - Στερεοελλαδίτης (Αρκαδιώτης) αγωνιστής.
Δ. ""Κροκόδειλος Κλαδάς"" - Μανιάτης κλέφτης και αγωνιστής.",Δ
36,"Β. ""Πεζικό, ιππικό και ελέφαντες""",Β
37,"Β. ""Τη δημιουργία της Ευρωπαϊκής Ένωσης και την πορεία προς το κοινό νόμισμα (ευρώ)""",Β
38,"Α. ""Ένας επαναστάτης και εμπνευστής του νεοελληνικού Διαφωτισμού""",Α
39,"Γ. ""Οι βασιλιάδες αναλάμβαναν την αρχηγία του στρατού""",Γ
40,"Γ. ""Τον Μάιο του 1913""",Γ
41,"Γ. ""Ο νόμος του Αλληλέγγυου""

Ο νόμος του Αλληλέγγυου ήταν ένας νόμος που εφαρμόστηκε στη Βυζαντινή Αυτοκρατορία και είχε ως στόχο την προστασία των μικροϊδιοκτητών από τους πλούσιους. Ο νόμος αυτός καθόριζε ότι οι πλούσιοι δεν μπορούσαν να κατασχέσουν την περιουσία των μικροϊδιοκτητών χωρίς δικαστική απόφαση. Αυτό το μέτρο είχε ως στόχο να διατηρήσει την κοινωνική ισορροπία και να αποτρέψει την εκμετάλλευση των φτωχών από τους πλούσιους.",Γ
42,"Γ. ""Με τη συνοδεία παιδαγωγού σε γραμματιστή""  

Στην αρχαία Αθήνα, η εκπαίδευση των αγοριών ξεκινούσε από την ηλικία των 7 ετών. Αρχικά, οι γονείς ή ένας παιδαγωγός (παιδοτρίβης) φρόντιζαν για τη βασική εκπαίδευση του παιδιού, η οποία περιλάμβανε ανάγνωση, γραφή και αριθμητική. Μετά τα 12 έτη, τα αγόρια περνούσαν σε γραμματιστή, όπου μάθαιναν ποίηση, μουσική, ιστορία και φιλοσοφία. Η εκπαίδευση ολοκληρωνόταν με την παρακολούθηση δημόσιων συζητήσεων στην Αγορά ή τη συμμετοχή σε αθλητικούς αγώνες.  

Οι δημόσιες σχολικές εγκαταστάσεις (π.χ. η *παλαίστρα*) χρησιμοποιούνταν για την εκγύμναση, αλλά η βασική εκπαίδευση γινόταν σε ιδιωτικά σχολεία ή υπό την επίβλεψη παιδαγωγού.  

**Σωστή απάντηση: Γ.**",Γ
43,"Δ. ""Ιταλία""",Δ
44,"Γ. ""Οι στρατιωτικοί""  

Στο Βυζάντιο, η αγορά (ή αγορά) ήταν υπό την εποπτεία των στρατιωτικών αρχών, καθώς η ασφάλεια και η τάξη ήταν προτεραιότητα. Οι στρατιωτικοί ήταν υπεύθυνοι για την προστασία των εμπόρων και των πολιτών κατά τη διάρκεια των εμπορικών συναλλαγών.  

Οι άλλες επιλογές:  
- **Α. ""Ο αυτοκράτορας""**: Ο αυτοκράτορας είχε γενική εξουσία, αλλά η καθημερινή διαχείριση της αγοράς δεν ήταν άμεση ευθύνη του.  
- **Β. ""Οι έμποροι""**: Δεν είχαν τέτοια εξουσία, καθώς η αγορά ήταν κρατικό θεσμό.  
- **Δ. ""Ο Έπαρχος της Πόλης""**: Ο έπαρχος ήταν ανώτερος αξιωματούχος, αλλά η εποπτεία της αγοράς ανήκε σε ειδικότερο φορέα.  

Η σωστή απάντηση είναι **Γ. ""Οι στρατιωτικοί""**.",Δ
45,"Β. ""490 π.Χ.""",Β
46,"Β. ""Γερμανία""",Β
47,"Α. ""Κυρίως παραθαλάσσιες και νησιωτικές πόλεις-κράτη""",Α
48,"Γ. ""Η θρησκεία""",Α
49,"Γ. ""Οι άριστοι""",Δ
50,"Δ. ""29 Μαΐου 1453""",Δ
51,"Α. ""Ελλάδα""",Α
52,"Α. ""Ιωάννης Κωλέττης""

Η φράση ""Ένα έθνος, για να γίνει έθνος, θέλει δύο πράγματα: Να μεγαλώσουν τα σύνορά του και να κάνει φιλολογία δική του"" αποδίδεται στον Ιωάννη Κωλέττη, Έλληνα πολιτικό και επαναστάτη του 19ου αιώνα. Αυτή η φράση αναφέρεται στην ιδέα ότι η δημιουργία ενός εθνικού κράτους απαιτεί τόσο την εδαφική επέκταση όσο και την ανάπτυξη μιας κοινής πολιτιστικής ταυτότητας, όπως η γλώσσα.",Β
53,"Β. ""Στον ποταμό Τίβερη""",Β
54,"Γ. ""Το εμπόριο παρήκμασε""

Όταν οι Έλληνες της Μικράς Ασίας υποδουλώθηκαν στους Πέρσες, η οικονομική και πολιτιστική τους ανάπτυξη επηρεάστηκε αρνητικά. Το εμπόριο, που ήταν ένας από τους κύριους πυλώνες της οικονομίας τους, υπέστη σημαντική πτώση λόγω της περσικής κυριαρχίας. Αυτό είχε ως αποτέλεσμα την οικονομική παρακμή και την επιδείνωση των συνθηκών διαβίωσης για τους Έλληνες της περιοχής.",Γ
55,"Β. ""Η κατάρρευση του εμπορίου σταφίδας""  

Η πτώχευση του ελληνικού κράτους το 1893 οφειλόταν κυρίως στην οικονομική κρίση που προκλήθηκε από την κατάρρευση του εμπορίου σταφίδας, η οποία ήταν η κύρια εξαγωγική δραστηριότητα της χώρας εκείνη την εποχή. Αυτό οδήγησε σε μαζική πτώχευση αγροτών και σε σοβαρές οικονομικές δυσκολίες.  

Οι άλλες επιλογές (Α, Γ, Δ) δεν ήταν οι κύριες αιτίες της συγκεκριμένης πτώχευσης.",Β
56,"Γ. ""Διάδοχος Κωνσταντίνος""",Δ
57,"Α. ""Γιατί συντρίβηκε η βασική στρατιωτική βάση των Τούρκων στην Πελοπόννησο""",Α
58,"Γ. ""Λεηλατήθηκε και καταστράφηκε""",Γ
59,"Δ. ""Βελισάριος""",Δ
60,"Β. ""Τραυματισμός των ιστών από υπερβολικό κρύο""",Β
61,"Γ. ""Τη ναυτιλία""",Α
62,"Α. ""Ναί, αποκλειστικά θρησκευτικά""",Β
63,"Γ. ""Ψηφιδωτές εικόνες""",Γ
64,"Α. ""Στη Γαλλία""",Α
65,"Γ. ""Στο Κεφαλόβρυσο""",Γ
66,"Α. ""Να τιμήσουν τον Δία""  

Οι Ολυμπιακοί Αγώνες ήταν αφιερωμένοι στον Δία, τον πατέρα των θεών στην ελληνική μυθολογία, και είχαν θρησκευτικό χαρακτήρα. Η διοργάνωσή τους γινόταν στο ιερό του Δία στην Ολυμπία και αποτελούσαν μέρος των εορτών προς τιμήν του.  

Οι άλλες επιλογές δεν ανταποκρίνονται στον κύριο σκοπό των αγώνων:  
- Β. ""Να αναδείξουν τους καλύτερους αθλητές"" (αυτό ήταν αποτέλεσμα, όχι σκοπός).  
- Γ. ""Να κερδίσουν χρηματικά έπαθλα"" (δεν υπήρχαν χρηματικά έπαθλα στους αρχαίους Ολυμπιακούς).  
- Δ. ""Να ενώσουν τις ελληνικές πόλεις-κράτη"" (αν και συνέβαλλαν στην εκεχειρία, δεν ήταν ο κύριος σκοπός).  

Η σωστή απάντηση είναι η **Α**.",Α
67,"Γ. ""Κίτσος Τζαβέλας""

Ο Κίτσος Τζαβέλας ήταν Έλληνας οπλαρχηγός και αγωνιστής της Ελληνικής Επανάστασης του 1821. Έγινε γνωστός για τη συμμετοχή του σε πολλές μάχες και για την ηγεσία του σε διάφορες στρατιωτικές επιχειρήσεις. Σύμφωνα με την ερώτηση, αποβιβάστηκε με τακτικό στρατό στη Χίο, γεγονός που τον συνδέει με την επιλογή Γ.

Οι άλλες επιλογές δεν σχετίζονται με την αποβίβαση στη Χίο:
- Α. ""Δημήτριος Υψηλάντης"" ήταν σημαντική προσωπικότητα της Επανάστασης, αλλά δεν αναφέρεται συγκεκριμένα για τη Χίο.
- Β. ""Κάρολος Φαβιέρος"" ήταν Γάλλος αξιωματικός που συμμετείχε στον αγώνα, αλλά δεν ήταν ο επικεφαλής της αποβίβασης στη Χίο.
- Δ. ""Ιωάννης Καποδίστριας"" ήταν ο πρώτος κυβερνήτης της Ελλάδας, αλλά δεν ήταν στρατιωτικός ηγέτης σε αυτή την εκστρατεία.",Β
68,"Β. ""Δίας""",Β
69,"Α. ""Φιλελεύθεροι""",Α
70,"Γ. ""300 Σπαρτιάτες""",Γ
71,"Γ. ""Ελληνικά και λατινικά""

Στις αλύτρωτες περιοχές της Οθωμανικής Αυτοκρατορίας, οι Έλληνες μιλούσαν συχνά ελληνικά, καθώς ήταν η μητρική τους γλώσσα. Ωστόσο, λόγω της πολυπολιτισμικής φύσης της περιοχής, υπήρχε και χρήση τουρκικών και αρμενικών, ιδιαίτερα σε περιοχές με μεγάλη παρουσία αυτών των κοινοτήτων. Τα λατινικά δεν ήταν κοινή γλώσσα σε αυτές τις περιοχές.",Α
72,"Β. ""Επειδή ήταν σημαντικό λιμάνι και οχυρό που έλεγχε τις επικοινωνίες με τα Ιόνια νησιά""",Β
73,"Β. ""Ο εξαναγκασμός αγοριών σε στρατολόγηση από τους Οθωμανούς""",Β
74,"Β. ""Καταστράφηκε μεγάλο μέρος της πόλης""  

Η «Στάση του Νίκα» (532 μ.Χ.) ήταν μια μεγάλη εξέγερση στην Κωνσταντινούπολη κατά τη διάρκεια της βασιλείας του Ιουστινιανού Α΄. Η εξέγερση κατέληξε σε βίαιες συγκρούσεις μεταξύ των φατριών των Πράσινων και των Βένετων, με αποτέλεσμα να καταστραφεί μεγάλο μέρος της πόλης, συμπεριλαμβανομένου του Ιπποδρόμου και πολλών δημόσιων κτιρίων. Ο Ιουστινιανός δεν παραιτήθηκε, αλλά η καταστολή της στάσης του κόστισε χιλιάδες ζωές.  

Η σωστή απάντηση είναι η **Β**.",Β
75,"Γ. ""Τρείς""",Β
76,"Γ. ""Πατρίκιοι""",Γ
77,"Γ. ""1950""

Η «Ημέρα της Ευρώπης» καθιερώθηκε επίσημα από την Ευρωπαϊκή Ένωση στις 9 Μαΐου 1985, ως μια εορτή που τιμά την ειρήνη και την ενότητα στην Ευρώπη. Ωστόσο, η ημερομηνία αυτή επιλέχθηκε για να τιμήσει την ιστορική δήλωση του 1950, γνωστή ως Διακήρυξη Σουμάν, η οποία θεωρείται η αρχή της ευρωπαϊκής ενοποίησης. Αυτή η δήλωση προτάθηκε από τον Γάλλο υπουργό Εξωτερικών Ρομπέρ Σουμάν και είχε ως στόχο τη δημιουργία μιας ευρωπαϊκής οργάνωσης που θα διασφάλιζε τη συνεργασία μεταξύ των ευρωπαϊκών χωρών, αποτρέποντας έτσι μελλοντικούς πολέμους. Η 9η Μαΐου 1950 είναι η ημερομηνία που ο Σουμάν έκανε αυτή την πρόταση, και έτσι καθιερώθηκε ως η «Ημέρα της Ευρώπης».",Β
78,"Γ. ""Παρέδωσαν την εξουσία στους Πέρσες""  

Οι Σπαρτιάτες, μετά τη νίκη τους στον Πελοποννησιακό Πόλεμο (404 π.Χ.), εγκατέστησαν την **Αντιβασιλεία των Τριάκοντα** στην Αθήνα, η οποία κυβερνούσε με σιδερένια πυγμή και με την υποστήριξη της Σπάρτης. Ωστόσο, η επιλογή αυτή προκάλεσε δυσαρέσκεια και τελικά η Σπάρτη αναγκάστηκε να αποσύρει την υποστήριξή της, οδηγώντας στην πτώση της τυραννίας. Παράλληλα, η Σπάρτη προσπάθησε να διατηρήσει την ηγεμονία της στην Ελλάδα, αλλά δεν κατάφερε να ελέγξει πλήρως τις ελληνικές πόλεις, ιδιαίτερα μετά την ήττα της στη Μάχη των Λεύκτρων (371 π.Χ.) από τους Θηβαίους.  

Οι άλλες επιλογές είναι λανθασμένες:  
- **Α. ""Έφυγαν από την Ελλάδα""** (δεν εγκατέλειψαν ποτέ την Ελλάδα).  
- **Β. ""Ενώθηκαν με τους Αθηναίους""** (αντίθετα, τους νίκησαν).  
- **Δ. ""Έβαλαν δικούς τους ανθρώπους να κυβερνούν τις ελληνικές πόλεις""** (αυτό το έκαναν, αλλά όχι με την ίδια επιτυχία που είχαν οι Αθηναίοι).  

Η σωστή απάντηση είναι η **Γ**.",Δ
79,"Δ. ""Γερμανοί, Ιταλοί και Βούλγαροι""",Δ
80,"Γ. ""Να τους ελευθερώσουν από τους Τούρκους""",Γ
81,"Γ. ""Είχαν λίγα χρήματα""",Β
82,"Γ. ""Να καταργήσουν τον στρατό""",Δ
83,"Α. ""Το 1922""",Α
84,"Α. ""Κωνσταντίνος Α΄ (ο Μέγας)""  

Ο Κωνσταντίνος Α΄, γνωστός και ως Κωνσταντίνος ο Μέγας, ήταν ο πρώτος Ρωμαίος αυτοκράτορας που μετέφερε την πρωτεύουσα της Ρωμαϊκής Αυτοκρατορίας από τη Ρώμη στην Κωνσταντινούπολη (το 330 μ.Χ.).  

Οι άλλες επιλογές είναι λανθασμένες:  
- Β. Διοκλητιανός κυβέρνησε πριν από τον Κωνσταντίνο και δεν μετέφερε την πρωτεύουσα.  
- Γ. Θεοδόσιος Α΄ ήταν αυτοκράτορας αργότερα, αλλά δεν έκανε κάτι τέτοιο.  
- Δ. Ιουλιανός δεν είχε μεταφέρει την πρωτεύουσα.  

Η σωστή απάντηση είναι **Α**.",Α
85,"Β. ""Σκλάβοι""  

Οι είλωτες στη Σπάρτη ήταν υποδουλωμένοι αγρότες που ανήκαν στο κράτος και ήταν υποχρεωμένοι να εργάζονται τη γη που κατείχαν οι Σπαρτιάτες πολίτες. Δεν είχαν πολιτικά δικαιώματα και η θέση τους ήταν παρόμοια με αυτή των σκλάβων.  

Οι άλλες επιλογές (Α, Γ, Δ) δεν αντιστοιχούν στην πραγματικότητα:  
- Α. ""Στρατιώτες"" – Οι είλωτες δεν ήταν στρατολογημένοι στρατιώτες.  
- Γ. ""Βασιλείς"" – Οι βασιλείς ήταν ηγέτες με θρησκευτική και πολιτική εξουσία, όχι δουλοπάροικοι.  
- Δ. ""Έμποροι"" – Η Σπάρτη δεν είχε ανεπτυγμένη εμπορική οικονομία.  

Η σωστή απάντηση είναι η **Β**.",Β
86,"Γ. ""Η Βουλγαρία προσάρτησε την Ανατολική Ρωμυλία""  

Αυτό συνέβη το 1885, μετά από την εξέγερση της Ανατολικής Ρωμυλίας και την υποστήριξη της Βουλγαρίας από τη Ρωσία. Η προσάρτηση πραγματοποιήθηκε χωρίς επίσημη διεθνή αναγνώριση, αλλά ήταν γεγονός.  

Οι άλλες επιλογές ανήκουν σε διαφορετικές χρονικές περιόδους:  
- Α. Η Ένωση των Επτανήσων με την Ελλάδα έγινε το 1864.  
- Β. Η Συνθήκη του Αγίου Στεφάνου υπογράφηκε το 1878.  
- Δ. Η Ένωση της Κρήτης με την Ελλάδα πραγματοποιήθηκε το 1913.",Γ
87,"Β. ""Λατινική""",Β
88,"Α. ""Εμπορικές συμφωνίες δυτικών κρατών με τους Οθωμανούς Σουλτάνους""",Α
89,"Β. ""Βασίλειος Β'""",Β
90,"Γ. ""1000 συνολικά""",Β
91,"Γ. ""Στην Κάτω Ιταλία και στη Σικελία""",Γ
92,"Γ. ""Πέντε συμπολιτείες""",Δ
93,"Γ. ""Στο εμπόριο""",Β
94,"Γ. ""1814""  

Η Φιλική Εταιρεία ιδρύθηκε το 1814 στην Οδησσό από τους Νικόλαο Σκουφά, Εμμανουήλ Ξάνθο και Αθανάσιο Τσακάλωφ. Σκοπός της ήταν η προετοιμασία και η οργάνωση της Ελληνικής Επανάστασης του 1821.",Γ
95,"Γ. ""1856""",Δ
96,"Γ. ""Για να δοκιμάσει τα πυρπολικά""",Δ
97,"Γ. ""Εμμανουήλ Παπάς""

Ο Εμμανουήλ Παπάς ήταν σημαντικός Έλληνας επαναστάτης και πολιτικός, ο οποίος έπαιξε καθοριστικό ρόλο στην Επανάσταση του 1821 στη Μακεδονία. Ήταν ο πρώτος που ύψωσε τη σημαία της επανάστασης στη Μακεδονία, στις 17 Μαΐου 1821, στην πόλη του Κιλκίς. Ως αρχηγός της επανάστασης στη Μακεδονία, οργάνωσε και καθοδήγησε τις επαναστατικές δυνάμεις στην περιοχή, προσπαθώντας να αντιμετωπίσει την οθωμανική κυριαρχία. Η δράση του ήταν σημαντική για την έναρξη του αγώνα για την απελευθέρωση της Μακεδονίας, αν και η επανάσταση τελικά δεν είχε την ίδια επιτυχία με αυτή σε άλλες περιοχές της Ελλάδας.",Γ
98,"Γ. ""37 χρόνια""",Α
99,"Α. ""Αλεξάνδρεια""",Α
100,"Γ. ""Για να διαβάζεται καλύτερα""

Οι βυζαντινοί γραφείς υιοθέτησαν τη μικρογράμματη γραφή κυρίως για να βελτιώσουν την αναγνωσιμότητα και την οικονομία χώρου, καθώς η γραφή σε μικρότερα γράμματα επέτρεπε την καταγραφή περισσότερων λέξεων σε κάθε γραμμή. Αυτή η πρακτική διευκόλυνε τη διατήρηση και τη μετάδοση γνώσεων σε περιορισμένο χώρο, όπως σε χειρόγραφα και παλίνα.",Α
101,"Γ. ""Έσπασε τον τουρκικό θαλάσσιο αποκλεισμό""",Γ
102,"Γ. ""Με νίκη των Σπαρτιατών""  

Ο Πελοποννησιακός Πόλεμος τερματίστηκε το 404 π.Χ. με τη νίκη των Σπαρτιατών, μετά από τη Ναυμαχία στους Αιγός Ποταμούς, όπου ο αθηναϊκός στόλος καταστράφηκε. Αυτό οδήγησε στην ήττα της Αθήνας και την υποταγή της στη Σπάρτη.  

(Η επιλογή ""συμβιβαστική ειρήνη"" δεν είναι σωστή, καθώς ο πόλεμος έληξε με την απόλυτη επικράτηση της Σπάρτης.)",Γ
103,"Β. ""Σκοτώθηκε από έναν Σπαρτιάτη""",Β
104,"Γ. ""Από το 1974 μέχρι σήμερα""",Γ
105,"Α. ""Κερκόπορτα""",Α
106,"Β. ""Ο Κύριλλος και ο Μεθόδιος""  

Οι Κύριλλος και ο Μεθόδιος ήταν οι κύριοι υπεύθυνοι για τον εκχριστιανισμό των Σλάβων, καθώς ανέπτυξαν το σλαβικό αλφάβητο (κυριλλικό) και μετέφρασαν θρησκευτικά κείμενα στη σλαβική γλώσσα, καθιστώντας τον Χριστιανισμό προσβάσιμο σε αυτούς.  

Οι άλλες επιλογές δεν σχετίζονται άμεσα με αυτό το έργο:  
- Α. Ο Πατριάρχης Φώτιος ήταν σημαντικός θεολόγος αλλά όχι κύριος εκπρόσωπος του εκχριστιανισμού των Σλάβων.  
- Γ. Ο Ρατισλάβος ήταν ο ηγεμόνας της Μεγάλης Μοραβίας που ζήτησε βοήθεια από τους αδελφούς.  
- Δ. Ο Μιχαήλ Γ΄ ήταν ο Βυζαντινός αυτοκράτορας που υποστήριξε την αποστολή τους.  

Η σωστή απάντηση είναι η Β.",Β
107,"Γ. ""Βουκουρέστι""",Δ
108,"Δ. ""Το μυστικό της εκτροφής μεταξοσκώληκα""",Δ
109,"Γ. ""Τσάμης Καρατάσος""

Ο Τσάμης Καρατάσος ήταν πραγματική προσωπικότητα που έζησε και πέθανε το 1878, οπότε δεν θα μπορούσε να είναι επικεφαλής επαναστατών εκείνη τη χρονιά. Οι άλλοι τρεις, Κοσμάς Δουμπιώτης, Θεόδωρος Ζιάκας και Επίσκοπος Νικόλαος, ήταν επίσης επαναστάτες που δραστηριοποιήθηκαν την ίδια περίοδο, αν και ο Επίσκοπος Νικόλαος μπορεί να είχε πεθάνει πριν από το 1878. Ωστόσο, η επιλογή Γ είναι η πιο ακριβής, καθώς ο Τσάμης Καρατάσος ήταν ζωντανός και ενεργός κατά τη διάρκεια της συγκεκριμένης χρονικής περιόδου.",Γ
110,"Α. ""Κάρολος Μαρτέλος""

Ο Κάρολος Μαρτέλος σταμάτησε την επέλαση των Αράβων στην Ευρώπη με τη νίκη του στη Μάχη του Πουατιέ το 732 μ.Χ. εναντίον των Αράβων δυνάμεων. Αυτή η νίκη έθεσε τέλος στην επέκταση των Αράβων στην Ευρώπη και συνέβαλε στην προστασία της Δυτικής Ευρώπης από περαιτέρω αραβικές εισβολές.",Α
111,"Γ. ""8 φυλές""",Α
112,"Γ. ""Για να εξασφαλίσουν ειρήνη με άλλα κράτη""",Γ
113,"Α. ""Άβαροι και Σλάβοι""",Α
114,"Α. ""Τόσο ελληνικούς όσο και ανατολικούς θεούς""",Α
115,"Γ. ""Σλάβους""",Β
116,"Δ. ""Ο Αλέξιος Α' Κομνηνός""  

Ο Αλέξιος Α' Κομνηνός, αυτοκράτορας της Βυζαντινής Αυτοκρατορίας, ζήτησε τη βοήθεια του Πάπα Ουρβανού Β' το 1095 για να αντιμετωπίσει τις τουρκικές εισβολές και τις απειλές από τους Σελτζούκους. Η έκκλησή του αυτή οδήγησε στην κήρυξη της Α' Σταυροφορίας το 1096.  

Οι άλλες επιλογές είναι λανθασμένες:  
- Α. Ο Πάπας δεν ήταν αυτοκράτορας.  
- Β. Ο Αλέξιος Γ' Άγγελος ήταν αυτοκράτορας αργότερα, μετά την Α' Σταυροφορία.  
- Γ. Δεν ήταν άγνωστος στρατηγός.  

Η σωστή απάντηση είναι **Δ**.",Δ
117,"Α. ""Ήταν ένας εμφύλιος πόλεμος μεταξύ ελληνικών πόλεων""",Α
118,"Α. ""Ξένοι που υποστήριζαν τον αγώνα των Ελλήνων""",Α
119,"Γ. ""Προσπάθησαν να τους κρατήσουν διχασμένους""  

Οι Ρωμαίοι, κατά την περίοδο της κυριαρχίας τους στην Ελλάδα, επιδίωκαν να διατηρήσουν τον έλεγχο μέσω της πολιτικής της «διαίρει και βασίλευε». Επιδίωκαν να προκαλούν διχόνοιες μεταξύ των ελληνικών πόλεων-κρατών, ώστε να μην μπορούν να ενωθούν και να αντισταθούν αποτελεσματικά. Αυτό επιβεβαιώνεται από ιστορικές πηγές, όπως η διαίρεση της Ελλάδας σε ρωμαϊκές επαρχίες και η ενθάρρυνση τοπικών συγκρούσεων.",Γ
120,"Α. ""Εξαιτίας της βαριάς φορολογίας και της καταπίεσης που επέβαλε""",Α
121,"Α. ""Δεν πληρώνονταν""",Β
122,"Δ. ""Σημαία""",Δ
