id,generated_answer,correct_answer
12,"Η σωστή απάντηση είναι η Β: ""τότε ο τραχανάς γίνεται πιο αραιός.""

Εξήγηση: Ο τραχανάς είναι ένα ζυμαρικό που αποτελείται από αλεύρι και γάλα, το οποίο ξηραίνεται και μετατρέπεται σε μικρά σβώλους. Η προσθήκη περισσότερου γάλακτος από το απαιτούμενο κατά την παρασκευή του, θα αυξήσει την ποσότητα του υγρού στο μείγμα σε σχέση με τη στερεή μάζα του αλευριού, με αποτέλεσμα ένα πιο αραιό μείγμα πριν τη διαδικασία ξήρανσης.",Α
13,"Η σωστή απάντηση είναι η Β: ""τότε ο τραχανάς γίνεται πιο ξερός.""

Εξήγηση: 
Ο τραχανάς είναι ένα ζυμαρικό από σιμιγδάλι (αλεσμένο σιτάρι) και γιαούρτι ή γάλα. Αν προστεθεί περισσότερη πρώτη ύλη (σιτάρι), το τελικό προϊόν θα έχει μεγαλύτερη περιεκτικότητα σε άμυλο και πρωτεΐνες χωρίς την αντίστοιχη ποσότητα υγρών συστατικών (γάλα/γιαούρτι) που προστίθενται συνήθως στη ζύμη. Αυτό θα έχει ως αποτέλεσμα ένα πιο ξερό προϊόν, καθώς η αυξημένη περιεκτικότητα σε στερεά χωρίς την αντίστοιχη υγρασία το καθιστά πιο εύθρυπτο και ξερό.",Β
14,"Β

Ο τραχανάς είναι έτοιμος να φαγωθεί όταν βράσει καλά και στεγνώσει (προκειμένου για τον ξερό τραχανά). Ο ξινός τραχανάς βράζει όπως το ζυμαρικό γενικά.",Β
15,"Η σωστή απάντηση είναι η Β: ""Γιατί η διαδικασία ολοκληρώνεται πιο εύκολα με τον ήλιο επειδή έχει φως.""

Ο τραχανάς απλώνεται το καλοκαίρι κυρίως για πρακτικούς λόγους που σχετίζονται με τις κλιματολογικές συνθήκες και τη διαθεσιμότητα του φωτός. Το καλοκαίρι υπάρχει άφθονο φυσικό φως, που είναι απαραίτητο για τη διαδικασία ξήρανσης του τραχανά, ενώ η ζέστη, αν και χρήσιμη, δεν είναι ο μοναδικός παράγοντας που τον καθιστά κατάλληλο μήνα για αυτή τη διαδικασία σε σχέση με το χειμώνα. Η επαρκής έκθεση στον ήλιο για την ξήρανση είναι θεμελιώδης και εξαρτάται άμεσα από την παρουσία φωτός.",Α
16,"Η σωστή απάντηση είναι η Α: ""το βάζουν σε τσαντίλα και το κρεμάνε ψηλά.""

Η διαδικασία της στράγγισης του τυριού από το τυρόγαλο με την παραδοσιακή μέθοδο περιλαμβάνει το κρέμασμα του τυριού σε τσαντίλα (υφαντό διχτύα) για να στραγγίξει φυσικά το τυρόγαλο και να συγκεντρωθεί η μάζα του τυριού. Το δυνατό χτύπημα δεν είναι απαραίτητο και θα μπορούσε να αλλοιώσει τη δομή του τυριού.",Α
17,"Η σωστή απάντηση είναι η **Α: ""Το ξινόγαλο βράζει και η μυζήθρα βγαίνει στην επιφάνεια του δοχείου.""**

Η μυζήθρα παράγεται από το ξινόγαλο (που έχει υποστεί ζύμωση) μέσω της διαδικασίας της τυροκόμησης, παρόμοια με την παραγωγή τυριού. Κατά τη διάρκεια του βρασμού του ξινόγαλου, το στερεό μέρος που αποτελεί τη μυζήθρα διαχωρίζεται και ανεβαίνει στην επιφάνεια του δοχείου.",Α
18,"Β. ""Να έχει λαδωθεί.""

Το λάδι δημιουργεί ένα προστατευτικό στρώμα που εμποδίζει το φύλλο να κολλήσει στο ταψί κατά το ψήσιμο, κάτι απαραίτητο για την παρασκευή της πίτας. Το αλεύρι δεν εξυπηρετεί τον ίδιο σκοπό σε αυτή την περίπτωση.",Β
19,"Η σωστή απάντηση είναι η Α: ""σε υψόμετρο άνω των 900 μέτρων.""

Το τσάι του βουνού (Sideritis spp.) είναι ένα φυτό που απαντάται κυρίως σε ορεινές περιοχές της Ελλάδας, σε υψόμετρα άνω των 900 μέτρων. Η καλλιέργειά του σε χαμηλότερα υψόμετρα είναι δυνατή αλλά δεν αποτελεί τον φυσικό του βιότοπο.",Α
20,"Η σωστή απάντηση είναι η Β: ""Ωμό πλιγούρι και τυρί.""

Το πλιγούρι, ως βασικό συστατικό της πίτας, παραμένει συνήθως ωμό και ανακατεύεται με τριμμένο τυρί και άλλα υλικά πριν προστεθεί στα ψιλοκομμένα πράσα. Το βρασμένο πλιγούρι δεν χρησιμοποιείται σε αυτή τη μορφή στη συγκεκριμένη παραδοσιακή συνταγή.",Α
21,"Η σωστή απάντηση είναι το Α: ""σπάνια είχαν αυστηρά γεωμετρικά σχέδια.""

Οι παραδοσιακές φορεσιές των Σαρακατσάνων, γνωστές για την πλούσια αισθητική τους, αν και είχαν γεωμετρικά σχέδια, δεν τα ακολουθούσαν πάντα αυστηρά. Η τέχνη των Σαρακατσάνων στη διακόσμηση των φορεσιών τους χαρακτηριζόταν από ευελιξία και συχνά η γεωμετρική απλότητα ή η πιο περίπλοκη διακόσμηση εξαρτιόταν από προσωπικές επιλογές, κοινωνικές περιστάσεις και τη φαντασία των κεντητριών, που ήταν συνήθως οι μητέρες και οι γιαγιάδες των οικογενειών.",Α
22,"Η σωστή απάντηση είναι το **Β**.

Εξήγηση:
* Η ερώτηση περιγράφει σωστά τη διαδικασία διαχωρισμού βάσει της πυκνότητας των συστατικών:
    - Βαρύτερα σωματίδια (δέρμα, πολτός) προς τα έξω
    - Ελαφρύτερα συστατικά (νερό, λάδι) προς το κέντρο
* Σύμφωνα με τους νόμους της φυσικής:
    - Το ελαιόλαδο έχει μεγαλύτερη πυκνότητα από το νερό
    - Επομένως, συσσωρεύεται στο **εξωτερικό** άκρο της φυγοκέντρου κατά τον διαχωρισμό
* Η επιλογή Α περιέχει λάθος αναφορά στη διεύθυνση κίνησης του ελαιολάδου σε σχέση με τη πυκνότητά του.",Α
23,"Η σωστή απάντηση είναι η **Β**.

Αιτιολόγηση:
Για τη βέλτιστη λειτουργία ενός φωτοβολταϊκού πάρκου είναι απαραίτητη η μέγιστη έκθεση της επιφάνειας των φωτοβολταϊκών πάνελ στην ηλιακή ακτινοβολία. 

- Η κλίση προς το νότο (β) εξασφαλίζει τη μέγιστη δυνατή έκθεση στον ήλιο σε όλη τη διάρκεια της ημέρας (με μικρή προσαρμογή ανάλογα με το γεωγραφικό πλάτος).
- Η μικρή υψομετρική διαφορά μεταξύ ανατολικής και δυτικής πλευράς (β) συμβάλλει στην ομοιόμορφη έκθεση και μείωση των σκιών.
- Οι παρεμποδίσεις (θόρυβοι, οπτική όχληση κλπ) πρέπει να βρίσκονται προς το βορρά (γ) ώστε να μην επηρεάζουν άμεσα το πάρκο, προστατεύοντάς το από αρνητικές εξωτερικές επιδράσεις.

Η επιλογή Α θα οδηγούσε σε μειωμένη ηλιακή έκθεση και πιθανώς σε περισσότερες σκιές κατά τη διάρκεια του χειμώνα.",Β
24,"Η σωστή απάντηση είναι η Β: ""προτιμάται ο χυτοχάλυβας από τον χυτοσίδηρο, καθώς ο πρώτος είναι περισσότερο παχύρρευστος.""

Εξήγηση: 
- Στη χύτευση λεπτών και μικρών αντικειμένων, χρειαζόμαστε υλικό με χαμηλό σημείο τήξης και καλή ροή κατά την χύτευση
- Ο χυτοχάλυβας είναι πιο παχύρρευστος από τον χυτοσίδηρο, που σημαίνει ότι έχει καλύτερη ροή
- Αυτό καθιστά τον χυτοχάλυβα καταλληλότερο για τη συγκεκριμένη διαδικασία παραγωγής

Η επιλογή Α περιέχει το αντίθετο της επιθυμητής ιδιότητας (παχύρρευστο υλικό) και αναφέρεται στον χυτοσίδηρο, που έχει χειρότερη ροή από τον χυτοχάλυβα.",Α
25,"Η σωστή απάντηση είναι η **Β**.

Εξήγηση:
- Η γωνία κ (γωνία τοποθέτησης του κοπτικού εργαλείου) επηρεάζει σημαντικά τη διαδικασία τόρνευσης.
- Μεγάλη γωνία κ:
  * Προκαλεί μικρότερο πάχος αποβλίττου, που είναι επιθυμητό για καλύτερη ποιότητα επιφάνειας.
  * Συγκεντρώνει, όμως, τη φόρτιση σε μικρότερη περιοχή του εργαλείου, αυξάνοντας τοπικά τις πιέσεις και τις θερμοκρασίες.
  * Αυτό οδηγεί σε πρόωρη φθορά του κοπτικού εργαλείου, μειώνοντας έτσι τον χρόνο ζωής του.

Αντίθετη κατάσταση περιγράφεται στην επιλογή Α, που περιγράφει χαρακτηριστικά μικρής γωνίας κ.",Β
26,"Η σωστή απάντηση είναι η Β: ""χρησιμοποιούνται διεισδυτές από διαμάντι για τη σκληρομέτρηση.""

Εξήγηση: 
- Στους θερμικά κατεργασμένους χάλυβες η σκληρότητα αυξάνεται σημαντικά
- Για τη μέτρηση της σκληρότητας τέτοιων υλικών χρησιμοποιείται η μέθοδος Vickers ή Rockwell με κατάλληλους διεισδυτές
- Ο διαμαντένιος διεισδυτής είναι καταλληλότερος από τον διεισδυτή σκληρυμένου χάλυβα για μετρήσεις υψηλής σκληρότητας
  * Διατηρεί την αιχμηρότητά του στις υψηλές σκληρότητες
  * Δίνει πιο ακριβή αποτελέσματα σε σκληρά υλικά που έχουν υποστεί εντατικές κατεργασίες σκλήρυνσης",Α
27,"Η σωστή απάντηση είναι η Β: ""παράγονται καπλαμάδες από κόντρα πλακέ θαλάσσης.""

Η διαδικασία παραγωγής είναι από το έτοιμο κόντρα πλακέ προς τους καπλαμάδες και όχι το αντίστροφο.",Α
28,"Η σωστή απάντηση είναι η **Β. ""κωνόμορφα κορμοτεμάχια""**.

Η ξυλεία πρώτης ποιότητας χαρακτηρίζεται από την ομοιομορφία της και την απουσία ελαττωμάτων. Τα κωνόμορφα κορμοτεμάχια (με ομοιόμορφη διατομή κατά μήκος του κορμού) είναι καταλληλότερα για την παραγωγή ξύλου υψηλής ποιότητας καθώς εξασφαλίζουν καλύτερη ομοιογένεια στο τελικό προϊόν.",Α
29,"Η σωστή απάντηση είναι η Α: ""το ξύλο έχει διαφορετική μηχανική αντοχή σε διαφορετικές αυξητικές διευθύνσεις (αξονικά, εγκάρσια).""

Τα μέταλλα παρουσιάζουν παρόμοια μηχανική συμπεριφορά σε όλες τις κατευθύνσεις, σε αντίθεση με το ξύλο. Το ξύλο, ως ανισότροπο υλικό, έχει σημαντικά διαφορετική μηχανική αντοχή ανάλογα με την κατεύθυνση σε σχέση με την αυξητική του (αξονικά έναντι εγκάρσια προς την κατεύθυνση του ξύλου).",Α
30,"Η σωστή απάντηση είναι το γράμμα **Α**.

Εξήγηση: Όταν ο ανεμιστήρας του κινητήρα (ψύκτη) δεν λειτουργεί σωστά ή έχει σταματήσει, η θερμοκρασία του κινητήρα αυξάνεται. Αυτό γίνεται αντιληπτό από την άνοδο του δείκτη θερμοκρασίας στο αντίστοιχο όργανο του αυτοκινήτου (θερμόμετρο). Ο δείκτης του μανόμετρου (μανόμετρο καυσίμου) δείχνει πάντα την πίεση του καυσίμου και δεν σχετίζεται με τη λειτουργία του ανεμιστήρα.",Α
31,"Η σωστή απάντηση είναι η Α: ""ελέγχω τη στάθμη λαδιού του κινητήρα.""

Η λυχνία ανάβει ως προειδοποιητική ένδειξη (alarm) για να ειδοποιήσει τον οδηγό ότι πρέπει να ελέγξει τη στάθμη του λαδιού, πριν αυτό φτάσει στο σημείο που θα προκαλούσε βλάβη στον κινητήρα. Δεν υποδεικνύει πάντα την ανάγκη για αλλαγή λαδιού (που γίνεται σε τακτά χρονικά διαστήματα βάσει του κατασκευαστή), αλλά για συμπλήρωση όταν χρειάζεται.",Α
32,"Η σωστή απάντηση είναι η Β: ""ίδια μορφή πέλματος και ίδιο βαθμό φθοράς.""

Αιτιολόγηση: Τα ελαστικά του ίδιου άξονα πρέπει να έχουν τα ίδια χαρακτηριστικά για να εξασφαλιστεί η σωστή λειτουργία του οχήματος και η ασφαλής οδήγηση. Αυτό περιλαμβάνει την ίδια μορφή πέλματος για ομοιόμορφη επαφή με το δρόμο και λογικό βαθμό φθοράς καθώς τα ελαστικά θα φθείρονταν ταυτόχρονα, λόγω της κοινής χρήσης τους.",Β
33,"Η σωστή απάντηση είναι το γράμμα Β: ""ενώ ο τροχός βρίσκεται στον αέρα.""

Αυτό συμβαίνει γιατί τα μπουλόνια ξεσφίγγονται συνήθως λόγω απώλειας της τριβής του τροχού με το έδαφος, με αποτέλεσμα ο τροχός να ανασηκώνεται και να αιωρείται πριν τελικά πέσει.",Α
34,"Η σωστή απάντηση είναι η Β: ""σε ένδειξη υψηλής θερμοκρασίας.""

Η έλλειψη ψυκτικού υγρού οδηγεί σε ανεπαρκή ψύξη του κινητήρα, με αποτέλεσμα η θερμοκρασία να ανεβαίνει. Τα περισσότερα σύγχρονα αυτοκίνητα είναι εξοπλισμένα με αισθητήρες που ανιχνεύουν τη θερμοκρασία του κινητήρα και τις αλλαγές στο σύστημα ψύξης. Όταν υπάρχει έλλειψη ψυκτικού, ο θερμοστάτης μπορεί να παραμείνει ανοιχτός περισσότερο από το φυσιολογικό σε μια προσπάθεια να αντισταθμίσει την έλλειψη ψύξης, με αποτέλεσμα να εμφανίζεται ένδειξη υψηλής θερμοκρασίας στο ταμπλό του αυτοκινήτου.",Β
35,"Β

Το αντιπηκτικό νερό περιέχει πρόσθετα που εμποδίζουν το πάγωμα και κατά συνέπεια το ράγισμα του κινητήρα λόγω χαμηλών θερμοκρασιών τον χειμώνα. Το απεσταγμένο νερό, αν και καθαρό, δεν περιέχει τα απαραίτητα αντιπαγωτικά πρόσθετα για την προστασία του κινητήρα.",Β
36,"Η σωστή απάντηση είναι η Β: ""βλάβη σε κάποια ασφάλεια.""

Η ξαφνική παύση λειτουργίας σε μεμονωμένα φώτα του αυτοκινήτου υποδεικνύει συνήθως πρόβλημα στο ηλεκτρικό κύκλωμα που ελέγχεται από ασφάλεια. Η μπαταρία, αν και βασική για τη λειτουργία του αυτοκινήτου, δεν μπορεί να προκαλέσει τέτοια συγκεκριμένα και στιγμιαία προβλήματα σε μεμονωμένα φώτα, αλλά μόνο συνολική απώλεια ηλεκτροδότησης.",Α
37,"Β

Τα γάντια από καουτσούκ είναι το ενδεδειγμένο προστατευτικό μέτρο όταν χειριζόμαστε καλώδια και κάνουμε φόρτιση μπαταριών, καθώς προστατεύουν από ηλεκτροπληξία. Η μάσκα, αν και χρήσιμη σε άλλες περιπτώσεις, δεν προσφέρει προστασία από ηλεκτρικό ρεύμα.",Β
38,"Η σωστή απάντηση είναι η Β: ""που έχουν ζημιές στην καλωδίωση.""

Η χρήση καλωδίων εκκίνησης (jump starts) σε οχήματα με μπαταρίες δεν πρέπει να γίνεται μόνο όταν υπάρχει πρόβλημα στην καλωδίωση του οχήματος, αλλά και όταν υπάρχει διαρροή μπαταρίας, για λόγους ασφαλείας. Ωστόσο, η ερώτηση αναφέρεται συγκεκριμένα στις ζημιές στην καλωδίωση ως τον κύριο λόγο που δεν επιτρέπεται η συγκεκριμένη ενέργεια.",Α
39,"Η σωστή απάντηση είναι η Β: ""δεν πρέπει να υπάρχει μειωμένη στάθμη καυσίμου.""

Εξήγηση: Για την ασφαλή εκκίνηση ενός αυτοκινήτου με καλώδια (jump start), είναι κρίσιμο να υπάρχει επαρκής ποσότητα καυσίμου στη μπαταρία του αυτοκινήτου που θα λάβει τα ρεύματα (το ""δώρο""). Μια μειωμένη στάθμη καυσίμου θα μπορούσε να εμποδίσει τη διαδικασία φόρτισης της μπαταρίας και να προκαλέσει προβλήματα κατά την εκκίνηση. Δεν αναφέρεται κάτι σχετικό με οσμή καυσίμου στο συγκεκριμένο ζήτημα ασφαλείας.",Α
40,"Η σωστή απάντηση είναι η Β: ""45 με 50 εκατοστά.""

Η απόσταση αυτή είναι η ενδεδειγμένη για την ασφαλή σύνδεση των καλωδίων φόρτισης των μπαταριών μεταξύ δύο οχημάτων, λαμβάνοντας υπόψη τόσο την πρακτικότητα όσο και την αποφυγή βραχυκυκλωμάτων ή φθοράς των καλωδίων.",Β
41,"Η σωστή απάντηση είναι η **Β**.

Εξήγηση:
- Όταν ο οδηγός φρενάρει απότομα, αρχικά η επιβράδυνση του αυτοκινήτου οφείλεται στη στατική τριβή (που προσπαθεί να διατηρήσει την κίνηση) και είναι σχετικά μικρή.
- Με την απότομη πέδηση, οι ταχύτητες περιστροφής των τροχών αυξάνονται (σύμφωνα με την αρχή διατήρησης της στροφορμής, καθώς το σύστημα τροχος-έδαφος προσπαθεί να διατηρήσει την κίνησή του).
- Αυτό έχει ως αποτέλεσμα, μόλις η στατική τριβή υπερβληθεί, να αναπτύσσεται τριβή ολίσθησης μεταξύ ελαστικών και οδοστρώματος, που είναι πολύ μεγαλύτερη.
- Συνεπώς, η επιβράδυνση γίνεται πολύ πιο έντονη, και το αυτοκίνητο σταματά σε μικρότερη απόσταση, παρά την μεγαλύτερη διαθέσιμη δύναμη τριβής (τριβής ολίσθησης).

Η επιλογή Α περιγράφει το αντίθετο σενάριο, που θα συνέβαινε μόνο αν η αρχική δύναμη πέδησης ήταν μικρότερη της απαιτούμενης για την υπέρβαση της στατικής τριβής.",Α
42,"Η σωστή απάντηση είναι το Β: ""Εκείνος όμως έπλυνε και το παρμπρίζ.""

Η απάντηση Α αντιβαίνει στις οδηγίες που δόθηκαν, καθώς αναφέρεται σε ενέργεια που αντίκειται στην αρχική εντολή του ""μην ασχοληθεί με το εσωτερικό"". Το παρμπρίζ, ως εξωτερικό μέρος του αυτοκινήτου, συνάδει με την εντολή.",Α
43,"Η σωστή απάντηση είναι το **Α**.

Η λογική του μηχανισμού προσανατολισμού με τη σκιά λειτουργεί ως εξής:
- Το κατακόρυφο ξύλο δημιουργεί μια σκιά με καθορισμένη κατεύθυνση σε σχέση με τον ήλιο
- Η κίνηση της σκιάς κατά τη διάρκεια της ημέρας οφείλεται στην κίνηση του ήλιου
- Με τη σήμανση της αρχικής και τελικής θέσης της σκιάς και τη σύνδεση αυτών των σημείων, δημιουργείται μια γραμμή που δείχνει τον άξονα Ανατολής-Δύσης, με το πρώτο σημείο να αντιστοιχεί στο Ανατολικό και το δεύτερο στο Δυτικό.

Στο λάθος της επιλογής Β, υπάρχει σύγχυση ως προς την κατεύθυνση που αντιστοιχεί σε κάθε σημείο σήμανσης, κάτι που αντιτίθεται στους κανόνες της φυσικής κίνησης του ήλιου.",Β
44,"Η σωστή απάντηση είναι η Α: ""απαγορεύεται να τα πλύνουμε σε πλυντήριο ρούχων.""

Τα πουπουλένια μαξιλάρια συνήθως απαιτούν ειδική μεταχείριση στον καθαρισμό τους καθώς η δομή των πουπουλένιων υλικών μπορεί να καταστραφεί από τη μηχανική δράση του πλυντηρίου. Ο σωστός καθαρισμός τους γίνεται συνήθως με στεγνό καθάρισμα σε εξειδικευμένα καθαριστήρια.",Β
45,"Η σωστή απάντηση είναι η Β: ""τοποθετώντας τον αντίχειρα, τον δείκτη και τον μέσο στις δύο τρύπες.""

Η λαβή αυτή είναι γνωστή ως ""λαβή πέννας"" (pen grip) και είναι η ενδεδειγμένη για ακριβή κοπή, όπως απαιτείται σε πολλές περιπτώσεις χρήσης ψαλιδιού, ειδικά σε εργασίες που απαιτούν ακρίβεια.",Α
46,"Η σωστή απάντηση είναι η Β: ""κοντομάνικα και μακρυμάνικα μπλουζάκια.""

Εξήγηση: Τα μπλουζάκια, λόγω της κατασκευής τους και των υλικών τους, είναι πιο ευαίσθητα σε παραμόρφωση και απώλεια του σχήματος τους όταν κρεμιούνται σε συγκεκριμένες συνθήκες (π.χ. υγρασία). Τα πουκάμισα, ειδικά αυτά από πιο ποιοτικά υφάσματα, είναι συνήθως πιο ανθεκτικά σε τέτοιες καταστάσεις.",Β
47,"Β. ""η πόρτα της κρεβατοκάμαρας.""

Η πόρτα της κρεβατοκάμαρας είναι πιο πιθανό να φουσκώσει λόγω της υγρασίας και της φθοράς του χρόνου σε σχέση με την πόρτα του μπάνιου, όπου υπάρχουν ειδικά συστήματα εξαερισμού που μειώνουν την υγρασία.",Α
48,"Η σωστή απάντηση είναι το Β.

Η αναφορά στην ""κορνίζα του τοίχου"" είναι πιο λογική σε σχέση με την πιθανή βλάβη της οπτικής ίνας, καθώς οι κορνίζες είναι πιο συνηθισμένα σημεία όπου μπορεί να έρθει σε επαφή ένας σκύλος με καλώδια, σε αντίθεση με το σοβατεπί όπου η πρόσβαση είναι πιο περιορισμένη και λιγότερο ελκυστική για τον σκύλο.",Α
49,"Η σωστή απάντηση είναι η Β: ""κλείνουμε τις στρόφιγγες κατά τη φορά των δεικτών του ρολογιού.""

Η κίνηση αυτή είναι η ασφαλής μέθοδος για να διακόψουμε την παροχή του γκαζιού και να σβήσουμε την εστία, αποφεύγοντας πιθανούς κινδύνους όπως εκρήξεις ή διαρροές.",Β
50,"Η σωστή απάντηση είναι η Β: ""παντελόνι και σακάκι.""

Ο σιορ Διονύσιος, ο κεντρικός χαρακτήρας του Καραγκιόζη στην ελληνική παράδοση, παραδοσιακά απεικονίζεται με αυτή την ενδυμασία στο θέατρο σκιών. Το ""φράκο"" που αναφέρεται στην επιλογή Α, αν και ήταν μέρος επίσημης ευρωπαϊκής ενδυασίας, δεν αποτελεί μέρος της παραδοσιακής ενδυμασίας του χαρακτήρα στην ελληνική σκιάγραφία.",Α
51,"Η σωστή απάντηση είναι η Β: ""είναι προτιμότερο να προσθέσετε με φειδώ και να συμπληρώσετε αργότερα.""

Η πρακτική αυτή είναι η πιο ασφαλής και επαγγελματική προσέγγιση στη μαγειρική, καθώς επιτρέπει καλύτερο έλεγχο στη γεύση του τελικού πιάτου.",Β
52,"Η σωστή απάντηση είναι η Β: ""κοντό, μικροκαμωμένο με μεγάλη μύτη.""

Ο Μορφονιός, όπως και τα περισσότερα πρόσωπα του θεάτρου σκιών (καραγκιόζης), έχει καθιερωθεί με συγκεκριμένα χαρακτηριστικά στην λαϊκή παράδοση. Παρότι υπάρχουν παραλλαγές στις ιστορίες, το χαρακτηριστικό εξωτερικό του περίγραμμα στον κινηματογράφο σκιών είναι σταθερό: κοντός σωματότυπος, με χαρακτηριστική μεγάλη μύτη, που τον διακρίνει και τον κάνει αναγνωρίσιμο.",Β
