id,generated_answer,correct_answer
22,"Α

Η σωστή απάντηση είναι **Α**.

Αιτιολόγηση: Στη φυγοκεντρική μηχανή, τα βαρύτερα στερεά πιέζονται προς τα εξωτερικά τοιχώματα, ενώ τα ελαφρύτερα υγρά (όπως το λάδι) κινούνται προς το κέντρο. Το ελαιόλαδο, έχοντας μικρότερη πυκνότητα από το νερό, συσσωρεύεται στο κέντρο, ενώ το νερό και οι ακαθαρσίες, που είναι βαρύτερα, κινούνται προς τα εξωτερικά. Αυτό συμβαίνει σύμφωνα με την απάντηση **Α**.",Α
23,"Γ

Η σωστή απάντηση είναι:  
**Γ. ""α) η κλίση του γηπέδου προς το νότο, β) η μικρή υψομετρική διαφορά μεταξύ ανατολικής και δυτικής πλευράς και γ) οι γειτονικές παρεμποδίσεις να βρίσκονται στο βορρά""**

Αιτιολόγηση: Σε φωτοβολταϊκά πάρκα, η κλίση προς το νότο επιτρέπει την αποτελεσματική ανταπόκριση στην ηλιακή ακτινοβολία, ενώ η μικρή υψομετρική διαφορά μεταξύ ανατολικής και δυτικής πλευράς επιτρέπει την ισορροπία της ηλιακής ακτινοβολίας. Οι γειτονικές παρεμποδίσεις πρέπει να βρίσκονται στο βορρά για να μην εμποδίζουν την ανταπόκριση των πάνελ.",Β
24,"Γ. ""προτιμάται ο χυτοχάλυβας από τον χυτοσίδηρο, καθώς ο πρώτος είναι περισσότερο παχύρρευστος."" 

**Σωστή απάντηση: Γ**",Α
25,"Γ. ""Όταν η γωνία κ είναι μικρή, το πάχος του αποβλίττου είναι μεγάλο αλλά η κατανομή της φόρτισης στο εργαλείο γίνεται σε μια πολύ μεγάλη περιοχή του. Αυτό έχει ως συνέπεια την αύξηση του χρόνου ζωής του κοπτικού εργαλείου.""

**Σωστή απάντηση: Γ**",Β
26,"Γ. ""χρησιμοποιούνται διεισδυτές από σκληρυμένο χάλυβα για τη σκληρομέτρηση."" 

**Σωστή απάντηση: Γ** 

**Συντομογραφία:** Στις δοκιμές σκληρότητας υλικών που έχουν υποστεί κατεργασίες σκλήρυνσης (όπως οι θερμικά κατεργασμένοι χάλυβες), χρησιμοποιούνται διεισδυτές από σκληρυμένο χάλυβα για τη σκληρομέτρηση. Αυτό γίνεται γιατί τα διεισδυτές πρέπει να είναι αρκετά σκληρά για να δημιουργήσουν τραχύτητα στο δοκιμαστικό υλικό, αλλά όχι τόσο σκληρά ώστε να καταστραφούν. Τα διεισδυτές από διαμάντι είναι πολύ σκληρά και χρησιμοποιούνται σε πιο σκληρά υλικά.",Α
27,"Γ. ""παράγονται κόντρα πλακέ θαλάσσης από καπλαμάδες.""  

**Σωστή απάντηση: Γ**  

**Συντομογραφία:**  
- Καπλαμάδες είναι τα αρχικά κομμάτια ξύλου που χρησιμοποιούνται για την παραγωγή κόντρα πλακέ.  
- Επομένως, η σωστή φράση είναι: **""παράγονται κόντρα πλακέ θαλάσσης από καπλαμάδες.""**  

**Απάντηση: Γ**",Α
28,"Γ. ""συνήθως αποτελείται από κυλινδρόσχημα κορμοτεμάχια.""  

**Σωστή απάντηση: Α**  

**Σημείωση:** Η ξυλεία πρώτης ποιότητας συνήθως αποτελείται από κυλινδρόσχημα κορμοτεμάχια, δηλαδή τμήματα του κορμού που έχουν περίπου κυλινδρικό σχήμα. Τα κωνικόμορφα κορμοτεμάχια είναι πιο συχνά συνδεδεμένα με τη δεύτερη ποιότητα.",Α
29,"Α. ""το ξύλο έχει διαφορετική μηχανική αντοχή σε διαφορετικές αυξητικές διευθύνσεις (αξονικά, εγκάρσια).""",Α
30,"Γ. ""Από τον θόρυβο του κινητήρα.""  

**Σωστή απάντηση: Γ**",Α
31,"Α. ""ελέγχω τη στάθμη λαδιού του κινητήρα.""",Α
32,"Γ. ""ίδια μορφή πέλματος και ίδιο βαθμό φθοράς.""  

**Σωστή απάντηση: Γ**",Β
33,"Γ. ""ενώ ο τροχός βρίσκεται στον αέρα."" 

**Σωστή απάντηση: Γ**",Α
34,"Β. ""σε ένδειξη υψηλής θερμοκρασίας.""",Β
35,"Β. ""Αντιπηκτικό νερό.""",Β
36,"Γ. ""βλάβη σε κάποιο φως."" 

(Σημείωση: Η ερώτηση δεν παρουσιάζει την επιλογή Γ, οπότε η σωστή απάντηση είναι η Β, αν και δεν είναι πλήρως σαφής. Αν υποθέτουμε ότι η ερώτηση είναι σωστά τύπωση, τότε η σωστή απάντηση είναι:)

**Β. ""βλάβη σε κάποια ασφάλεια.""**",Α
37,"Γ. ""Να χρησιμοποιώ προστατευτικό φιλτράρισμα.""  

**Σωστή απάντηση: Γ**  

**Σημείωση:** Όταν φορτίζεις μια μπαταρία με καλώδια, υπάρχει κίνδυνος εκροής αέριων (όπως υδρογόνου), οπότε είναι απαραίτητο να χρησιμοποιείς προστατευτικό φιλτράρισμα (π.χ. μάσκα) για να αποφύγεις από την εκτόξευση αέριων. Τα γάντια από καουτσούκ είναι σημαντικά αλλά δεν αποτελούν το κύριο προστατευτικό μέτρο σε αυτή την περίπτωση.",Β
38,"Γ. ""που έχουν ζημιές στην καλωδίωση ή διαρροές μπαταρίας.""",Α
39,"Γ. ""δεν πρέπει να υπάρχει ηλεκτρική τάση στο αυτοκίνητο.""  

**Σωστή απάντηση: Γ**",Α
40,"Γ. ""1 με 2 εκατοστά.""",Β
41,"Γ. ""Το αυτοκίνητο σταμάτησε σε μεγαλύτερη απόσταση αφού πλέον η επιβράδυνση οφειλόταν στην τριβή ολίσθησης και όχι στην στατική τριβή."" 

**Σωστή απάντηση: Γ**",Α
42,"Γ. ""Εκείνος όμως έπλυνε και τα πατάκια.""  

**Σωστή απάντηση: Α**  

**Συντομογραφική εξήγηση:**  
Η πρόταση ""Ζήτησε από τον υπάλληλο να μην ασχοληθεί με το εσωτερικό του αυτοκινήτου"" αναφέρεται στο εσωτερικό του αυτοκινήτου. Τα ""πατάκια"" ανήκουν στο εσωτερικό, ενώ το ""παρμπρίζ"" είναι μέρος του εξωτερικού. Επομένως, η σωστή απάντηση είναι **Α**.",Α
43,"Γ

Η σωστή απάντηση είναι **Γ**, αλλά δεν υπάρχει επιλογή Γ στις διαθέσιμες απαντήσεις. Επομένως, αν θεωρήσουμε ότι η ερώτηση είναι αντιγραφή της απάντησης, τότε η σωστή απάντηση είναι:

**Γ** (αν υπάρχει αυτή ως επιλογή). Αν όμως δεν υπάρχει, τότε η σωστή απάντηση είναι **Β**, καθώς η σκιά κινείται από Δυτικό προς Ανατολικό, και η ευθεία που ενώνει τα δύο σημεία δείχνει τον άξονα Ανατολής-Δύσης.",Β
44,"Γ. ""πρέπει να τα καθαρίσουμε με χημικά απολυμαντικά.""  

**Σωστή απάντηση: Γ**",Β
45,"Γ. ""τοποθετώντας τον αντίχειρα και τον μέσο στις δύο τρύπες."" 

**Σωστή απάντηση: Γ**",Α
46,"Γ. ""κοντομάνικα και μακρυμάνικα πουκάμισα.""  

**Σωστή απάντηση: Γ**",Β
47,"Γ. ""η πόρτα του μπάνιου."" 

**Σωστή απάντηση: Α**  
(Σε ένα παλιό σπίτι, η πόρτα του μπάνιου είναι πιθανότερο να φουσκώσει λόγω της υγρασίας και της ξεπερασμένης κατασκευής.)",Α
48,"Γ. ""μήπως ο σκύλος ξηλώσει την οπτική ίνα από το σοβατεπί του τοίχου."" 

**Σωστή απάντηση: Γ** 

(Η σωστή πρόταση είναι αυτή που αναφέρει το ""σοβατεπί του τοίχου"", καθώς είναι το σωστό όνομα για το στρώμα του τοίχου που βρίσκεται κάτω από την κορνίζα, και είναι το συνήθως τοποθεσία που ξηλώνει ο σκύλος.)",Α
49,"Γ. ""κλείνουμε τις στρόφιγγες ανάποδα από τη φορά των δεικτών του ρολογιού.""  

**Σωστή απάντηση: Γ**  

Η σωστή φορά για να κλείσουμε μια εστία γκαζιού είναι ανάποδα από τη φορά των δεικτών του ρολογιού, για να αποφεύγουμε την απότομη κατανάλωση αέρα και την πιθανή εκρήξη.",Β
50,"Γ. ""παντελόνι και φράκο.""",Α
51,"Γ. ""είναι προτιμότερο να προσθέσετε με φειδώ και να συμπληρώσετε αργότερα.""",Β
52,"Α. ""ψηλό, ξερακιανό με μεγάλη μύτη.""",Β
53,"Α. ""προσέχω να έχουν στραγγίξει καλά πριν να τις ρίξω στο τηγάνι.""",Β
54,"Γ. ""Μέσα στο οινόπνευμα διαλύονται οι χρωστικές του μαρκαδόρου για να φανεί το αποτύπωμά του.""

**Σωστή απάντηση: Γ**",Β
55,"Γ. ""είναι υπεύθυνη μια λιπαρή ρητίνη."" 

**Σωστή απάντηση: Γ**",Α
56,"Γ. ""Γιατί ο αέρας που περιέχει έχει μικρότερη πυκνότητα από τον εξωτερικό αέρα της ατμόσφαιρας.""

**Σωστή απάντηση: Γ**",Β
57,"Γ

Η σωστή απάντηση είναι: **Γ. ""στράφηκε αριστερά για να ανάψει ένα κερί. Στη συνέχεια κοίταξε προς τα δεξιά για να θαυμάσει το τέμπλο του ιερού.""**

Στον ορθόδοξο ναό, ο επισκέπτης συνήθως ανάψει κερί στην αριστερή πλευρά του ναού (πλησιέστερα στην είσοδο), και μετά κοιτάξει προς τα δεξιά για να θαυμάσει το τέμπλο (την αρχιτεκτονική αναλογία του ναού).",Α
58,"Δ. ""επειδή η ταχύτητα του αέρα στα επιμέρους τμήματά του διαφέρει.""  

**Σωστή απάντηση: Δ**  

(Η ταχύτητα του αέρα στα διαφορετικά τμήματα του μπαλονιού μπορεί να είναι διαφορετική, ως αποτέλεσμα της ροής του αέρα, και αυτό μπορεί να οδηγήσει σε διαφορετική αντίληψη του χρώματος σε διαφορετικά σημεία.)",Β
59,"Α. ""εάν είναι κούφιο.""",Α
60,"Γ. ""Οι πυροσβέστες αποφασίζουν να προσεγγίσουν τη φωτιά από την πλευρά που η φωτιά δεν έχει ακόμα φτάσει.""",Β
61,"Β. ""Το αντιπύρ καταναλώνει την καύσιμη ύλη στην πορεία της κύριας πυρκαγιάς. Ως αποτέλεσμα το κύριο μέτωπο στερείται καύσιμης ύλης, ενός από τα τρία στοιχεία του «τριγώνου της φωτιάς», και έτσι σβήνει ή επιβραδύνεται δραματικά.""",Β
62,"Γ. ""Με τα φύλλα.""",Β
63,"Α. ""Η μικρότερη κλίμακα που μπορεί να χρησιμοποιήσει ο πυροσβέστης είναι η πρώτη.""",Α
64,"Β. ""Σε φυσικά ή τεχνητά κλαδιά.""",Β
65,"Γ

Η σωστή απάντηση είναι:

**Γ. ""Στο επάνω μέρος αναγράφεται ο αριθμός αναγνώρισης της ουσίας που μεταφέρει το όχημα. Στο κάτω μέρος αναγράφεται ο αριθμός αναγνώρισης κινδύνου που ενέχει η ουσία που μεταφέρει το όχημα.""**

Αυτή είναι η σωστή διατύπωση ανάλογα με τις διατάξεις της Συμφωνίας ADR.",Α
66,"Γ. ""ξετυλίγεται η κλωστή από το κουκούλι και τυλίγεται σε κουβάρι."" 

**Σωστή απάντηση: Γ**",Α
67,"Γ

Η σωστή απάντηση είναι:  
**Γ. ""Σε μια πυρκαγιά της πρώτης κατηγορίας πρέπει να χρησιμοποιηθεί πυροσβεστήρας ξηράς σκόνης ή διοξειδίου του άνθρακα, ενώ σε μια πυρκαγιά της τρίτης κατηγορίας μπορεί να χρησιμοποιηθεί νερό.""**

Αναλυτικά:  
- Πυρκαγιές στερεών καυσίμων (πρώτης κατηγορίας) αντιμετωπίζονται με πυροσβεστήρες ξηράς σκόνης ή διοξειδίου του άνθρακα.  
- Πυρκαγιές αέριων καυσίμων (τρίτης κατηγορίας) αντιμετωπίζονται με νερό.",Β
68,"Γ. ""πρέπει να βραστεί καλά σε καυτό νερό, σαπούνι και σόδα.""  

**Σωστή απάντηση: Α**  

**Σημείωση:** Η σωστή απάντηση είναι **Α**, καθώς η κόλλα από το μεταξωτό νήμα φεύγει καλύτερα όταν βραστεί σε καυτό νερό, σαπούνι και σόδα. Η επιλογή Γ είναι αντίθετη, αφού λέει ""πρέπει να βραστεί καλά σε καυτό νερό, σαπούνι και σόδα"", αλλά δεν είναι η απάντηση που είναι σωστή. Η σωστή είναι **Α**.  

**Σωστή απάντηση: Α**",Α
69,"Γ. ""κατά τους χειμερινούς μήνες.""  

**Σωστή απάντηση: Γ**  

**Συντομογραφία:** Απάντηση: **Γ**",Β
70,"Γ. ""τεντώνονται και δένονται παράλληλα στις επάνω και κάτω ράβδους του αργαλειού."" 

**Σωστή απάντηση: Α** 

**Σημείωση:** Στην πραγματικότητα, τα στημόνια τεντώνονται και δένονται **κάθετα** στις επάνω και κάτω ράβδους του αργαλειού. Επομένως, η σωστή απάντηση είναι:

**Β** 

(Συγγνώμη για την παραπομπή στην αρχική απάντηση. Η σωστή είναι η Β.)",Α
71,"Γ. ""Τον ξεχώνουν από το χώμα, τον κοπανούν να γίνει ψιλός, τον πλένουν και τέλον τον κοσκινίζουν."" 

**Σωστή απάντηση: Γ**",Β
72,"Α. ""κλαδέψτε τα ξερά κλαδιά από τα δένδρα και τους θάμνους.""",Α
73,"Γ. ""Πάνω σε μία ράβδο."" 

(Σημείωση: Η ερώτηση δεν παρουσιάζει όλες τις επιλογές, αλλά αν υποθέσουμε ότι η σωστή είναι η Γ, τότε η απάντηση είναι:)

**Γ.**",Β
74,"Γ. ""είναι προτιμότερο να φτιάχνονται από μέταλλο."" 

**Σωστή απάντηση: Γ**",Β
75,"Γ. ""από τα δύο άκρα προς τα μέσα."" 

(Σημείωση: Η ερώτηση δεν παρουσιάζει την επιλογή Γ, οπότε η σωστή απάντηση είναι:)

**Β. ""από κάτω προς τα επάνω.""**",Β
76,"Δ. ""μαζέψτε τις τέντες στα μπαλκόνια."" 

**Σωστή απάντηση: Δ**",Α
77,"Γ. ""Είναι τυλιγμένο σε σχήμα κυλίνδρου.""  

**Σωστή απάντηση: Γ**",Α
78,"Γ

Η σωστή απάντηση είναι **Γ**. Αντίθετα από την Α, η Β δεν περιγράφει τη σωστή τεχνική για την απομάκρυνση ενός ξένου σώματος από το αυτί. Η σωστή διαδικασία είναι να τραβάμε το λοβό του αυτιού προς τα πίσω και κάτω, ώστε να επιτευχθεί η απομάκρυνση του σώματος. Αυτό αντιστοιχεί στην περιγραφή της Α, αλλά η Β περιγράφει την αντίθετη κατεύθυνση. Επομένως, η σωστή απάντηση είναι **Γ**.",Α
79,"Γ

Η σωστή απάντηση είναι: **Γ. ""το ένα βρίσκεται στο επάνω μέρος και το άλλο στο κάτω μέρος, ενώ διαφέρει σε σχήμα, μέγεθος και δέσιμο με το πρώτο.""**

Αυτή η πρόταση αντιστοιχεί στην ανατομική δομή του αργαλειού, όπου τα δύο νημάτων δένονται με θηλιά σε διαφορετικά μέρη (επάνω και κάτω) και διαφέρουν σε σχήμα, μέγεθος και δέσιμο.",Α
80,"Α. ""Επίσης, ένα από τα μέτρα αντιμετώπισης είναι η ακινητοποίηση του άκρου πάνω από το ύψος της καρδιάς.""",Β
81,"Γ. ""να μην αφήσουν τα νήματα του αργαλειού να μπερδευτούν.""",Β
82,"Γ. ""από εξογκώματα, που εμφανίζονται κάθετα και στα δύο άκρα και σχηματίζουν ένα σχήμα σαν χτένα."" 

**Σωστή απάντηση: Γ**",Α
83,"Γ. ""με μεγάλα λοβώδη φύλλα και δυνατό κορμό.""",Α
84,"Γ. ""τυλίγεται γύρω από το στόμα των στημονιών.""",Α
85,"Γ. ""πιάνονται από τα χέρια."" 

(Η σωστή απάντηση είναι η Α, αλλά αν δεν υπάρχει το Γ, τότε η καλύτερη επιλογή είναι η Α. Αν όμως η Α είναι σωστή, τότε η απάντηση είναι Α.) 

Σύμφωνα με τον καλαματιανό χορό, οι χορευτές ""πιάνονται από τα χέρια"", δηλαδή τα χέρια των χορευτών ενώνονται για να δημιουργηθεί ένας κύκλος. 

**Απάντηση: Α**",Α
86,"Β. ""από καυτό νερό και άνθη χαμομηλιού.""",Β
87,"Β. ""το νούμερο βελόνας που πρέπει να χρησιμοποιηθεί.""",Β
88,"Γ. ""Ποτέ μετά από βροχή.""  

**Σωστή απάντηση: Γ**",Α
89,"Γ. ""τοποθετούμε το νήμα πάνω από τη βελόνα."" 

**Σωστή απάντηση: Γ**",Α
90,"Γ. ""η δεξιά βελόνα περνά μέσα από τους πόντους της αριστερής.""  

**Σωστή απάντηση: Γ**",Α
91,"Γ

Η σωστή απάντηση είναι: **Γ. ""το πολτοποιούμε στο πολυμηχάνημα και το ρίχνουμε στο μείγμα.""**

Αιτιολόγηση: Στην κρεατόπιτα, το κρέας τσιγαρίζεται πρώτα για να μαλακώσει, και μετά πολτοποιείται στο πολυμηχάνημα για να γίνει λεπτό και να το ρίξουμε στο μείγμα. Η επιλογή Β είναι η σωστή. Η επιλογή Γ είναι η σωστή. Αυτή είναι η απάντηση που αντιστοιχεί στην πραγματική διαδικασία.",Α
92,"Α. ""τα στίβουμε καλά μέχρι να στραγγίσουν.""",Β
93,"Γ. ""τα ζεματίζουμε με λάδι στο τηγάνι."" 

**Σωστή απάντηση: Α** 

(Η σωστή προσέγγιση για τα φύλλα της χορτόπιτας είναι να τα ζεματίζουμε με λάδι στο τηγάνι, όχι σε νερό που βράζει.)",Β
94,"Γ. ""το κρέας απλώνεται κάθετα προς το έδαφος."" 

**Σωστή απάντηση: Γ**",Β
95,"Γ. ""Η κοιλιά του.""  

**Σωστή απάντηση: Γ. ""Η κοιλιά του.""**  

Στην παραδοσιακή σηροτροφία, το μεταξοσκώληκα συλλέγεται από την κοιλιά του, όπου εκκρίνεται το μέτριο ρούγιο.",Α
96,"Γ. ""από ασκό και από μεταλλικό μέρος."" 

**Σωστή απάντηση: Γ**",Β
97,"Γ

Η σωστή απάντηση είναι:  
**Γ. ""Για εκσκαφή κάτω από την επιφάνεια είναι κατάλληλος ένας εκσκαφέας με ανεστραμμένο κάδο. Αντίθετα για εκσκαφή χαλαρών εδαφών και φόρτωση υλικών πάνω από την επιφάνεια καταλληλότερος είναι ένας εκσκαφέας με μετωπικό κάδο φόρτωσης.""**

Αυτή η απάντηση περιγράφει σωστά τη διαφορά μεταξύ των δύο τύπων κάδων σε εκσκαφείς.",Α
98,"Γ. ""Πραγματοποιούμε πρίση κάθετα προς τις ίνες του ξυλοτεμαχίου.""  

**Σωστή απάντηση: Γ**  

Η πρίση κάθετα προς τις ίνες του ξυλοτεμαχίου επιτρέπει τη μείωση του μήκους με τη χρήση ταινιοπρίονου, ενώ η πρίση οριζόντια προς τις ίνες είναι κατάλληλη για την κατακόψη του ξυλοτεμαχίου σε τμήματα.",Β
99,"Α. ""είναι πιθανόν να χρησιμοποιήσουμε τις κλίμακες 1:200 και 1:5, αντίστοιχα.""",Α
100,"Γ. ""Η κλίση αυτή πρέπει να είναι μεγαλύτερη του 1:20 ή του 5%, δηλαδή στο 1 m μήκος το κατέβασμα να υπερβαίνει τα 5 εκατοστά, ώστε να μην παρατηρείται θόρυβος στους σωλήνες από την οριζόντια κίνηση των λυμάτων.""

**Σωστή απάντηση: Γ**",Β
101,"Γ. ""πρέπει να μην υπερβαίνει τα 0,7 m/s προκειμένου να αυτοκαθαρίζονται οι σωλήνες (αποφυγή συγκέντρωσης στερεών αποβλήτων)."" 

**Σωστή απάντηση: Γ**",Α
102,"Γ. ""Γι' αυτό το λόγο οι διάμετροι των προβλεπόμενων σωληνώσεων πρέπει να είναι τουλάχιστον 20% μεγαλύτερες από αυτές των πλαστικών σωλήνων οδηγών.""

**Σωστή απάντηση: Γ**",Β
103,"Α. ""λευκό ή υποκίτρινο.""",Β
104,"Γ. ""σπάει σε μεγάλα κομμάτια χωρίς να θρυμματίζεται.""  

**Σωστή απάντηση: Γ**",Α
105,"Α. ""σε μεγάλα τρίγωνα κομμάτια.""",Α
106,"Β. ""Μαύρο.""",Α
107,"Γ. ""Βυθίζοντάς τη σε άλμη."" 

**Σωστή απάντηση: Γ** 

(Σημείωση: Η σωστή απάντηση είναι η Γ, αλλά δεν υπάρχει τρίτη επιλογή. Πιθανότατα υπάρχει λάθος στην ερώτηση. Αν υπάρχει λάθος στην ερώτηση, τότε η σωστή απάντηση είναι η Γ, αν υπάρχει τρίτη επιλογή. Αν όμως δεν υπάρχει, τότε η σωστή απάντηση είναι η Γ, αν υπάρχει.) 

**Σωστή απάντηση: Γ**",Β
108,"Γ. ""για να μη στάζουν τα λίπη παντού."" 

**Σωστή απάντηση: Γ**",Β
109,"Γ

**Σωστή απάντηση: Γ. ""εκείνο που δέχεται τον άνεμο από την αριστερή πλευρά οφείλει να απομακρύνεται από την πορεία του άλλου.""**

**Συντομογραφία:**  
Σύμφωνα με τους κανόνες πλοήγησης στη θάλασσα (π.χ. Κανονισμός Μαρίνων), όταν δύο ιστιοφόρα πλησιάζουν με τέτοιο τρόπο ώστε να υπάρχει κίνδυνος σύγκρουσης, **ο πλούφος που δέχεται τον άνεμο από την αριστερή πλευρά (πλούφος που βρίσκεται στην αριστερή πλευρά του άλλου) οφείλει να απομακρύνεται από την πορεία του άλλου.**",Β
110,"Γ

(Η σωστή απάντηση είναι: **Γ. ""το πλοίο που βρίσκεται στην αριστερή πλευρά της πορείας του άλλου πρέπει να μεταβάλει πορεία προς τα δεξιά ώστε να διέλθουν ασφαλώς.""* 

Σημείωση: Στην πραγματικότητα, η σωστή απάντηση δεν εμφανίζεται στις παραπάνω επιλογές. Αν όμως πρέπει να επιλέξουμε από τις διαθέσιμες, η **καλύτερη απάντηση** είναι **Γ**, αν υποθέτουμε ότι η πραγματική σωστή απάντηση είναι αυτή που λείπει. Αν όμως η ερώτηση είναι απλή και η επιλογή Γ είναι η μόνη που περιγράφει τον κανόνα, τότε επιλέγουμε **Γ**.) 

Σύμφωνα με τον κανόνα της ΙΜΟ (International Maritime Organization), όταν δύο πλοία αντιπλέουν με σχεδόν αντίθετες πορείες, το πλοίο που βρίσκεται στην αριστερή πλευρά της πορείας του άλλου πρέπει να μεταβάλει πορεία προς τα δεξιά. 

**Σωστή απάντηση: Γ**",Α
111,"Γ

(Η σωστή απάντηση είναι: **Γ. ""τρία βραχέα σφύριγματα σηματοδοτούν αλλαγή πορείας προς τα δεξιά.""**)

Σημείωση: Στην πραγματικότητα, σύμφωνα με το Κανονισμό Ναυσιπλοΐας (COLREGS), τα ηχητικά σήματα πλοίων όταν βρίσκονται ""εν όψει αλλήλων"" είναι:

- Ένα βραχύ σφύριγμα = αλλαγή πορείας προς τα αριστερά
- Δύο βραχέα σφυρίγματα = αλλαγή πορείας προς τα δεξιά
- Τρία βραχέα σφυρίγματα = αρνητική απάντηση

Άρα η σωστή απάντηση είναι **Β**. Αλλά αφού δεν υπάρχει αυτή στις επιλογές, τότε η καλύτερη επιλογή είναι **Γ**, αν και δεν είναι ακριβώς σωστή. Αν όμως η ερώτηση είναι απλή και ζητά την καλύτερη απάντηση από τις διαθέσιμες, τότε η **Γ** είναι η πλησιέστερη. Αν όμως η ερώτηση είναι ακριβής, τότε η σωστή είναι **Β**. Αν δεν υπάρχει **Β**, τότε **Γ** είναι η καλύτερη επιλογή.",Α
112,"Γ. ""χάρτινες συσκευασίες και χαρτοκιβώτια, αλουμινένια ή λευκοσιδηρικά κουτάκια, χάρτινα περιτυλίγματα και πλαστικές κατασκευές.""  

**Σωστή απάντηση: Γ**",Α
113,"Α. ""τη μετάβαση από ένα σημείο σε ένα άλλο με την αποφυγή περιοχών υψηλού κυματισμού και την όσο το δυνατό μικρότερη κατανάλωση καυσίμου.""",Α
114,"Γ. ""απομακρύνονται οι επικίνδυνες ουσίες από τα ανακυκλώσιμα υλικά.""  

**Σωστή απάντηση: Γ**",Β
