id,generated_answer,correct_answer
115,"Γ. ""ελέγχονται και παρακολουθούνται τα υπόγεια και επιφανειακά ύδατα, τα στραγγίσματα, το βιοαέριο, οι καθιζήσεις, η συγκέντρωση μεθανίου και διάφορες μετεωρολογικές παράμετροι.""

Η σωστή απάντηση είναι η Β, καθώς περιλαμβάνει όλες τις απαραίτητες παραμέτρους για την περιβαλλοντικά αποδεκτή λειτουργία μιας μονάδας ΧΥΤΑ, συμπεριλαμβανομένων των μετεωρολογικών παραμέτρων που μπορούν να επηρεάσουν τη λειτουργία της μονάδας.",Β
116,"Α. ""τοποθετήστε το μωρό πίσω στη φωλιά και παρατηρήστε από απόσταση. Αν δεν το επισκεφτούν οι γονείς του, επικοινωνήστε με ένα κέντρο περίθαλψης άγριων ζώων.""",Α
117,"Α. ""Προτιμήστε να του χορηγήσετε νερό με ένα πιατάκι και όχι από μπουκάλι. Στη δεύτερη περίπτωση υπάρχει κίνδυνος εισρόφησης.""",Α
118,"Α. ""Κατά την περιποίησή του χρησιμοποιήστε τολύπια από βαμβάκι. Αποφύγετε τις βαμβακερές γάζες ή πετσέτες που μπορεί να αφήσουν νήματα στην πληγή.""",Β
119,"Β. ""είναι υποχρεωτική η τοποθέτηση διάταξης ράμπας ή αναβατορίου, που θα διασφαλίζει την πρόσβαση των ΑμεΑ κλπ. από το πεζοδρόμιο στους εσωτερικούς/εξωτερικούς κοινόχρηστους χώρους κατά παρέκκλιση κάθε ισχύουσας διάταξης ή κανονισμού.""",Α
120,"Γ. ""είναι φυσιολογικό να την περιμένει κουλουριασμένο στο έδαφος.""",Α
121,"Γ. ""κατεβάζω ταχύτητα.""",Β
122,"Γ. ""μετά τη συγκράτησή του προσπαθούμε να καλύψουμε τα ρουθούνια ενός ζώου ώστε να επιτύχουμε περιορισμό των ερεθισμάτων και μείωση του στρες.""",Α
123,"Γ. ""Τέσσερα και μισό.""

Δ. ""Είκοσι και τρία.""",Α
124,"Α. ""Σε σχηματισμό V.""",Α
125,"Γ. ""όταν σκοπεύω να στρίψω ή να κάνω ελιγμό.""",Β
126,"Γ. ""Τα θηλαστικά.""

Δ. ""Τα ερπετά.""

Απάντηση: Α. ""Τα πτηνά.""",Α
127,"Γ. ""Ακίνητο πάνω στο πεντάλ.""",Β
128,"Γ. ""καμηλοπαρδάλεις.""

Δ. ""αστέρια.""",Β
129,"Γ. ""συνεχής με τον ίδιο τόνο.""",Α
130,"Β. ""συλλέγονται χωριστά από τα γενικά οικιακά απόβλητα.""",Β
131,"Γ. ""έχουν εμβέλεια τουλάχιστον 40 μ.""",Α
132,"Γ. ""είναι η ύπαρξη τουαλέτας για την εξυπηρέτηση κάθε κατηγορίας χρηστών με αντίστοιχη σήμανση.""",Β
133,"Γ. ""χρειάζεται να γίνει ζυγοστάθμιση.""",Α
134,"Γ. ""Να είναι σταθερό, αντιολισθηρό και άφλεκτο.""",Α
135,"Γ. ""Απότομη άνοδος της θερμοκρασίας.""",Β
136,"Γ. ""κι άναψε τη μηχανή.""",Α
137,"Γ. ""αν αφαιρεθεί το φίλτρο.""",Α
138,"Γ. ""ακούμπησε βαριεστημένα στη θάλασσα.""",Β
139,"Γ. ""Η απόδοση του κινητήρα μειώνεται.""

Δ. ""Η απόδοση του κινητήρα μειώνεται.""",Β
140,"Γ. ""Στην καύση του λαδιού.""

Ο μπλε καπνός από την εξάτμιση ενός βενζινοκίνητου αυτοκινήτου οφείλεται συνήθως στην καύση του λαδιού. Αυτό μπορεί να συμβεί όταν το λάδι εισέρχεται στον κινητήρα λόγω προβλημάτων όπως χαλαρά βύσματα, κακή λίπανση ή ζημιές στο σύστημα λίπανσης. Η καύση του λαδιού παράγει μπλε καπνό και είναι σημάδι προβλήματος που πρέπει να εξεταστεί.

Η καύση της βενζίνης (επιλογή Β) παράγει κανονικά λευκό ή γκρι καπνό, όχι μπλε. Η καύση του λαδιού (επιλογή Α) είναι η σωστή εξήγηση για τον μπλε καπνό.",Β
141,"Γ. ""μπορεί να υπερθερμανθεί ο κινητήρας.""

Η σωστή απάντηση είναι η (Γ), καθώς η υπερθερμανση του κινητήρα είναι πιο πιθανή όταν ο ανεμιστήρας δεν λειτουργεί, καθώς ο ανεμιστήρας βοηθά στη ψύξη του κινητήρα. Η επιλογή (Β) αναφέρεται στην αντλία νερού, η οποία δεν επηρεάζεται άμεσα από την απουσία του ανεμιστήρα.",Α
142,"Γ. ""και στα δύο ζεύγη λάστιχα.""",Α
143,"Γ. ""μπορεί να μην ψύχεται σωστά ο κινητήρας.""

Δ. ""μπορεί να μην ψύχεται καθόλου ο κινητήρας.""",Α
144,"Γ. ""μια ηλιόλουστη θέση, χώμα που να στραγγίζει πολύ καλά, να είναι αφράτο και πλούσιο σε οργανικές ουσίες.""",Α
145,"Γ. ""είναι η υπερβολική κατανάλωση καυσίμου.""",Β
146,"Γ. ""η οσμή του κέδρου είναι περισσότερο ρητινώδης και η οσμή του πεύκου περισσότερο αρωματική.""",Β
147,"Α.  

Η σωστή απάντηση είναι η επιλογή Α, καθώς η ελιά καίγεται αργά και παράγει ήρεμη φωτιά, ενώ το πλατάνι, λόγω της υγρασίας του, παράγει πολύ καπνό.  

(Α)  

**Απάντηση:** Α  

**Εξήγηση:**  
- Η ελιά καίγεται αργά και παράγει ήρεμη φωτιά, γεγονός που την καθιστά κατάλληλη για τζάκι.  
- Το πλατάνι, λόγω της υγρασίας του, παράγει πολύ καπνό και δεν είναι κατάλληλο για τζάκι.  

Η επιλογή Β είναι λανθασμένη, καθώς το πλατάνι παράγει καπνό και δεν είναι κατάλληλο ξύλο για τζάκι.",Α
148,"Α. ""γρατζουνώντας λίγο λίγο τους κορμούς μέχρι τη στιγμή που το πολύτιμο δάκρυ της Χίου ξεκινά σταγόνα σταγόνα να κάνει την εμφάνισή του.""",Α
149,"Γ. ""φτιαγμένο από χαρτί.""",Β
150,"Γ. ""Ναι, οι ελιές είναι ανθεκτικές και ευδοκιμούν σε ξηρό, πετρώδες έδαφος.""",Α
151,"Α. ""τόσο μικρότερη αντίσταση έχει στον αέρα, βοηθώντας τον αετό να φτάσει ψηλότερα.""",Α
152,"Γ. ""Δεν θα ευδοκιμήσουν, για δεν αγαπούν την ξηρασία.""",Β
153,"Γ. ""πρέπει το νερό να είναι αρκετά καθαρό.""",Β
154,"Γ. ""Τα τύμπανα.""

Δ. ""Οι γκάιντες.""

Απάντηση: Α. ""Τα κλαρίνα.""",Α
155,"Γ. ""το ένα αυτοκόλλητο ηλεκτρόδιο το βάζουμε δεξιά μια παλάμη κάτω από την μασχάλη και το άλλο λίγο πιο κάτω από την αριστερή κλείδα.""",Β
156,"Γ. ""1,50μ.""

Δ. ""2,00μ.""",Α
157,"Γ. ""δυσκολία στην αναπνοή, εφίδρωση, σπασμοί και μούδιασμα γύρω από το στόμα.""",Β
158,"Γ. ""Με μια τσάντα.""

Δ. ""Με ένα χαλάκι.""",Β
159,"Γ. ""Δύο δάχτυλα, ώστε να δημιουργήσει στενωπό στα χείλη του για να περάσει ο αέρας.""",Α
160,"Γ. ""επειδή η συχνότητά του διαφέρει από εκείνη της φωνής και φτάνει πιο μακριά.""",Β
161,"Γ. ""να έχουν τα κεριά μεγαλύτερη σταθερότητα.""",Β
162,"Γ. ""στη μετακίνηση και τοποθέτηση ωφέλιμων φορτίων από 400 έως 900 κιλά.""",Β
163,"Γ. ""για να μην κάθεται σκόνη στα έπιπλα.""",Α
164,"Β. ""Η τροχήλατη βάση του του επιτρέπει να μετακινείται μεταξύ διαφορετικών σταθμών.""",Β
165,"Α. ""εξαναγκάζεται σε ατμοποίηση αυξάνοντας έτσι περαιτέρω την πίεση εντός της δεξαμενής. Για τον λόγο αυτόν οι δεξαμενές πρέπει να εξοπλίζονται με ανακουφιστικές βαλβίδες πίεσης, ώστε να αποφεύγεται μέσω αυτών τυχόν υπερπίεση των δεξαμενών.""",Α
166,"Γ. ""κατέβαιναν από τα βουνά.""",Β
167,"Γ. ""σε περίπτωση διαρροής σχηματίζεται χαρακτηριστικό λευκό νέφος υγρασίας στην περιβάλλουσα ατμόσφαιρα που ψύχεται απότομα από το διαρρέον ΦΑ.""",Β
168,"Γ. ""Η ύπαρξη μεγαλύτερων ζώων.""

Δ. ""Η ύπαρξη δασών.""",Α
169,"Α.  

Η σωστή απάντηση είναι η **Α**, καθώς η θετική πίεση και το κλειστό σύστημα διακίνησης εμποδίζουν την ανάπτυξη εύφλεκτής ατμόσφαιρας. Η αρνητική πίεση και το ανοιχτό σύστημα (όπως στην επιλογή Β) θα επέτρεπαν την διαρροή ατμών στην ατμόσφαιρα, αυξάνοντας τον κίνδυνο.",Α
170,"Γ. ""για να έχουν εύκολη πρόσβαση στην τοπική αγορά.""",Β
171,"Α. ""Τα εμπορευματοκιβώτια ασφαλίζονται μεταξύ τους πάνω στο πλοίο με περιστρεφόμενα κλειδιά (τακούνια). Για την ανύψωσή τους με τη γερανογέφυρα τα κλειδιά αυτά απασφαλίζονται από τους λιμενεργάτες και έπειτα ασφαλίζονται στη γερανογέφυρα.""",Α
172,"Γ. ""χύδην φορτίων στα πλοία γίνεται με γερανό εφοδιασμένο με κάδο ή αρπάγη.""",Α
173,"Γ. ""θα πρέπει να τοποθετείται συνδετική προέκταση στη ράμπα ώστε η μέγιστη κλίση να υπερβαίνει το 10%.""",Α
174,"Γ. ""πρέπει να γίνεται με τρόπο ώστε να εξασφαλίζεται η ισοκατανομή φορτίου.""",Β
175,"Γ. ""ώστε το βάρος να πέφτει στο άνω μέρος της λεκάνης.""",Α
176,"Γ. ""πίνε πολύ νερό και θυμίσου να αποφεύγεις καφέδες και χυμούς, γιατί αφυδατώνουν.""",Β
177,"Γ. ""σοροκάδα κι έφταναν οι πιτσιλιές της θάλασσας στο μικρό καφενεδάκι.""",Α
178,"Γ. ""ψηλά στα ήσυχα νερά και περίμεναν πότε να γαληνέψει ο κόσμος κάτω.""",Β
179,"Α. ""απαιτεί περισσότερο χρόνο σε σχέση με την ίδια εργασία υπό κανονικές συνθήκες.""",Α
