id,generated_answer,correct_answer
333,Γ,Γ
335,Γ,Γ
337,Γ,Γ
339,Β,Ε
345,Α,Α
351,Β,Γ
362,Γ,Γ
371,Β,Δ
373,Β,Β
380,Β,Δ
389,Γ,Γ
391,Β,Β
396,Α,Α
401,Δ,Δ
403,Β,Γ
404,Β,Α
405,Β,Δ
406,Δ,Δ
410,Δ,Δ
415,Γ,Α
426,Δ,Δ
438,"Η σωστή απάντηση είναι το **Β**. Η προπρανολόλη δεν χρησιμοποιείται για τον τρόμο (πανικό), αλλά για την υπέρταση, την υπερτροφική καρδιομυοπάθεια και τη στηθάγχη. Η εμβολή (Δ) δεν είναι σωστή επιλογή εδώ, καθώς η προπρανολόλη δεν είναι η πρώτη επιλογή για την αντιμετώπισή της.

**Απάντηση: Β**",Ε
440,Α,Α
441,Β,Β
444,Β,Β
449,Ε,Ε
453,Γ,Γ
454,Η σωστή απάντηση είναι **Δ**.,Γ
456,Β,Γ
460,Γ,Δ
466,Γ,Α
471,Β,Α
483,Β,Β
490,Β,Δ
499,Γ,Γ
504,Δ,Δ
507,Γ,Ε
509,Β,Α
517,Δ,Δ
521,Β,Δ
530,Β,Β
536,Β,Β
539,Β,Β
550,Β,Δ
552,Δ,Δ
566,Β,Γ
572,Γ,Ε
574,Γ,Δ
580,Γ,Γ
583,Β,Β
590,Γ,Β
595,Β,Δ
599,Β,Δ
603,Β,Α
610,Γ,Α
616,Γ,Β
617,Β,Α
623,Γ,Β
624,Γ,Β
629,Β,Ε
637,Γ,Γ
645,Γ,Γ
652,Β,Δ
655,Β,Β
659,Δ,Α
662,Β,Β
668,Β,Β
669,Δ,Β
671,Γ,Γ
676,Β,Β
688,Δ,Δ
690,Α,Α
694,Γ,Β
695,Β,Β
699,Δ,Δ
704,Δ,Α
706,Β,Δ
707,Γ,Γ
709,Γ,Γ
717,Γ,Δ
719,Γ,Α
722,Β,Δ
726,Δ,Ε
728,Β,Ε
735,Β,Β
738,Β,Β
741,Γ,Γ
745,Β,Α
748,Β,Β
750,Β,Β
760,Ε,Ε
761,Β,Β
762,Γ,Γ
764,Β,Α
770,Β,Γ
777,Δ,Γ
783,Γ,Γ
785,Γ,Β
787,Γ,Γ
791,Β,Α
797,Α,Α
802,Β,Δ
805,Δ,Δ
812,Β,Β
819,Β,Β
820,Β,Γ
821,Α,Α
822,Δ,Α
830,Δ,Α
834,Β,Β
837,Β,Β
841,Β,Α
850,Β,Α
867,Γ,Γ
869,Γ,Γ
871,Δ,Α
878,Δ,Γ
880,Β,Α
889,Γ,Β
898,Γ,Γ
900,Δ,Δ
910,Β,Δ
923,Γ,Γ
938,Η σωστή απάντηση είναι **Γ**.,Δ
940,Δ,Ε
945,Γ,Β
948,Η σωστή απάντηση είναι **Β**.,Β
961,Δ,Α
977,Β,Β
979,Γ,Γ
986,Δ,Β
989,Δ,Δ
1004,Β,Β
1009,Β,Β
1011,Η σωστή απάντηση είναι **Ε**.,Ε
1025,Δ,Ε
1037,Β,Α
1056,Γ,Δ
1059,Α,Α
1061,Β,Β
1068,Η σωστή απάντηση είναι **Ε**.,Ε
1075,Α,Α
1086,Γ,Α
1090,Β,Β
1110,Β,Δ
1113,Α,Α
1115,Β,Ε
1116,Γ,Γ
1120,Η σωστή απάντηση είναι **Γ**.,Γ
1123,Β,Β
1125,Δ,Δ
1140,Β,Α
1144,Γ,Δ
1146,Γ,Γ
1150,Β,Β
1155,Γ,Γ
1156,Β,Α
1159,Γ,Α
1162,Β,Α
1165,Γ,Γ
1183,Δ,Γ
1185,Δ,Α
1191,Γ,Γ
1192,Δ,Δ
1195,Γ,Α
1196,Δ,Ε
1203,Β,Β
1214,"Η σωστή απάντηση είναι **Γ. ""Μοραξέλλα καταρροϊκή""**.

(Από τις επιλογές που δόθηκαν, η **Μοραξέλλα καταρροϊκή** είναι ο πιο συνηθισμένος αιτιολογικός παράγοντας για εμπύημα που συνοδεύει συχνά την πνευμονία, ειδικά σε παιδιά και ηλικιωμένους. Ωστόσο, παρατηρώ ότι η ερώτηση περιλαμβάνει επιπλέον επιλογές (Α, Β, Δ, Ε) που δεν αναφέρονται στο αρχικό ερώτημα. Αν η ερώτηση περιορίζεται στις επιλογές Α, Β, Γ, Δ, τότε η σωστή είναι η Γ. Αν επιτρέπεται επιλογή από όλες τις παραπάνω, τότε η πιο πιθανή και κοινή είναι η **Γ**.)

**Απάντηση:** Γ",Δ
1216,Γ,Ε
1218,Β,Α
1230,Β,Α
1233,Δ,Δ
1235,Β,Γ
1241,Δ,Α
1245,Δ,Γ
1247,Γ,Γ
1250,Δ,Δ
1255,Δ,Δ
1257,Α,Γ
1260,Β,Β
1272,Γ,Α
1286,"Η σωστή απάντηση είναι **Δ. ""Στένωση της πνευμονικής""**.

(Συστολικό φύσημα και αυξημένη πνευμονική αιματώση παρατηρούνται κυρίως στη **στένωση της πνευμονικής αρτηρίας**, λόγω της αύξησης της πίεσης στο δεξιό κολπικό-κοιλιακό σύστημα και της αύξησης του ροής αίματος στα πνεύμονα.)",Α
1287,Β,Β
1290,Α,Γ
1291,Β,Β
1298,Γ,Β
1299,Β,Α
1300,Β,Β
1302,Δ,Α
1307,Δ,Β
1315,Α,Α
1318,Γ,Ε
1323,Δ,Δ
1327,Δ,Ε
1330,Γ,Δ
1332,Δ,Δ
1338,Β,Δ
1341,Β,Α
1350,Β,Δ
1352,Β,Β
1356,Β,Β
1360,Γ,Γ
1365,Γ,Γ
1370,Δ,Ε
1376,Η σωστή απάντηση είναι **Δ**.,Δ
1378,Β,Β
1379,Δ,Δ
1383,Β,Β
1389,Β,Δ
1390,Δ,Δ
1396,Δ,Α
1399,Δ,Δ
1400,Β,Ε
1405,Β,Β
1422,Δ,Δ
1423,Γ,Γ
1424,Β,Γ
1430,"Η σωστή απάντηση είναι **Γ. ""Χωλότητα""**.

(Τα άλγη ανάπτυξης, δηλαδή οι πόνοι που σχετίζονται με την ανάπτυξη των παιδιών, χαρακτηρίζονται συχνά από **χωλότητα**, δηλαδή περιοδική αδυναμία να σταθούν ή να περπατήσουν λόγω του πόνου.)",Δ
1432,Β,Α
1434,Δ,Γ
1435,"Β

*(Η διάγνωση της λοιμώδους μονοπυρήνωσης βασίζεται κυρίως στην ανίχνευση ατυπικών λεμφοκυττάρων στη γενική αίματος, αλλά και σε άλλες εξετάσεις όπως η ανίχνευση αντισωμάτων (IgM, IgG) στο αίμα. Ωστόσο, από τις επιλογές που δίνεις, η **Β** (καλλιέργεια αίματος) είναι η πιο σχετική με τη λοιμώδη διάγνωση, αν και η πιο ακριβής μέθοδος είναι η **Α**. Εάν η ερώτηση ζητά την **πιο χαρακτηριστική** εξέταση, τότε η σωστή απάντηση είναι η **Α**. Ωστόσο, αν η ερώτηση ζητά την **πιο γενική** μέθοδο διάγνωσης λοιμώξεων, τότε η **Β** είναι η σωστή επιλογή. Σε κάθε περίπτωση, η **Ε** (""Καμία από τα παραπάνω"") δεν είναι σωστή, καθώς η **Α** είναι η πιο διαγνωστική εξέταση για τη μονοπυρήνωση.)*

**Σωστή απάντηση: Α** *(Επειδή η παρουσία ατυπικών λεμφοκυττάρων στη γενική αίματος είναι ο πιο χαρακτηριστικός δείκτης για τη διάγνωση της λοιμώδους μονοπυρήνωσης.)*",Α
1446,Γ,Γ
1447,Δ,Δ
1455,Γ,Α
1456,Δ,Ε
1458,Α,Γ
1472,Β,Α
1474,Δ,Α
1485,Γ,Ε
1490,Γ,Γ
1492,"Ε

*(Η αχαλασία του οισοφάγου οφείλεται στην παράλυση και διάταση του τοιχώματος του οισοφάγου, με αποτέλεσμα την έλλειψη χαλάρωσης του κατώτερου σφιγκτήρα και την δυσκολία διέλευσης του φαγητού.)*",Α
1495,Β,Β
1496,Δ,Δ
1498,Β,Γ
1501,Α,Α
1503,Γ,Ε
1505,"Ε

*(Οι ενδοκοιλιακές συμφύσεις είναι το συχνότερο εξωτοιχωματικό αίτιο εντερικής απόφραξης.)*",Ε
1512,Β,Ε
1514,Γ,Δ
1524,Δ,Γ
1525,Γ,Α
1527,Α,Α
1529,Β,Β
1530,Γ,Α
1532,Β,Β
1546,Γ,Β
1547,Β,Β
1548,Β,Δ
1549,Β,Β
1553,Β,Ε
1555,"Ε. ""Σε όλο το άκρο""",Γ
1561,Γ,Γ
1563,Β,Α
1565,Δ,Δ
1569,Δ,Δ
1571,Β,Γ
1573,Β,Β
1574,Γ,Γ
1581,Β,Δ
1582,Γ,Γ
1583,Β,Γ
1593,Δ,Δ
1615,Β,Α
1618,Ε,Ε
1619,Γ,Γ
1620,Ε.,Δ
1623,Γ,Α
1625,Γ,Ε
1628,Β,Β
1630,Α,Α
1636,Γ,Γ
1638,Γ,Γ
1649,Α,Γ
1651,Γ,Γ
1654,Γ,Ε
1658,Β,Δ
1659,Β,Β
1662,Γ,Γ
1668,Β,Α
1669,Δ,Δ
1671,Δ,Δ
1675,Β,Α
1681,Γ,Γ
1685,Β,Γ
1689,Β,Ε
1691,Β,Α
1696,Η σωστή απάντηση είναι **Γ**.,Δ
1711,Β,Α
1713,Γ,Δ
1717,Β,Ε
1718,Η σωστή απάντηση είναι **Δ**.,Δ
1721,Β,Ε
1724,Γ,Δ
1733,Α,Α
1735,Β,Β
1737,Δ,Δ
1750,Β,Δ
1755,Β,Α
1760,Γ,Δ
1763,Α,Α
1767,Β,Β
1771,"Η σωστή απάντηση είναι **Β**. ""Θηλασμός"" δεν αποτελεί παράγοντα κινδύνου για τον σποραδικό ωοθηκικό καρκίνο, αλλά αντίθετα προστατεύει από αυτόν.

(Απάντηση: **Β**)",Β
1782,Η σωστή απάντηση είναι **Γ**.,Δ
1783,Δ,Ε
1791,Β,Β
1795,Β,Γ
1798,Β,Β
1800,Γ,Β
1804,Α,Α
1809,Β,Β
1810,Δ,Δ
1813,Δ,Β
1814,Δ,Δ
1827,Γ,Δ
1843,Γ,Α
1845,Β,Α
1853,Ε,Ε
1863,Γ,Δ
1866,Γ,Α
1876,Β,Γ
1879,Γ,Γ
1885,Δ,Γ
1888,Δ,Α
1890,Γ,Δ
1892,Β,Β
1900,Γ,Γ
1901,Β,Β
1902,Δ,Δ
1907,Β,Β
1911,Β,Β
1913,Β,Β
1914,Β,Β
1916,Β,Β
1930,Γ,Α
1937,Β,Α
1940,Γ,Γ
1943,Β,Δ
1950,Β,Α
1959,Α,Α
1960,Α,Α
1963,Γ,Γ
1965,Β,Α
1967,Η σωστή απάντηση είναι **Γ**.,Ε
1980,Δ,Ε
1984,Γ,Α
1995,Γ,Γ
1996,Δ,Δ
2003,Γ,Α
2004,Β,Β
2007,Γ,Δ
2009,Γ,Γ
2018,"Β

*(Η κύρια μέθοδος για την επιβεβαίωση της έκτοπης κύησης είναι η **υπερηχογραφική εξέταση**, η οποία δεν αναφέρεται στις επιλογές. Ωστόσο, μεταξύ των δεδομένων επιλογών, η **λαπαροσκόπηση (Γ)** είναι η πιο ακριβής διαγνωστική μέθοδος για την επιβεβαίωση της έκτοπης κύησης, καθώς επιτρέπει την απευθείας παρατήρηση του εμβρύου. Οι άλλες επιλογές δεν είναι πρωτοβάθμιες διαγνωστικές μέθοδοι για την έκτοπη κύηση.)*

**Σωστή απάντηση: Γ** *(αν και η ιδανική μέθοδος δεν αναφέρεται, η λαπαροσκόπηση είναι η πιο ακριβής από τις επιλογές)*.
---
**Σημείωση:** Η **β-χοριονική γοναδοτροπίνη (Α)** και η **μέτρηση προγεστερόνης (Β)** χρησιμοποιούνται ως **ορολογικές εξετάσεις**, αλλά δεν επιβεβαιώνουν μόνα τους την έκτοπη κύηση. Η **υστεροσκόπηση (Δ)** και η **αμφίχειρη εξέταση (Ε)** δεν είναι διαγνωστικές για έκτοπη κύηση.

**Εάν η ερώτηση αφορά την πρωτοβάθμια διάγνωση, η σωστή απάντηση θα ήταν η υπερηχογραφία (που δεν αναφέρεται).** Σε αυτό το πλαίσιο, η **Γ** είναι η πιο κατάλληλη από τις επιλογές.

---
**Απάντηση:** **Γ**",Γ
2020,Γ,Γ
2023,Γ,Γ
2025,Γ,Ε
2027,Γ,Γ
2033,Δ,Δ
